custom_lambda_0.0546 Coefficients
==================================================
Bias Term      : -0.004963
V4760          : -0.003319
V4761          : -0.004200
V4762          : -0.004495
V4763          : 0.000000
V4764          : 0.004695
V4765          : -0.003864
V4766          : 0.003370
V4767          : 0.005339
V4769          : 0.004518
V4770          : 0.005007
V4771          : 0.002558
V4772          : -0.006398
V4773          : 0.004792
V4774          : 0.001710
V4775          : -0.000000
V4776          : 0.004090
V4777          : 0.004225
V4778          : 0.005190
V4779          : 0.005214
V4780          : -0.004773
V4781          : -0.000230
V4783          : 0.000625
V4785          : 0.000000
V4786          : 0.001477
V4787          : -0.002131
V4789          : 0.004488
V4790          : 0.004349
V4791          : 0.001556
V4792          : -0.000000
V4793          : 0.003222
V4794          : 0.000000
V4795          : 0.004414
V4797          : 0.005132
V4798          : -0.003462
V4799          : -0.004545
V4800          : -0.003797
V4801          : 0.005273
V4802          : 0.005249
V4803          : 0.005093
V4804          : 0.005050
V4805          : 0.004601
V4806          : 0.000000
V4807          : 0.004314
V4808          : 0.005054
V4809          : -0.004198
V4810          : -0.000139
V4811          : -0.000000
V4815          : 0.004732
V4816          : -0.000000
V4817          : 0.000559
V4819          : 0.000000
V4820          : 0.004638
V4821          : 0.005069
V4822          : -0.007402
V4824          : 0.000000
V4825          : -0.003731
V4826          : 0.004146
V4828          : 0.000558
V4829          : 0.005966
V4830          : 0.005180
V4831          : -0.000000
V4832          : -0.000000
V4833          : 0.001784
V4834          : -0.001585
V4835          : -0.004171
V4836          : 0.004591
V4837          : 0.003476
V4838          : -0.002939
V4839          : 0.000561
V4841          : -0.003670
V4842          : -0.003593
V4843          : -0.003832
V4844          : 0.004796
V4845          : -0.001284
V4846          : 0.001167
V4847          : 0.001770
V4848          : 0.005174
V4849          : -0.004350
V4850          : 0.002717
V4851          : 0.000000
V4852          : 0.001361
V4853          : 0.003880
V4854          : 0.003577
V4855          : -0.000000
V4857          : 0.002432
V4860          : -0.004839
V4861          : -0.001497
V4862          : 0.004813
V4863          : 0.003615
V4864          : -0.004477
V4865          : 0.005192
V4866          : 0.005644
V4868          : 0.000000
V4871          : -0.004471
V4873          : 0.005387
V4875          : 0.001111
V4877          : -0.003486
V4878          : 0.004592
V4879          : -0.004701
V4880          : 0.001981
V4881          : 0.004870
V4882          : 0.004930
V4884          : 0.002789
V4885          : 0.004075
V4886          : -0.001594
V4887          : -0.003765
V4889          : -0.004790
V4890          : 0.004764
V4893          : -0.002994
V4894          : 0.004375
V4896          : 0.003509
V4897          : 0.004307
V4898          : -0.004497
V4899          : 0.005351
V4900          : -0.004632
V4901          : 0.004938
V4903          : 0.004992
V4904          : -0.004992
V4906          : 0.000583
V4907          : 0.002502
V4908          : -0.000000
V4910          : -0.002885
V4911          : 0.004119
V4912          : -0.000000
V4913          : 0.000745
V4914          : -0.003528
V4915          : 0.004213
V4916          : -0.002194
V4918          : 0.004890
V4921          : 0.003584
V4922          : 0.000000
V4923          : -0.000000
V4924          : -0.000000
V4926          : 0.005214
V4928          : 0.004650
V4929          : 0.004715
V4930          : -0.000000
V4931          : -0.000000
V4932          : 0.001713
V4933          : -0.003949
V4935          : 0.004886
V4936          : -0.005773
V4937          : 0.004121
V4939          : 0.003320
V4941          : 0.001222
V4942          : 0.004627
V4943          : -0.003155
V4944          : 0.004254
V4945          : -0.003397
V4947          : 0.004798
V4948          : 0.005315
V4951          : 0.004768
V4953          : 0.003449
V4954          : -0.005219
V4955          : 0.006019
V4958          : 0.003410
V4960          : 0.005371
V4961          : 0.005050
V4962          : -0.000000
V4963          : -0.001673
V4965          : 0.005163
V4966          : 0.005112
V4967          : 0.001185
V4968          : 0.000000
V4969          : 0.003675
V4970          : 0.002797
V4971          : 0.002177
V4972          : -0.003539
V4973          : -0.001373
V4974          : -0.000762
V4976          : 0.003600
V4978          : -0.004809
V4979          : 0.005093
V4980          : 0.005334
V4981          : 0.002953
V4983          : -0.003064
V4984          : -0.001367
V4985          : 0.002816
V4986          : -0.000000
V4987          : -0.004762
V4988          : -0.004557
V4989          : -0.002226
V4990          : -0.003888
V4991          : 0.004374
V4993          : 0.004767
V4995          : 0.003452
V4996          : -0.003803
V4997          : -0.001971
V4998          : 0.005259
V5000          : 0.005307
V5001          : -0.001389
V5002          : -0.007328
V5004          : 0.004697
V5006          : 0.000000
V5007          : 0.001109
V5008          : -0.001129
V5010          : 0.006142
V5012          : -0.006859
V5013          : -0.005045
V5014          : -0.005060
V5016          : -0.003686
V5017          : 0.005197
V5018          : -0.001841
V5019          : -0.000000
V5020          : -0.000917
V5021          : 0.004245
V5022          : -0.002995
V5023          : -0.000644
V5024          : 0.003825
V5025          : 0.000773
V5026          : 0.003088
V5027          : 0.005305
V5028          : 0.000000
V5029          : 0.000000
V5030          : 0.000000
V5031          : 0.003582
V5035          : 0.001466
V5037          : 0.000756
V5038          : 0.003283
V5039          : -0.007441
V5040          : 0.005602
V5041          : -0.004806
V5042          : -0.000072
V5044          : 0.004396
V5045          : 0.005232
V5048          : -0.000000
V5049          : 0.004071
V5050          : 0.004288
V5051          : 0.005080
V5052          : 0.003835
V5053          : -0.000000
V5054          : 0.004633
V5056          : 0.005150
V5058          : 0.004020
V5059          : 0.005045
V5060          : 0.002594
V5061          : 0.004253
V5062          : -0.007068
V5063          : 0.001631
V5064          : 0.004841
V5065          : 0.003051
V5066          : 0.004922
V5067          : 0.004862
V5068          : 0.004679
V5069          : -0.003892
V5070          : -0.004501
V5071          : -0.003465
V5072          : 0.004381
V5073          : 0.002074
V5074          : 0.004869
V5076          : -0.002480
V5077          : 0.001096
V5078          : 0.004988
V5079          : 0.000876
V5084          : 0.005486
V5085          : 0.004577
V5086          : -0.000391
V5087          : 0.004181
V5088          : 0.000551
V5089          : 0.003508
V5091          : -0.004981
V5092          : 0.001066
V5093          : 0.005079
V5094          : 0.004061
V5095          : 0.004914
V5096          : 0.005196
V5097          : -0.004447
V5098          : 0.005465
V5099          : 0.003028
V5101          : 0.001170
V5102          : -0.001471
V5103          : 0.000899
V5104          : -0.002542
V5105          : 0.000299
V5108          : 0.002762
V5109          : 0.005281
V5111          : 0.005090
V5112          : -0.000000
V5113          : -0.000000
V5116          : -0.002731
V5117          : 0.003681
V5118          : 0.005024
V5119          : -0.002405
V5120          : 0.004951
V5121          : 0.001220
V5123          : 0.005119
V5124          : 0.005130
V5125          : 0.000000
V5126          : -0.003923
V5127          : -0.003845
V5129          : -0.000275
V5130          : 0.004966
V5131          : 0.003184
V5132          : 0.004093
V5133          : 0.002821
V5135          : 0.003916
V5136          : -0.000000
V5138          : 0.004640
V5139          : -0.003355
V5140          : 0.003906
V5141          : 0.004619
V5142          : 0.002604
V5143          : 0.005066
V5144          : 0.001458
V5145          : 0.004242
V5146          : 0.004806
V5148          : 0.004648
V5149          : 0.004600
V5150          : 0.005006
V5151          : 0.004894
V5152          : 0.000000
V5154          : 0.005131
V5155          : 0.005037
V5156          : 0.004772
V5157          : 0.003543
V5158          : 0.004513
V5159          : 0.006428
V5162          : 0.004464
V5163          : 0.004145
V5164          : 0.002890
V5165          : 0.004660
V5167          : -0.001934
V5168          : 0.005827
V5169          : 0.004999
V5170          : -0.000000
V5171          : -0.001554
V5172          : 0.001795
V5174          : 0.000000
V5175          : 0.003570
V5176          : 0.002298
V5177          : 0.001704
V5178          : 0.002361
V5179          : 0.003232
V5180          : 0.001340
V5181          : 0.004169
V5183          : 0.000000
V5184          : 0.003506
V5185          : 0.004136
V5186          : 0.000000
V5188          : 0.005072
V5189          : -0.005488
V5190          : 0.005546
V5191          : 0.004067
V5193          : 0.005064
V5194          : 0.001993
V5197          : 0.005303
V5198          : -0.000000
V5199          : 0.005176
V5201          : 0.005425
V5202          : 0.004674
V5205          : 0.003841
V5206          : 0.002177
V5208          : 0.005473
V5209          : -0.000861
V5210          : 0.003566
V5211          : 0.005051
V5212          : 0.004955
V5215          : 0.003748
V5218          : 0.003725
V5219          : 0.005050
V5220          : 0.000000
V5222          : 0.000000
V5223          : -0.005035
V5224          : 0.004381
V5226          : 0.005713
V5227          : 0.004734
V5228          : 0.003568
V5229          : 0.005238
V5230          : -0.006427
V5231          : -0.003702
V5232          : 0.004221
V5233          : 0.003670
V5234          : 0.002794
V5235          : -0.005285
V5236          : 0.005106
V5237          : 0.002883
V5238          : 0.004848
V5239          : 0.004018
V5241          : 0.004318
V5242          : -0.003762
V5243          : 0.005201
V5244          : -0.003087
V5245          : 0.002452
V5246          : -0.002676
V5247          : 0.003194
V5248          : 0.002435
V5249          : -0.000000
V5250          : 0.004331
V5251          : -0.005146
V5252          : 0.004776
V5254          : 0.002069
V5255          : -0.004917
V5256          : -0.003227
V5257          : 0.003856
V5258          : -0.009233
V5259          : 0.004636
V5261          : 0.002289
V5263          : 0.002883
V5264          : 0.003322
V5265          : 0.004652
V5266          : 0.000389
V5267          : 0.005186
V5268          : 0.004403
V5269          : 0.002448
V5270          : -0.003495
V5272          : -0.003827
V5273          : 0.005725
V5275          : 0.006063
V5276          : -0.001469
V5278          : -0.004654
V5279          : -0.004356
V5280          : 0.004211
V5281          : 0.004878
V5282          : -0.000394
V5283          : 0.005070
V5286          : -0.003969
V5287          : 0.005404
V5288          : 0.000000
V5289          : 0.003481
V5290          : -0.004186
V5293          : 0.004444
V5294          : 0.004412
V5295          : 0.004219
V5296          : 0.004848
V5297          : 0.005232
V5299          : 0.003935
V5300          : 0.002504
V5301          : 0.004114
V5302          : 0.000671
V5303          : 0.005382
V5304          : -0.003843
V5305          : 0.004616
V5306          : 0.004675
V5307          : 0.005532
V5308          : 0.004828
V5309          : 0.004825
V5311          : 0.003209
V5312          : 0.002740
V5313          : -0.005638
V5314          : 0.004957
V5315          : 0.006365
V5316          : -0.005578
V5317          : 0.004693
V5318          : -0.006428
V5319          : 0.004249
V5320          : 0.003785
V5322          : 0.005107
V5323          : 0.000202
V5324          : -0.005373
V5325          : -0.000000
V5327          : 0.001397
V5328          : 0.002164
V5329          : 0.004772
V5330          : -0.000000
V5332          : 0.002238
V5333          : -0.002996
V5334          : -0.000934
V5335          : 0.000694
V5336          : 0.003097
V5337          : 0.003904
V5338          : 0.000830
V5339          : 0.004867
V5341          : 0.002097
V5342          : 0.002799
V5343          : 0.003588
V5345          : 0.005084
V5346          : 0.002373
V5347          : 0.005202
V5348          : 0.004976
V5349          : 0.004051
V5350          : 0.001985
V5353          : -0.003928
V5356          : 0.000000
V5357          : -0.001620
V5358          : -0.000000
V5359          : 0.005114
V5366          : 0.005012
V5367          : 0.004861
V5368          : 0.004221
V5369          : 0.003405
V5370          : 0.006242
V5371          : 0.004821
V5372          : 0.005228
V5373          : 0.004796
V5375          : 0.003561
V5379          : 0.002204
V5381          : 0.006673
V5382          : 0.003323
V5386          : 0.004827
V5387          : -0.002837
V5389          : 0.004069
V5390          : -0.002052
V5391          : -0.005402
V5392          : 0.000938
V5393          : 0.000000
V5395          : -0.004608
V5397          : -0.003918
V5399          : 0.002682
V5400          : 0.003022
V5401          : 0.001058
V5402          : 0.004612
V5403          : -0.001751
V5405          : -0.002474
V5406          : 0.004990
V5407          : 0.000000
V5408          : 0.004516
V5409          : 0.005421
V5410          : 0.004775
V5411          : 0.003319
V5412          : 0.005928
V5413          : 0.003140
V5415          : 0.001177
V5416          : -0.005140
V5417          : 0.005250
V5418          : 0.004071
V5419          : 0.002537
V5420          : 0.003347
V5421          : -0.000872
V5422          : 0.000000
V5423          : 0.004853
V5424          : 0.000154
V5427          : 0.002591
V5428          : 0.004898
V5431          : 0.002148
V5432          : 0.005031
V5433          : 0.004373
V5437          : 0.004673
V5438          : 0.003837
V5439          : 0.005652
V5440          : -0.002130
V5442          : -0.001171
V5443          : 0.000479
V5446          : 0.004453
V5447          : 0.000831
V5448          : 0.004821
V5449          : -0.003862
V5450          : 0.003420
V5452          : -0.005276
V5453          : 0.003295
V5454          : 0.001199
V5455          : 0.004085
V5456          : -0.007882
V5457          : -0.004033
V5459          : -0.005680
V5462          : 0.003481
V5463          : 0.000000
V5464          : 0.005516
V5465          : 0.000796
V5466          : 0.003256
V5468          : -0.003700
V5469          : -0.000000
V5470          : -0.003790
V5471          : 0.004331
V5472          : -0.002920
V5473          : -0.000459
V5474          : 0.003916
V5475          : -0.004197
V5477          : 0.000000
V5479          : -0.000000
V5480          : 0.004804
V5481          : 0.004552
V5482          : -0.000000
V5483          : 0.003622
V5484          : 0.004193
V5485          : 0.005696
V5486          : 0.003879
V5487          : 0.005155
V5490          : 0.002747
V5492          : 0.005110
V5493          : -0.002557
V5494          : -0.004035
V5495          : -0.002735
V5496          : 0.004841
V5498          : 0.005218
V5500          : -0.000000
V5504          : 0.001974
V5505          : 0.004870
V5508          : 0.005136
V5509          : 0.002364
V5510          : -0.005568
V5511          : 0.005035
V5512          : -0.005813
V5513          : 0.000495
V5515          : -0.005488
V5516          : -0.003434
V5517          : 0.004352
V5518          : 0.000000
V5519          : 0.002623
V5520          : -0.000000
V5521          : 0.004285
V5522          : 0.005039
V5523          : -0.004171
V5524          : -0.002296
V5525          : 0.000873
V5526          : -0.000000
V5527          : 0.004402
V5529          : 0.004853
V5531          : -0.004563
V5532          : -0.003107
V5533          : -0.002285
V5534          : 0.000000
V5535          : 0.002587
V5536          : 0.004038
V5537          : 0.005313
V5538          : 0.000359
V5539          : 0.000357
V5540          : 0.004895
V5541          : 0.000000
V5542          : -0.002287
V5543          : 0.002576
V5544          : -0.000000
V5545          : -0.000000
V5546          : 0.004304
V5547          : 0.006157
V5548          : 0.004416
V5549          : -0.004319
V5550          : -0.004471
V5551          : -0.001971
V5552          : 0.005369
V5553          : 0.003610
V5554          : 0.004723
V5555          : 0.005010
V5556          : 0.001526
V5557          : 0.004583
V5558          : 0.000000
V5559          : 0.004976
V5560          : -0.006214
V5561          : 0.005101
V5563          : 0.000000
V5564          : -0.002690
V5565          : 0.004965
V5567          : 0.000717
V5568          : 0.005392
V5569          : 0.003576
V5570          : 0.005102
V5571          : 0.005525
V5572          : 0.005069
V5573          : 0.003267
V5574          : -0.002804
V5578          : 0.004575
V5580          : -0.004105
V5581          : 0.004562
V5582          : 0.003962
V5583          : 0.005037
V5584          : 0.004612
V5585          : 0.002856
V5586          : 0.004728
V5589          : 0.004114
V5590          : -0.005070
V5591          : 0.000107
V5592          : 0.005186
V5593          : 0.002966
V5594          : 0.002382
V5596          : 0.004689
V5597          : 0.005085
V5598          : 0.005139
V5601          : 0.003707
V5602          : -0.004030
V5603          : 0.004756
V5604          : 0.002946
V5607          : -0.004846
V5609          : -0.001854
V5610          : 0.002779
V5611          : 0.000000
V5612          : -0.007112
V5613          : -0.000000
V5614          : 0.000000
V5615          : 0.005126
V5616          : 0.004798
V5617          : 0.001618
V5618          : -0.002232
V5619          : -0.003505
V5620          : -0.000000
V5621          : -0.003224
V5622          : 0.004349
V5623          : 0.003929
V5624          : -0.002709
V5625          : 0.005271
V5626          : -0.000000
V5629          : 0.004038
V5631          : 0.003318
V5632          : 0.004846
V5633          : -0.003430
V5634          : 0.003902
V5635          : 0.004554
V5636          : 0.003455
V5637          : 0.004915
V5639          : 0.006267
V5640          : 0.005159
V5641          : 0.005240
V5643          : 0.003427
V5644          : 0.004560
V5645          : -0.003436
V5646          : 0.004686
V5647          : -0.003300
V5648          : -0.003519
V5649          : -0.005191
V5650          : 0.004164
V5651          : -0.003920
V5652          : -0.002882
V5653          : 0.005327
V5654          : 0.005250
V5655          : 0.005291
V5656          : -0.006697
V5658          : 0.004666
V5660          : 0.003863
V5661          : -0.000476
V5663          : 0.003808
V5664          : 0.002937
V5665          : 0.003212
V5668          : 0.002414
V5670          : 0.004708
V5671          : -0.001007
V5672          : 0.003128
V5673          : -0.000000
V5674          : 0.003894
V5676          : 0.002620
V5677          : 0.004622
V5678          : -0.003907
V5679          : 0.005070
V5680          : 0.000000
V5681          : 0.004850
V5682          : -0.000000
V5683          : -0.000000
V5685          : 0.001292
V5686          : -0.002444
V5687          : 0.004538
V5688          : 0.000654
V5689          : 0.004960
V5690          : 0.003016
V5691          : -0.000000
V5693          : -0.004479
V5694          : 0.003027
V5695          : 0.003890
V5696          : -0.005549
V5697          : -0.003566
V5700          : -0.000000
V5701          : -0.000000
V5702          : 0.004096
V5703          : 0.000357
V5705          : 0.005699
V5706          : -0.002874
V5707          : -0.002536
V5708          : 0.004321
V5709          : 0.002331
V5710          : 0.004783
V5712          : 0.001697
V5713          : 0.003818
V5714          : -0.000000
V5715          : 0.000000
V5716          : 0.000000
V5717          : -0.000349
V5718          : -0.003777
V5720          : -0.004363
V5721          : 0.004763
V5722          : -0.001573
V5724          : -0.000696
V5726          : -0.001900
V5727          : 0.004933
V5730          : 0.000000
V5731          : 0.001129
V5732          : 0.004871
V5733          : 0.004958
V5734          : 0.002653
V5735          : 0.005057
V5736          : 0.004308
V5738          : 0.005101
V5739          : 0.000000
V5740          : -0.000000
V5741          : -0.007665
V5743          : -0.004441
V5745          : 0.004337
V5746          : 0.000000
V5748          : 0.005295
V5751          : 0.005034
V5752          : 0.001992
V5753          : 0.004459
V5754          : 0.004233
V5756          : 0.005404
V5757          : -0.001454
V5758          : 0.004291
V5759          : 0.005556
V5760          : 0.002145
V5761          : 0.000000
V5762          : -0.004724
V5763          : 0.005407
V5764          : 0.006039
V5765          : -0.005008
V5766          : -0.000000
V5767          : 0.004202
V5768          : 0.001764
V5769          : -0.004170
V5770          : -0.000000
V5771          : 0.003990
V5772          : 0.000746
V5773          : -0.003965
V5774          : 0.003630
V5775          : -0.005568
V5776          : -0.000000
V5777          : -0.004629
V5778          : 0.002802
V5780          : 0.005882
V5781          : 0.001995
V5782          : 0.004638
V5783          : 0.000387
V5785          : 0.005227
V5786          : 0.004845
V5788          : 0.005025
V5789          : 0.003976
V5791          : 0.004299
V5792          : 0.004294
V5793          : 0.004229
V5794          : 0.003656
V5795          : 0.004734
V5796          : -0.004262
V5797          : -0.000000
V5798          : 0.005057
V5799          : -0.005665
V5800          : 0.003886
V5801          : 0.002417
V5802          : 0.004293
V5803          : -0.002981
V5804          : -0.002938
V5805          : -0.004945
V5806          : 0.001815
V5808          : 0.002571
V5810          : -0.004264
V5811          : 0.004188
V5813          : -0.005206
V5814          : 0.004949
V5815          : -0.006420
V5816          : -0.004013
V5818          : 0.005492
V5819          : -0.005545
V5821          : 0.005131
V5822          : 0.003726
V5823          : 0.005090
V5824          : -0.005197
V5825          : 0.004181
V5826          : 0.005232
V5827          : 0.003426
V5828          : 0.004206
V5829          : 0.002577
V5830          : 0.005484
V5831          : -0.000000
V5832          : -0.005285
V5833          : 0.000598
V5834          : 0.000765
V5836          : 0.000000
V5837          : 0.000688
V5839          : 0.003618
V5840          : -0.002225
V5842          : -0.000000
V5843          : 0.005588
V5844          : 0.004392
V5846          : 0.005415
V5848          : 0.003870
V5849          : 0.005799
V5850          : 0.001071
V5851          : 0.004943
V5852          : 0.004488
V5853          : 0.005277
V5854          : 0.005319
V5855          : -0.004200
V5856          : -0.000142
V5857          : 0.004640
V5858          : 0.001822
V5860          : 0.001159
V5861          : 0.000936
V5862          : 0.004689
V5863          : 0.001642
V5865          : 0.004499
V5868          : 0.004864
V5869          : 0.005207
V5870          : 0.004388
V5871          : 0.001218
V5872          : -0.000000
V5874          : -0.000305
V5875          : 0.004014
V5876          : -0.000000
V5879          : -0.005189
V5881          : 0.000821
V5882          : 0.003467
V5884          : 0.005053
V5885          : 0.004727
V5887          : 0.005067
V5888          : -0.000816
V5889          : -0.000000
V5890          : -0.000603
V5891          : 0.004174
V5893          : 0.001599
V5894          : 0.005078
V5895          : 0.004079
V5896          : 0.004762
V5897          : 0.005232
V5899          : 0.005417
V5900          : 0.005017
V5901          : 0.004954
V5902          : 0.000000
V5903          : -0.000353
V5904          : 0.000000
V5905          : 0.003533
V5906          : 0.005312
V5907          : 0.005089
V5908          : -0.003832
V5911          : 0.003606
V5912          : 0.003958
V5913          : 0.005250
V5916          : -0.000000
V5917          : 0.002472
V5918          : -0.002874
V5919          : 0.004770
V5920          : 0.002685
V5921          : 0.004537
V5926          : -0.002086
V5927          : 0.002850
V5928          : 0.000000
V5930          : 0.003834
V5931          : 0.004221
V5932          : 0.004550
V5933          : 0.000000
V5934          : -0.000010
V5936          : 0.002475
V5937          : -0.001363
V5938          : 0.000643
V5939          : 0.005483
V5942          : -0.001154
V5944          : 0.000000
V5948          : 0.000000
V5949          : -0.000000
V5950          : 0.003941
V5951          : 0.000000
V5952          : 0.000227
V5953          : 0.000000
V5954          : -0.003426
V5955          : 0.005426
V5956          : 0.004027
V5959          : 0.000000
V5960          : -0.001384
V5961          : -0.000000
V5962          : 0.004664
V5963          : 0.004569
V5964          : 0.001022
V5965          : 0.002634
V5966          : -0.001219
V5967          : -0.003220
V5968          : -0.002254
V5969          : 0.001989
V5970          : 0.002154
V5971          : 0.004942
V5972          : -0.002845
V5974          : -0.004195
V5975          : 0.000995
V5976          : -0.005237
V5977          : 0.002311
V5978          : 0.004991
V5979          : -0.000000
V5980          : -0.003428
V5982          : -0.002074
V5984          : 0.004475
V5985          : -0.000000
V5986          : -0.002323
V5987          : 0.003838
V5989          : -0.000804
V5990          : 0.005158
V5991          : 0.006111
V5992          : 0.005189
V5993          : -0.003045
V5994          : 0.005449
V5996          : 0.003184
V5997          : 0.001675
V5998          : -0.006009
V6000          : 0.002092
V6001          : 0.003855
V6002          : -0.000000
V6003          : 0.000676
V6004          : 0.004849
V6006          : 0.002598
V6007          : 0.004228
V6008          : 0.003870
V6010          : -0.001317
V6011          : 0.000000
V6012          : 0.003658
V6014          : 0.005246
V6015          : 0.001594
V6017          : 0.004700
V6018          : 0.005659
V6019          : -0.002522
V6021          : 0.005290
V6022          : 0.002338
V6024          : -0.001342
V6026          : 0.004898
V6027          : 0.002244
V6029          : 0.006640
V6030          : 0.002898
V6031          : 0.005278
V6032          : 0.003428
V6033          : 0.004690

