custom_lambda_0.0207 Coefficients
==================================================
Bias Term      : -0.005382
V4760          : -0.003788
V4761          : -0.004489
V4762          : -0.005032
V4763          : 0.000162
V4764          : 0.005372
V4765          : -0.004161
V4766          : 0.003922
V4767          : 0.005852
V4769          : 0.005166
V4770          : 0.005521
V4771          : 0.003910
V4772          : -0.007489
V4773          : 0.005287
V4774          : 0.002743
V4775          : -0.000000
V4776          : 0.004716
V4777          : 0.004939
V4778          : 0.005660
V4779          : 0.005692
V4780          : -0.005381
V4781          : -0.001586
V4783          : 0.001204
V4785          : 0.000714
V4786          : 0.002041
V4787          : -0.002921
V4789          : 0.005175
V4790          : 0.004838
V4791          : 0.002481
V4792          : -0.000000
V4793          : 0.003707
V4794          : 0.000000
V4795          : 0.005133
V4797          : 0.005742
V4798          : -0.003642
V4799          : -0.005258
V4800          : -0.004942
V4801          : 0.005748
V4802          : 0.005870
V4803          : 0.005607
V4804          : 0.005616
V4805          : 0.005252
V4806          : 0.001587
V4807          : 0.004931
V4808          : 0.005551
V4809          : -0.006034
V4810          : -0.000962
V4811          : -0.002119
V4815          : 0.005314
V4816          : -0.000000
V4817          : 0.001912
V4819          : 0.000002
V4820          : 0.005230
V4821          : 0.005516
V4822          : -0.008463
V4824          : 0.000000
V4825          : -0.004002
V4826          : 0.004727
V4828          : 0.001120
V4829          : 0.006543
V4830          : 0.005652
V4831          : -0.000000
V4832          : -0.000971
V4833          : 0.003028
V4834          : -0.001827
V4835          : -0.004461
V4836          : 0.005220
V4837          : 0.004055
V4838          : -0.003089
V4839          : 0.001776
V4841          : -0.003869
V4842          : -0.003794
V4843          : -0.004668
V4844          : 0.005954
V4845          : -0.002057
V4846          : 0.002060
V4847          : 0.004177
V4848          : 0.005733
V4849          : -0.004586
V4850          : 0.003434
V4851          : 0.000000
V4852          : 0.001813
V4853          : 0.004668
V4854          : 0.004389
V4855          : -0.000238
V4857          : 0.003109
V4860          : -0.005361
V4861          : -0.001878
V4862          : 0.005568
V4863          : 0.004310
V4864          : -0.004847
V4865          : 0.005641
V4866          : 0.006273
V4868          : 0.000000
V4871          : -0.004928
V4873          : 0.006484
V4875          : 0.002525
V4877          : -0.004762
V4878          : 0.006212
V4879          : -0.005392
V4880          : 0.002478
V4881          : 0.005349
V4882          : 0.005666
V4884          : 0.003833
V4885          : 0.004744
V4886          : -0.001644
V4887          : -0.003968
V4889          : -0.006442
V4890          : 0.005706
V4893          : -0.003144
V4894          : 0.005126
V4896          : 0.004392
V4897          : 0.005136
V4898          : -0.004802
V4899          : 0.005919
V4900          : -0.007033
V4901          : 0.005424
V4903          : 0.005432
V4904          : -0.005527
V4906          : 0.001606
V4907          : 0.003118
V4908          : -0.002194
V4910          : -0.003169
V4911          : 0.004782
V4912          : -0.000329
V4913          : 0.001806
V4914          : -0.004503
V4915          : 0.004898
V4916          : -0.003364
V4918          : 0.005336
V4921          : 0.004763
V4922          : 0.000000
V4923          : -0.000000
V4924          : -0.001304
V4926          : 0.005723
V4928          : 0.005312
V4929          : 0.005392
V4930          : -0.000203
V4931          : -0.000000
V4932          : 0.002962
V4933          : -0.006585
V4935          : 0.005402
V4936          : -0.007112
V4937          : 0.004871
V4939          : 0.004570
V4941          : 0.004562
V4942          : 0.005328
V4943          : -0.004980
V4944          : 0.004996
V4945          : -0.003821
V4947          : 0.005370
V4948          : 0.006145
V4951          : 0.005370
V4953          : 0.004404
V4954          : -0.005676
V4955          : 0.006850
V4958          : 0.006569
V4960          : 0.005845
V4961          : 0.005538
V4962          : -0.000434
V4963          : -0.003866
V4965          : 0.005678
V4966          : 0.005706
V4967          : 0.003385
V4968          : 0.000274
V4969          : 0.005678
V4970          : 0.003609
V4971          : 0.002754
V4972          : -0.003798
V4973          : -0.001666
V4974          : -0.001202
V4976          : 0.004620
V4978          : -0.005382
V4979          : 0.005571
V4980          : 0.005907
V4981          : 0.004301
V4983          : -0.003319
V4984          : -0.001552
V4985          : 0.003432
V4986          : -0.000624
V4987          : -0.005165
V4988          : -0.005151
V4989          : -0.002299
V4990          : -0.004676
V4991          : 0.005263
V4993          : 0.005261
V4995          : 0.004118
V4996          : -0.004267
V4997          : -0.002378
V4998          : 0.005765
V5000          : 0.005752
V5001          : -0.001703
V5002          : -0.009567
V5004          : 0.005486
V5006          : 0.000078
V5007          : 0.001863
V5008          : -0.001472
V5010          : 0.007608
V5012          : -0.007757
V5013          : -0.005457
V5014          : -0.006166
V5016          : -0.004324
V5017          : 0.005827
V5018          : -0.002004
V5019          : -0.000048
V5020          : -0.001070
V5021          : 0.004807
V5022          : -0.003457
V5023          : -0.001052
V5024          : 0.004591
V5025          : 0.001658
V5026          : 0.004148
V5027          : 0.005968
V5028          : 0.000000
V5029          : 0.001406
V5030          : 0.000000
V5031          : 0.004326
V5035          : 0.002096
V5037          : 0.002113
V5038          : 0.003948
V5039          : -0.008819
V5040          : 0.006418
V5041          : -0.005096
V5042          : -0.001004
V5044          : 0.004958
V5045          : 0.005723
V5048          : -0.000000
V5049          : 0.004620
V5050          : 0.005975
V5051          : 0.005631
V5052          : 0.004955
V5053          : -0.000000
V5054          : 0.005418
V5056          : 0.005998
V5058          : 0.004840
V5059          : 0.005889
V5060          : 0.003646
V5061          : 0.005173
V5062          : -0.007895
V5063          : 0.002799
V5064          : 0.005356
V5065          : 0.003970
V5066          : 0.005623
V5067          : 0.005385
V5068          : 0.005608
V5069          : -0.004366
V5070          : -0.004991
V5071          : -0.003655
V5072          : 0.005717
V5073          : 0.002484
V5074          : 0.005648
V5076          : -0.004087
V5077          : 0.001352
V5078          : 0.005718
V5079          : 0.001774
V5084          : 0.005976
V5085          : 0.005150
V5086          : -0.001590
V5087          : 0.004859
V5088          : 0.001466
V5089          : 0.004212
V5091          : -0.005539
V5092          : 0.001782
V5093          : 0.005692
V5094          : 0.004586
V5095          : 0.005571
V5096          : 0.005947
V5097          : -0.004765
V5098          : 0.005979
V5099          : 0.003457
V5101          : 0.002640
V5102          : -0.002062
V5103          : 0.001455
V5104          : -0.003438
V5105          : 0.001093
V5108          : 0.003596
V5109          : 0.005803
V5111          : 0.005594
V5112          : -0.000611
V5113          : -0.000000
V5116          : -0.003135
V5117          : 0.004462
V5118          : 0.005501
V5119          : -0.003210
V5120          : 0.005604
V5121          : 0.002450
V5123          : 0.005738
V5124          : 0.005593
V5125          : 0.000471
V5126          : -0.004504
V5127          : -0.004820
V5129          : -0.001485
V5130          : 0.005544
V5131          : 0.005328
V5132          : 0.004806
V5133          : 0.003296
V5135          : 0.004574
V5136          : -0.000000
V5138          : 0.005300
V5139          : -0.003608
V5140          : 0.004646
V5141          : 0.005167
V5142          : 0.003618
V5143          : 0.005549
V5144          : 0.002485
V5145          : 0.004853
V5146          : 0.005370
V5148          : 0.005188
V5149          : 0.005284
V5150          : 0.005515
V5151          : 0.005584
V5152          : 0.000128
V5154          : 0.005800
V5155          : 0.006578
V5156          : 0.005449
V5157          : 0.004464
V5158          : 0.005068
V5159          : 0.007790
V5162          : 0.004985
V5163          : 0.004894
V5164          : 0.004630
V5165          : 0.005281
V5167          : -0.002062
V5168          : 0.006536
V5169          : 0.005514
V5170          : -0.003878
V5171          : -0.001701
V5172          : 0.002621
V5174          : 0.000000
V5175          : 0.004495
V5176          : 0.002911
V5177          : 0.003042
V5178          : 0.003131
V5179          : 0.003921
V5180          : 0.002072
V5181          : 0.004916
V5183          : 0.000768
V5184          : 0.004359
V5185          : 0.007785
V5186          : 0.000558
V5188          : 0.005588
V5189          : -0.006653
V5190          : 0.006267
V5191          : 0.004662
V5193          : 0.005539
V5194          : 0.003975
V5197          : 0.005968
V5198          : -0.000616
V5199          : 0.005638
V5201          : 0.005957
V5202          : 0.005494
V5205          : 0.004601
V5206          : 0.003294
V5208          : 0.006104
V5209          : -0.001088
V5210          : 0.004492
V5211          : 0.005888
V5212          : 0.005458
V5215          : 0.004677
V5218          : 0.004246
V5219          : 0.005516
V5220          : 0.000525
V5222          : 0.000473
V5223          : -0.006590
V5224          : 0.005192
V5226          : 0.006708
V5227          : 0.005171
V5228          : 0.004250
V5229          : 0.005864
V5230          : -0.007246
V5231          : -0.003921
V5232          : 0.004835
V5233          : 0.004180
V5234          : 0.003448
V5235          : -0.006153
V5236          : 0.005685
V5237          : 0.003875
V5238          : 0.005528
V5239          : 0.004748
V5241          : 0.005045
V5242          : -0.003960
V5243          : 0.005733
V5244          : -0.004826
V5245          : 0.002952
V5246          : -0.003040
V5247          : 0.003890
V5248          : 0.002812
V5249          : -0.000000
V5250          : 0.004885
V5251          : -0.005856
V5252          : 0.005571
V5254          : 0.002973
V5255          : -0.005277
V5256          : -0.003444
V5257          : 0.004769
V5258          : -0.011246
V5259          : 0.005135
V5261          : 0.002920
V5263          : 0.004432
V5264          : 0.004177
V5265          : 0.005355
V5266          : 0.001191
V5267          : 0.005790
V5268          : 0.006267
V5269          : 0.003354
V5270          : -0.004032
V5272          : -0.004096
V5273          : 0.006233
V5275          : 0.006657
V5276          : -0.001569
V5278          : -0.004966
V5279          : -0.004677
V5280          : 0.004708
V5281          : 0.005606
V5282          : -0.002225
V5283          : 0.005724
V5286          : -0.004186
V5287          : 0.006171
V5288          : 0.000000
V5289          : 0.004305
V5290          : -0.004958
V5293          : 0.005118
V5294          : 0.005099
V5295          : 0.005051
V5296          : 0.005457
V5297          : 0.005706
V5299          : 0.005576
V5300          : 0.003142
V5301          : 0.004712
V5302          : 0.001751
V5303          : 0.005956
V5304          : -0.004030
V5305          : 0.005318
V5306          : 0.005290
V5307          : 0.006071
V5308          : 0.005449
V5309          : 0.005368
V5311          : 0.003787
V5312          : 0.004168
V5313          : -0.008100
V5314          : 0.005804
V5315          : 0.007196
V5316          : -0.006076
V5317          : 0.005165
V5318          : -0.007347
V5319          : 0.004853
V5320          : 0.004803
V5322          : 0.005610
V5323          : 0.000862
V5324          : -0.006292
V5325          : -0.000000
V5327          : 0.002360
V5328          : 0.003082
V5329          : 0.005403
V5330          : -0.000137
V5332          : 0.003622
V5333          : -0.003452
V5334          : -0.004455
V5335          : 0.001413
V5336          : 0.004540
V5337          : 0.004508
V5338          : 0.001475
V5339          : 0.005509
V5341          : 0.004198
V5342          : 0.003467
V5343          : 0.004042
V5345          : 0.005918
V5346          : 0.003144
V5347          : 0.005748
V5348          : 0.005424
V5349          : 0.004623
V5350          : 0.002791
V5353          : -0.005084
V5356          : 0.000336
V5357          : -0.002572
V5358          : -0.000575
V5359          : 0.005553
V5366          : 0.005558
V5367          : 0.005322
V5368          : 0.005119
V5369          : 0.004307
V5370          : 0.007257
V5371          : 0.005417
V5372          : 0.005699
V5373          : 0.005318
V5375          : 0.004212
V5379          : 0.003318
V5381          : 0.007353
V5382          : 0.004100
V5386          : 0.005374
V5387          : -0.002995
V5389          : 0.004790
V5390          : -0.002573
V5391          : -0.005822
V5392          : 0.002298
V5393          : 0.000000
V5395          : -0.005027
V5397          : -0.004235
V5399          : 0.003200
V5400          : 0.004107
V5401          : 0.001970
V5402          : 0.005231
V5403          : -0.001803
V5405          : -0.003191
V5406          : 0.005426
V5407          : 0.000230
V5408          : 0.005224
V5409          : 0.006211
V5410          : 0.005401
V5411          : 0.004149
V5412          : 0.006728
V5413          : 0.003922
V5415          : 0.002238
V5416          : -0.005633
V5417          : 0.005903
V5418          : 0.004760
V5419          : 0.003648
V5420          : 0.004302
V5421          : -0.001704
V5422          : 0.000820
V5423          : 0.005366
V5424          : 0.002485
V5427          : 0.003536
V5428          : 0.005591
V5431          : 0.003434
V5432          : 0.005483
V5433          : 0.005210
V5437          : 0.005269
V5438          : 0.004349
V5439          : 0.007238
V5440          : -0.003050
V5442          : -0.001567
V5443          : 0.001768
V5446          : 0.005135
V5447          : 0.001576
V5448          : 0.005720
V5449          : -0.004574
V5450          : 0.004895
V5452          : -0.005984
V5453          : 0.003868
V5454          : 0.002490
V5455          : 0.004561
V5456          : -0.009457
V5457          : -0.004519
V5459          : -0.006884
V5462          : 0.004467
V5463          : 0.000000
V5464          : 0.006089
V5465          : 0.001562
V5466          : 0.003970
V5468          : -0.003964
V5469          : -0.000762
V5470          : -0.004171
V5471          : 0.004992
V5472          : -0.003081
V5473          : -0.000816
V5474          : 0.004516
V5475          : -0.004999
V5477          : 0.000445
V5479          : -0.000360
V5480          : 0.005320
V5481          : 0.005187
V5482          : -0.000147
V5483          : 0.004365
V5484          : 0.005172
V5485          : 0.006620
V5486          : 0.004519
V5487          : 0.005767
V5490          : 0.003377
V5492          : 0.005597
V5493          : -0.003197
V5494          : -0.004285
V5495          : -0.003386
V5496          : 0.005325
V5498          : 0.005758
V5500          : -0.000643
V5504          : 0.003124
V5505          : 0.005358
V5508          : 0.005605
V5509          : 0.002985
V5510          : -0.006232
V5511          : 0.005527
V5512          : -0.006398
V5513          : 0.001226
V5515          : -0.006071
V5516          : -0.003624
V5517          : 0.005071
V5518          : 0.000410
V5519          : 0.003758
V5520          : -0.001014
V5521          : 0.004912
V5522          : 0.005659
V5523          : -0.004465
V5524          : -0.003674
V5525          : 0.002131
V5526          : -0.000205
V5527          : 0.004964
V5529          : 0.005309
V5531          : -0.004964
V5532          : -0.004022
V5533          : -0.004060
V5534          : -0.000000
V5535          : 0.003153
V5536          : 0.004791
V5537          : 0.005874
V5538          : 0.002421
V5539          : 0.001463
V5540          : 0.005406
V5541          : 0.000596
V5542          : -0.002415
V5543          : 0.003299
V5544          : -0.000000
V5545          : -0.000818
V5546          : 0.004858
V5547          : 0.007128
V5548          : 0.005081
V5549          : -0.004759
V5550          : -0.005472
V5551          : -0.002102
V5552          : 0.005889
V5553          : 0.004324
V5554          : 0.005284
V5555          : 0.005486
V5556          : 0.002277
V5557          : 0.005127
V5558          : 0.000044
V5559          : 0.005434
V5560          : -0.007169
V5561          : 0.005585
V5563          : 0.000000
V5564          : -0.003459
V5565          : 0.005501
V5567          : 0.001888
V5568          : 0.005970
V5569          : 0.004439
V5570          : 0.005650
V5571          : 0.006240
V5572          : 0.005695
V5573          : 0.004064
V5574          : -0.003258
V5578          : 0.005196
V5580          : -0.004472
V5581          : 0.005208
V5582          : 0.004588
V5583          : 0.005822
V5584          : 0.005297
V5585          : 0.003764
V5586          : 0.005256
V5589          : 0.004933
V5590          : -0.005471
V5591          : 0.000364
V5592          : 0.005671
V5593          : 0.003847
V5594          : 0.003272
V5596          : 0.005391
V5597          : 0.005540
V5598          : 0.005631
V5601          : 0.004642
V5602          : -0.004354
V5603          : 0.005215
V5604          : 0.003832
V5607          : -0.005398
V5609          : -0.002004
V5610          : 0.003945
V5611          : 0.000000
V5612          : -0.008073
V5613          : -0.000000
V5614          : 0.000444
V5615          : 0.005684
V5616          : 0.005291
V5617          : 0.002562
V5618          : -0.002821
V5619          : -0.003764
V5620          : -0.000000
V5621          : -0.003523
V5622          : 0.004777
V5623          : 0.004603
V5624          : -0.004060
V5625          : 0.005869
V5626          : -0.000166
V5629          : 0.004511
V5631          : 0.003893
V5632          : 0.005465
V5633          : -0.004068
V5634          : 0.004889
V5635          : 0.005109
V5636          : 0.004146
V5637          : 0.005404
V5639          : 0.006797
V5640          : 0.005769
V5641          : 0.006168
V5643          : 0.004322
V5644          : 0.005178
V5645          : -0.003714
V5646          : 0.005580
V5647          : -0.003455
V5648          : -0.003705
V5649          : -0.005996
V5650          : 0.004861
V5651          : -0.004815
V5652          : -0.004367
V5653          : 0.006338
V5654          : 0.005839
V5655          : 0.005979
V5656          : -0.007650
V5658          : 0.005187
V5660          : 0.004787
V5661          : -0.002953
V5663          : 0.004440
V5664          : 0.004101
V5665          : 0.004085
V5668          : 0.003594
V5670          : 0.005625
V5671          : -0.001844
V5672          : 0.003797
V5673          : -0.000303
V5674          : 0.005355
V5676          : 0.003600
V5677          : 0.005357
V5678          : -0.007062
V5679          : 0.005721
V5680          : 0.000000
V5681          : 0.005961
V5682          : -0.000000
V5683          : -0.001471
V5685          : 0.002278
V5686          : -0.002752
V5687          : 0.005092
V5688          : 0.002000
V5689          : 0.005554
V5690          : 0.004248
V5691          : -0.000000
V5693          : -0.005253
V5694          : 0.003596
V5695          : 0.004701
V5696          : -0.006540
V5697          : -0.004760
V5700          : -0.001072
V5701          : -0.000000
V5702          : 0.004970
V5703          : 0.000711
V5705          : 0.007403
V5706          : -0.003592
V5707          : -0.004591
V5708          : 0.005012
V5709          : 0.003207
V5710          : 0.005315
V5712          : 0.002967
V5713          : 0.004560
V5714          : -0.000592
V5715          : 0.000000
V5716          : 0.000188
V5717          : -0.001935
V5718          : -0.004723
V5720          : -0.004636
V5721          : 0.005334
V5722          : -0.002280
V5724          : -0.001758
V5726          : -0.002215
V5727          : 0.005402
V5730          : 0.000000
V5731          : 0.002325
V5732          : 0.005562
V5733          : 0.005443
V5734          : 0.003199
V5735          : 0.005586
V5736          : 0.004966
V5738          : 0.005825
V5739          : 0.000000
V5740          : -0.000482
V5741          : -0.009757
V5743          : -0.004705
V5745          : 0.004927
V5746          : 0.000000
V5748          : 0.005785
V5751          : 0.005498
V5752          : 0.002682
V5753          : 0.005225
V5754          : 0.004766
V5756          : 0.006086
V5757          : -0.002677
V5758          : 0.004850
V5759          : 0.006140
V5760          : 0.002824
V5761          : 0.000745
V5762          : -0.005070
V5763          : 0.005929
V5764          : 0.006798
V5765          : -0.005568
V5766          : -0.000569
V5767          : 0.004726
V5768          : 0.002198
V5769          : -0.004581
V5770          : -0.000000
V5771          : 0.004768
V5772          : 0.002037
V5773          : -0.004175
V5774          : 0.004573
V5775          : -0.007249
V5776          : -0.000000
V5777          : -0.004946
V5778          : 0.003233
V5780          : 0.006725
V5781          : 0.002755
V5782          : 0.005676
V5783          : 0.000857
V5785          : 0.005855
V5786          : 0.005406
V5788          : 0.005528
V5789          : 0.004726
V5791          : 0.004909
V5792          : 0.005512
V5793          : 0.005142
V5794          : 0.004672
V5795          : 0.005314
V5796          : -0.005226
V5797          : -0.000000
V5798          : 0.005616
V5799          : -0.007196
V5800          : 0.004712
V5801          : 0.003364
V5802          : 0.005085
V5803          : -0.007818
V5804          : -0.004093
V5805          : -0.005392
V5806          : 0.003511
V5808          : 0.003075
V5810          : -0.004514
V5811          : 0.004821
V5813          : -0.005784
V5814          : 0.005476
V5815          : -0.007570
V5816          : -0.004821
V5818          : 0.006084
V5819          : -0.006213
V5821          : 0.005592
V5822          : 0.004249
V5823          : 0.005551
V5824          : -0.005655
V5825          : 0.004766
V5826          : 0.005820
V5827          : 0.004108
V5828          : 0.004851
V5829          : 0.003435
V5830          : 0.006107
V5831          : -0.000728
V5832          : -0.005710
V5833          : 0.001393
V5834          : 0.002377
V5836          : 0.000553
V5837          : 0.002177
V5839          : 0.004606
V5840          : -0.002459
V5842          : -0.000028
V5843          : 0.006436
V5844          : 0.005075
V5846          : 0.005920
V5848          : 0.004489
V5849          : 0.006750
V5850          : 0.001896
V5851          : 0.005435
V5852          : 0.005743
V5853          : 0.005842
V5854          : 0.005817
V5855          : -0.005874
V5856          : -0.002895
V5857          : 0.005580
V5858          : 0.002875
V5860          : 0.001803
V5861          : 0.001749
V5862          : 0.005401
V5863          : 0.003130
V5865          : 0.005087
V5868          : 0.006306
V5869          : 0.005683
V5870          : 0.005341
V5871          : 0.002952
V5872          : -0.000000
V5874          : -0.001221
V5875          : 0.004860
V5876          : -0.000000
V5879          : -0.005607
V5881          : 0.001333
V5882          : 0.004239
V5884          : 0.006546
V5885          : 0.005305
V5887          : 0.005788
V5888          : -0.004058
V5889          : -0.000000
V5890          : -0.001649
V5891          : 0.005099
V5893          : 0.002611
V5894          : 0.005556
V5895          : 0.004909
V5896          : 0.005456
V5897          : 0.005774
V5899          : 0.005909
V5900          : 0.005514
V5901          : 0.005807
V5902          : 0.001139
V5903          : -0.000860
V5904          : 0.000179
V5905          : 0.004388
V5906          : 0.005861
V5907          : 0.005562
V5908          : -0.004071
V5911          : 0.004088
V5912          : 0.004741
V5913          : 0.005932
V5916          : -0.000000
V5917          : 0.002933
V5918          : -0.003051
V5919          : 0.005708
V5920          : 0.003271
V5921          : 0.005014
V5926          : -0.002433
V5927          : 0.003768
V5928          : 0.000511
V5930          : 0.004486
V5931          : 0.004738
V5932          : 0.005716
V5933          : 0.000248
V5934          : -0.000844
V5936          : 0.003713
V5937          : -0.001503
V5938          : 0.001580
V5939          : 0.006179
V5942          : -0.001326
V5944          : 0.000791
V5948          : 0.000000
V5949          : -0.000000
V5950          : 0.005068
V5951          : 0.000144
V5952          : 0.000748
V5953          : 0.000000
V5954          : -0.004472
V5955          : 0.005908
V5956          : 0.004894
V5959          : 0.000788
V5960          : -0.002598
V5961          : -0.001835
V5962          : 0.005229
V5963          : 0.005202
V5964          : 0.001504
V5965          : 0.003479
V5966          : -0.002533
V5967          : -0.004946
V5968          : -0.002969
V5969          : 0.003041
V5970          : 0.002600
V5971          : 0.005447
V5972          : -0.002983
V5974          : -0.004505
V5975          : 0.002399
V5976          : -0.005796
V5977          : 0.003414
V5978          : 0.005512
V5979          : -0.000712
V5980          : -0.004468
V5982          : -0.002136
V5984          : 0.005124
V5985          : -0.000596
V5986          : -0.002814
V5987          : 0.004543
V5989          : -0.001677
V5990          : 0.005750
V5991          : 0.007183
V5992          : 0.005920
V5993          : -0.004022
V5994          : 0.006100
V5996          : 0.004068
V5997          : 0.002459
V5998          : -0.007102
V6000          : 0.002920
V6001          : 0.005114
V6002          : -0.000000
V6003          : 0.001327
V6004          : 0.005328
V6006          : 0.003548
V6007          : 0.004720
V6008          : 0.004421
V6010          : -0.002616
V6011          : 0.000000
V6012          : 0.005738
V6014          : 0.005739
V6015          : 0.002353
V6017          : 0.005271
V6018          : 0.006628
V6019          : -0.003503
V6021          : 0.005770
V6022          : 0.003200
V6024          : -0.003110
V6026          : 0.005353
V6027          : 0.002961
V6029          : 0.007302
V6030          : 0.003881
V6031          : 0.005860
V6032          : 0.004019
V6033          : 0.005636

