custom_lambda_0.0336 Coefficients
==================================================
Bias Term      : -0.005223
V4760          : -0.003610
V4761          : -0.004379
V4762          : -0.004827
V4763          : 0.000000
V4764          : 0.005114
V4765          : -0.004048
V4766          : 0.003711
V4767          : 0.005657
V4769          : 0.004919
V4770          : 0.005325
V4771          : 0.003395
V4772          : -0.007073
V4773          : 0.005098
V4774          : 0.002350
V4775          : -0.000000
V4776          : 0.004478
V4777          : 0.004667
V4778          : 0.005481
V4779          : 0.005510
V4780          : -0.005150
V4781          : -0.001069
V4783          : 0.000984
V4785          : 0.000192
V4786          : 0.001826
V4787          : -0.002620
V4789          : 0.004913
V4790          : 0.004652
V4791          : 0.002129
V4792          : -0.000000
V4793          : 0.003522
V4794          : 0.000000
V4795          : 0.004859
V4797          : 0.005509
V4798          : -0.003573
V4799          : -0.004986
V4800          : -0.004505
V4801          : 0.005567
V4802          : 0.005634
V4803          : 0.005411
V4804          : 0.005400
V4805          : 0.005004
V4806          : 0.000944
V4807          : 0.004696
V4808          : 0.005362
V4809          : -0.005334
V4810          : -0.000648
V4811          : -0.001270
V4815          : 0.005092
V4816          : -0.000000
V4817          : 0.001397
V4819          : 0.000000
V4820          : 0.005005
V4821          : 0.005346
V4822          : -0.008059
V4824          : 0.000000
V4825          : -0.003899
V4826          : 0.004506
V4828          : 0.000906
V4829          : 0.006323
V4830          : 0.005472
V4831          : -0.000000
V4832          : -0.000561
V4833          : 0.002554
V4834          : -0.001735
V4835          : -0.004351
V4836          : 0.004980
V4837          : 0.003834
V4838          : -0.003032
V4839          : 0.001313
V4841          : -0.003793
V4842          : -0.003717
V4843          : -0.004349
V4844          : 0.005512
V4845          : -0.001762
V4846          : 0.001720
V4847          : 0.003259
V4848          : 0.005520
V4849          : -0.004496
V4850          : 0.003161
V4851          : 0.000000
V4852          : 0.001640
V4853          : 0.004368
V4854          : 0.004079
V4855          : -0.000071
V4857          : 0.002851
V4860          : -0.005162
V4861          : -0.001733
V4862          : 0.005280
V4863          : 0.004045
V4864          : -0.004706
V4865          : 0.005470
V4866          : 0.006033
V4868          : 0.000000
V4871          : -0.004754
V4873          : 0.006066
V4875          : 0.001986
V4877          : -0.004276
V4878          : 0.005595
V4879          : -0.005129
V4880          : 0.002289
V4881          : 0.005166
V4882          : 0.005386
V4884          : 0.003435
V4885          : 0.004489
V4886          : -0.001625
V4887          : -0.003891
V4889          : -0.005812
V4890          : 0.005347
V4893          : -0.003087
V4894          : 0.004840
V4896          : 0.004055
V4897          : 0.004820
V4898          : -0.004686
V4899          : 0.005702
V4900          : -0.006118
V4901          : 0.005239
V4903          : 0.005264
V4904          : -0.005323
V4906          : 0.001217
V4907          : 0.002884
V4908          : -0.001310
V4910          : -0.003061
V4911          : 0.004529
V4912          : -0.000000
V4913          : 0.001402
V4914          : -0.004131
V4915          : 0.004637
V4916          : -0.002918
V4918          : 0.005166
V4921          : 0.004313
V4922          : 0.000000
V4923          : -0.000000
V4924          : -0.000322
V4926          : 0.005529
V4928          : 0.005060
V4929          : 0.005135
V4930          : -0.000000
V4931          : -0.000000
V4932          : 0.002486
V4933          : -0.005580
V4935          : 0.005206
V4936          : -0.006602
V4937          : 0.004585
V4939          : 0.004094
V4941          : 0.003289
V4942          : 0.005061
V4943          : -0.004285
V4944          : 0.004713
V4945          : -0.003660
V4947          : 0.005152
V4948          : 0.005829
V4951          : 0.005140
V4953          : 0.004040
V4954          : -0.005502
V4955          : 0.006534
V4958          : 0.005366
V4960          : 0.005664
V4961          : 0.005352
V4962          : -0.000000
V4963          : -0.003030
V4965          : 0.005482
V4966          : 0.005480
V4967          : 0.002546
V4968          : 0.000000
V4969          : 0.004915
V4970          : 0.003300
V4971          : 0.002534
V4972          : -0.003699
V4973          : -0.001554
V4974          : -0.001034
V4976          : 0.004231
V4978          : -0.005164
V4979          : 0.005389
V4980          : 0.005688
V4981          : 0.003787
V4983          : -0.003222
V4984          : -0.001481
V4985          : 0.003197
V4986          : -0.000010
V4987          : -0.005012
V4988          : -0.004925
V4989          : -0.002271
V4990          : -0.004376
V4991          : 0.004924
V4993          : 0.005073
V4995          : 0.003864
V4996          : -0.004090
V4997          : -0.002223
V4998          : 0.005572
V5000          : 0.005583
V5001          : -0.001583
V5002          : -0.008714
V5004          : 0.005185
V5006          : 0.000000
V5007          : 0.001576
V5008          : -0.001341
V5010          : 0.007049
V5012          : -0.007415
V5013          : -0.005300
V5014          : -0.005744
V5016          : -0.004081
V5017          : 0.005587
V5018          : -0.001942
V5019          : -0.000000
V5020          : -0.001011
V5021          : 0.004593
V5022          : -0.003281
V5023          : -0.000897
V5024          : 0.004299
V5025          : 0.001321
V5026          : 0.003744
V5027          : 0.005715
V5028          : 0.000000
V5029          : 0.000851
V5030          : 0.000000
V5031          : 0.004042
V5035          : 0.001856
V5037          : 0.001596
V5038          : 0.003694
V5039          : -0.008294
V5040          : 0.006107
V5041          : -0.004986
V5042          : -0.000649
V5044          : 0.004744
V5045          : 0.005536
V5048          : -0.000000
V5049          : 0.004411
V5050          : 0.005332
V5051          : 0.005421
V5052          : 0.004528
V5053          : -0.000000
V5054          : 0.005119
V5056          : 0.005675
V5058          : 0.004527
V5059          : 0.005567
V5060          : 0.003245
V5061          : 0.004823
V5062          : -0.007580
V5063          : 0.002354
V5064          : 0.005160
V5065          : 0.003620
V5066          : 0.005356
V5067          : 0.005186
V5068          : 0.005254
V5069          : -0.004186
V5070          : -0.004804
V5071          : -0.003583
V5072          : 0.005208
V5073          : 0.002327
V5074          : 0.005351
V5076          : -0.003474
V5077          : 0.001254
V5078          : 0.005440
V5079          : 0.001431
V5084          : 0.005789
V5085          : 0.004932
V5086          : -0.001133
V5087          : 0.004601
V5088          : 0.001117
V5089          : 0.003944
V5091          : -0.005327
V5092          : 0.001509
V5093          : 0.005458
V5094          : 0.004386
V5095          : 0.005321
V5096          : 0.005661
V5097          : -0.004644
V5098          : 0.005783
V5099          : 0.003294
V5101          : 0.002079
V5102          : -0.001837
V5103          : 0.001243
V5104          : -0.003096
V5105          : 0.000790
V5108          : 0.003278
V5109          : 0.005604
V5111          : 0.005402
V5112          : -0.000000
V5113          : -0.000000
V5116          : -0.002981
V5117          : 0.004164
V5118          : 0.005319
V5119          : -0.002904
V5120          : 0.005355
V5121          : 0.001981
V5123          : 0.005502
V5124          : 0.005417
V5125          : 0.000168
V5126          : -0.004283
V5127          : -0.004448
V5129          : -0.001024
V5130          : 0.005324
V5131          : 0.004511
V5132          : 0.004534
V5133          : 0.003115
V5135          : 0.004323
V5136          : -0.000000
V5138          : 0.005049
V5139          : -0.003512
V5140          : 0.004364
V5141          : 0.004958
V5142          : 0.003232
V5143          : 0.005365
V5144          : 0.002093
V5145          : 0.004620
V5146          : 0.005155
V5148          : 0.004982
V5149          : 0.005024
V5150          : 0.005321
V5151          : 0.005321
V5152          : 0.000000
V5154          : 0.005545
V5155          : 0.005991
V5156          : 0.005191
V5157          : 0.004113
V5158          : 0.004857
V5159          : 0.007271
V5162          : 0.004786
V5163          : 0.004608
V5164          : 0.003967
V5165          : 0.005045
V5167          : -0.002013
V5168          : 0.006266
V5169          : 0.005318
V5170          : -0.002255
V5171          : -0.001645
V5172          : 0.002306
V5174          : 0.000000
V5175          : 0.004143
V5176          : 0.002678
V5177          : 0.002532
V5178          : 0.002838
V5179          : 0.003658
V5180          : 0.001793
V5181          : 0.004631
V5183          : 0.000230
V5184          : 0.004034
V5185          : 0.006394
V5186          : 0.000000
V5188          : 0.005391
V5189          : -0.006209
V5190          : 0.005992
V5191          : 0.004435
V5193          : 0.005358
V5194          : 0.003219
V5197          : 0.005715
V5198          : -0.000166
V5199          : 0.005462
V5201          : 0.005754
V5202          : 0.005182
V5205          : 0.004311
V5206          : 0.002868
V5208          : 0.005864
V5209          : -0.001002
V5210          : 0.004139
V5211          : 0.005569
V5212          : 0.005266
V5215          : 0.004323
V5218          : 0.004047
V5219          : 0.005339
V5220          : 0.000000
V5222          : 0.000141
V5223          : -0.005997
V5224          : 0.004883
V5226          : 0.006329
V5227          : 0.005004
V5228          : 0.003990
V5229          : 0.005626
V5230          : -0.006934
V5231          : -0.003838
V5232          : 0.004601
V5233          : 0.003985
V5234          : 0.003199
V5235          : -0.005822
V5236          : 0.005464
V5237          : 0.003497
V5238          : 0.005269
V5239          : 0.004470
V5241          : 0.004768
V5242          : -0.003885
V5243          : 0.005530
V5244          : -0.004163
V5245          : 0.002761
V5246          : -0.002901
V5247          : 0.003625
V5248          : 0.002669
V5249          : -0.000000
V5250          : 0.004674
V5251          : -0.005586
V5252          : 0.005268
V5254          : 0.002629
V5255          : -0.005140
V5256          : -0.003361
V5257          : 0.004421
V5258          : -0.010479
V5259          : 0.004945
V5261          : 0.002679
V5263          : 0.003841
V5264          : 0.003851
V5265          : 0.005087
V5266          : 0.000885
V5267          : 0.005559
V5268          : 0.005557
V5269          : 0.003009
V5270          : -0.003828
V5272          : -0.003993
V5273          : 0.006039
V5275          : 0.006431
V5276          : -0.001531
V5278          : -0.004847
V5279          : -0.004555
V5280          : 0.004518
V5281          : 0.005329
V5282          : -0.001527
V5283          : 0.005475
V5286          : -0.004104
V5287          : 0.005878
V5288          : 0.000000
V5289          : 0.003991
V5290          : -0.004664
V5293          : 0.004861
V5294          : 0.004837
V5295          : 0.004734
V5296          : 0.005225
V5297          : 0.005525
V5299          : 0.004950
V5300          : 0.002899
V5301          : 0.004484
V5302          : 0.001340
V5303          : 0.005738
V5304          : -0.003959
V5305          : 0.005050
V5306          : 0.005055
V5307          : 0.005866
V5308          : 0.005212
V5309          : 0.005162
V5311          : 0.003567
V5312          : 0.003624
V5313          : -0.007162
V5314          : 0.005481
V5315          : 0.006880
V5316          : -0.005886
V5317          : 0.004985
V5318          : -0.006997
V5319          : 0.004623
V5320          : 0.004415
V5322          : 0.005419
V5323          : 0.000610
V5324          : -0.005942
V5325          : -0.000000
V5327          : 0.001993
V5328          : 0.002732
V5329          : 0.005162
V5330          : -0.000000
V5332          : 0.003094
V5333          : -0.003278
V5334          : -0.003113
V5335          : 0.001139
V5336          : 0.003990
V5337          : 0.004278
V5338          : 0.001229
V5339          : 0.005264
V5341          : 0.003397
V5342          : 0.003213
V5343          : 0.003869
V5345          : 0.005600
V5346          : 0.002850
V5347          : 0.005540
V5348          : 0.005254
V5349          : 0.004405
V5350          : 0.002484
V5353          : -0.004643
V5356          : 0.000117
V5357          : -0.002209
V5358          : -0.000133
V5359          : 0.005386
V5366          : 0.005350
V5367          : 0.005146
V5368          : 0.004777
V5369          : 0.003963
V5370          : 0.006870
V5371          : 0.005190
V5372          : 0.005519
V5373          : 0.005119
V5375          : 0.003964
V5379          : 0.002894
V5381          : 0.007094
V5382          : 0.003804
V5386          : 0.005166
V5387          : -0.002935
V5389          : 0.004515
V5390          : -0.002374
V5391          : -0.005662
V5392          : 0.001780
V5393          : 0.000000
V5395          : -0.004867
V5397          : -0.004114
V5399          : 0.003003
V5400          : 0.003694
V5401          : 0.001622
V5402          : 0.004995
V5403          : -0.001783
V5405          : -0.002918
V5406          : 0.005260
V5407          : 0.000000
V5408          : 0.004954
V5409          : 0.005910
V5410          : 0.005162
V5411          : 0.003833
V5412          : 0.006424
V5413          : 0.003624
V5415          : 0.001833
V5416          : -0.005445
V5417          : 0.005654
V5418          : 0.004498
V5419          : 0.003224
V5420          : 0.003938
V5421          : -0.001387
V5422          : 0.000423
V5423          : 0.005171
V5424          : 0.001597
V5427          : 0.003176
V5428          : 0.005327
V5431          : 0.002944
V5432          : 0.005311
V5433          : 0.004891
V5437          : 0.005042
V5438          : 0.004154
V5439          : 0.006634
V5440          : -0.002699
V5442          : -0.001416
V5443          : 0.001276
V5446          : 0.004875
V5447          : 0.001292
V5448          : 0.005377
V5449          : -0.004303
V5450          : 0.004333
V5452          : -0.005715
V5453          : 0.003650
V5454          : 0.001998
V5455          : 0.004379
V5456          : -0.008857
V5457          : -0.004334
V5459          : -0.006425
V5462          : 0.004091
V5463          : 0.000000
V5464          : 0.005870
V5465          : 0.001270
V5466          : 0.003698
V5468          : -0.003863
V5469          : -0.000172
V5470          : -0.004026
V5471          : 0.004740
V5472          : -0.003020
V5473          : -0.000680
V5474          : 0.004287
V5475          : -0.004694
V5477          : 0.000000
V5479          : -0.000000
V5480          : 0.005124
V5481          : 0.004945
V5482          : -0.000000
V5483          : 0.004081
V5484          : 0.004799
V5485          : 0.006268
V5486          : 0.004275
V5487          : 0.005534
V5490          : 0.003137
V5492          : 0.005411
V5493          : -0.002953
V5494          : -0.004190
V5495          : -0.003138
V5496          : 0.005140
V5498          : 0.005552
V5500          : -0.000324
V5504          : 0.002686
V5505          : 0.005172
V5508          : 0.005426
V5509          : 0.002749
V5510          : -0.005979
V5511          : 0.005340
V5512          : -0.006175
V5513          : 0.000947
V5515          : -0.005849
V5516          : -0.003552
V5517          : 0.004797
V5518          : 0.000000
V5519          : 0.003325
V5520          : -0.000000
V5521          : 0.004673
V5522          : 0.005423
V5523          : -0.004353
V5524          : -0.003149
V5525          : 0.001651
V5526          : -0.000000
V5527          : 0.004750
V5529          : 0.005135
V5531          : -0.004811
V5532          : -0.003673
V5533          : -0.003384
V5534          : -0.000000
V5535          : 0.002937
V5536          : 0.004504
V5537          : 0.005660
V5538          : 0.001635
V5539          : 0.001041
V5540          : 0.005211
V5541          : 0.000261
V5542          : -0.002366
V5543          : 0.003023
V5544          : -0.000000
V5545          : -0.000403
V5546          : 0.004647
V5547          : 0.006758
V5548          : 0.004828
V5549          : -0.004591
V5550          : -0.005090
V5551          : -0.002052
V5552          : 0.005691
V5553          : 0.004052
V5554          : 0.005070
V5555          : 0.005304
V5556          : 0.001991
V5557          : 0.004920
V5558          : 0.000000
V5559          : 0.005260
V5560          : -0.006805
V5561          : 0.005400
V5563          : 0.000000
V5564          : -0.003166
V5565          : 0.005297
V5567          : 0.001442
V5568          : 0.005750
V5569          : 0.004110
V5570          : 0.005441
V5571          : 0.005967
V5572          : 0.005456
V5573          : 0.003761
V5574          : -0.003085
V5578          : 0.004959
V5580          : -0.004332
V5581          : 0.004962
V5582          : 0.004349
V5583          : 0.005523
V5584          : 0.005036
V5585          : 0.003418
V5586          : 0.005055
V5589          : 0.004621
V5590          : -0.005318
V5591          : 0.000266
V5592          : 0.005486
V5593          : 0.003512
V5594          : 0.002933
V5596          : 0.005123
V5597          : 0.005367
V5598          : 0.005444
V5601          : 0.004286
V5602          : -0.004231
V5603          : 0.005040
V5604          : 0.003494
V5607          : -0.005188
V5609          : -0.001947
V5610          : 0.003501
V5611          : 0.000000
V5612          : -0.007707
V5613          : -0.000000
V5614          : 0.000005
V5615          : 0.005471
V5616          : 0.005103
V5617          : 0.002202
V5618          : -0.002597
V5619          : -0.003665
V5620          : -0.000000
V5621          : -0.003409
V5622          : 0.004614
V5623          : 0.004346
V5624          : -0.003545
V5625          : 0.005641
V5626          : -0.000000
V5629          : 0.004331
V5631          : 0.003674
V5632          : 0.005229
V5633          : -0.003824
V5634          : 0.004513
V5635          : 0.004897
V5636          : 0.003883
V5637          : 0.005218
V5639          : 0.006595
V5640          : 0.005536
V5641          : 0.005815
V5643          : 0.003981
V5644          : 0.004942
V5645          : -0.003608
V5646          : 0.005239
V5647          : -0.003396
V5648          : -0.003634
V5649          : -0.005690
V5650          : 0.004595
V5651          : -0.004474
V5652          : -0.003801
V5653          : 0.005953
V5654          : 0.005615
V5655          : 0.005717
V5656          : -0.007287
V5658          : 0.004988
V5660          : 0.004435
V5661          : -0.002009
V5663          : 0.004199
V5664          : 0.003657
V5665          : 0.003752
V5668          : 0.003144
V5670          : 0.005275
V5671          : -0.001525
V5672          : 0.003542
V5673          : -0.000145
V5674          : 0.004798
V5676          : 0.003226
V5677          : 0.005077
V5678          : -0.005860
V5679          : 0.005473
V5680          : 0.000000
V5681          : 0.005537
V5682          : -0.000000
V5683          : -0.000118
V5685          : 0.001902
V5686          : -0.002635
V5687          : 0.004881
V5688          : 0.001488
V5689          : 0.005328
V5690          : 0.003778
V5691          : -0.000000
V5693          : -0.004958
V5694          : 0.003379
V5695          : 0.004392
V5696          : -0.006162
V5697          : -0.004305
V5700          : -0.000611
V5701          : -0.000000
V5702          : 0.004637
V5703          : 0.000576
V5705          : 0.006753
V5706          : -0.003318
V5707          : -0.003808
V5708          : 0.004749
V5709          : 0.002873
V5710          : 0.005112
V5712          : 0.002483
V5713          : 0.004277
V5714          : -0.000203
V5715          : 0.000000
V5716          : 0.000000
V5717          : -0.001331
V5718          : -0.004363
V5720          : -0.004532
V5721          : 0.005116
V5722          : -0.002010
V5724          : -0.001353
V5726          : -0.002095
V5727          : 0.005224
V5730          : 0.000000
V5731          : 0.001869
V5732          : 0.005299
V5733          : 0.005258
V5734          : 0.002991
V5735          : 0.005385
V5736          : 0.004715
V5738          : 0.005549
V5739          : 0.000000
V5740          : -0.000000
V5741          : -0.008960
V5743          : -0.004604
V5745          : 0.004702
V5746          : 0.000000
V5748          : 0.005598
V5751          : 0.005321
V5752          : 0.002419
V5753          : 0.004933
V5754          : 0.004563
V5756          : 0.005826
V5757          : -0.002211
V5758          : 0.004637
V5759          : 0.005918
V5760          : 0.002566
V5761          : 0.000193
V5762          : -0.004939
V5763          : 0.005730
V5764          : 0.006509
V5765          : -0.005354
V5766          : -0.000306
V5767          : 0.004526
V5768          : 0.002033
V5769          : -0.004424
V5770          : -0.000000
V5771          : 0.004471
V5772          : 0.001545
V5773          : -0.004095
V5774          : 0.004213
V5775          : -0.006609
V5776          : -0.000000
V5777          : -0.004825
V5778          : 0.003069
V5780          : 0.006404
V5781          : 0.002465
V5782          : 0.005280
V5783          : 0.000678
V5785          : 0.005616
V5786          : 0.005192
V5788          : 0.005336
V5789          : 0.004440
V5791          : 0.004677
V5792          : 0.005048
V5793          : 0.004794
V5794          : 0.004285
V5795          : 0.005093
V5796          : -0.004859
V5797          : -0.000000
V5798          : 0.005403
V5799          : -0.006613
V5800          : 0.004397
V5801          : 0.003003
V5802          : 0.004783
V5803          : -0.005975
V5804          : -0.003653
V5805          : -0.005222
V5806          : 0.002864
V5808          : 0.002883
V5810          : -0.004419
V5811          : 0.004580
V5813          : -0.005564
V5814          : 0.005275
V5815          : -0.007132
V5816          : -0.004513
V5818          : 0.005858
V5819          : -0.005959
V5821          : 0.005416
V5822          : 0.004050
V5823          : 0.005375
V5824          : -0.005481
V5825          : 0.004543
V5826          : 0.005596
V5827          : 0.003848
V5828          : 0.004605
V5829          : 0.003108
V5830          : 0.005870
V5831          : -0.000199
V5832          : -0.005548
V5833          : 0.001090
V5834          : 0.001763
V5836          : 0.000000
V5837          : 0.001609
V5839          : 0.004229
V5840          : -0.002370
V5842          : -0.000000
V5843          : 0.006113
V5844          : 0.004815
V5846          : 0.005727
V5848          : 0.004253
V5849          : 0.006388
V5850          : 0.001582
V5851          : 0.005247
V5852          : 0.005265
V5853          : 0.005626
V5854          : 0.005627
V5855          : -0.005236
V5856          : -0.001846
V5857          : 0.005222
V5858          : 0.002473
V5860          : 0.001558
V5861          : 0.001439
V5862          : 0.005129
V5863          : 0.002563
V5865          : 0.004863
V5868          : 0.005756
V5869          : 0.005501
V5870          : 0.004978
V5871          : 0.002291
V5872          : -0.000000
V5874          : -0.000872
V5875          : 0.004537
V5876          : -0.000000
V5879          : -0.005448
V5881          : 0.001138
V5882          : 0.003945
V5884          : 0.005977
V5885          : 0.005085
V5887          : 0.005513
V5888          : -0.002823
V5889          : -0.000000
V5890          : -0.001250
V5891          : 0.004746
V5893          : 0.002225
V5894          : 0.005374
V5895          : 0.004593
V5896          : 0.005192
V5897          : 0.005568
V5899          : 0.005722
V5900          : 0.005324
V5901          : 0.005482
V5902          : 0.000578
V5903          : -0.000667
V5904          : 0.000000
V5905          : 0.004062
V5906          : 0.005652
V5907          : 0.005381
V5908          : -0.003980
V5911          : 0.003905
V5912          : 0.004442
V5913          : 0.005672
V5916          : -0.000000
V5917          : 0.002758
V5918          : -0.002984
V5919          : 0.005351
V5920          : 0.003047
V5921          : 0.004832
V5926          : -0.002300
V5927          : 0.003418
V5928          : 0.000250
V5930          : 0.004237
V5931          : 0.004541
V5932          : 0.005272
V5933          : 0.000079
V5934          : -0.000526
V5936          : 0.003241
V5937          : -0.001450
V5938          : 0.001223
V5939          : 0.005914
V5942          : -0.001260
V5944          : 0.000463
V5948          : 0.000000
V5949          : -0.000000
V5950          : 0.004639
V5951          : 0.000000
V5952          : 0.000549
V5953          : 0.000000
V5954          : -0.004074
V5955          : 0.005724
V5956          : 0.004563
V5959          : 0.000336
V5960          : -0.002136
V5961          : -0.000018
V5962          : 0.005014
V5963          : 0.004961
V5964          : 0.001320
V5965          : 0.003157
V5966          : -0.002032
V5967          : -0.004288
V5968          : -0.002696
V5969          : 0.002640
V5970          : 0.002430
V5971          : 0.005254
V5972          : -0.002930
V5974          : -0.004387
V5975          : 0.001864
V5976          : -0.005583
V5977          : 0.002994
V5978          : 0.005313
V5979          : -0.000356
V5980          : -0.004072
V5982          : -0.002112
V5984          : 0.004876
V5985          : -0.000004
V5986          : -0.002627
V5987          : 0.004275
V5989          : -0.001344
V5990          : 0.005525
V5991          : 0.006775
V5992          : 0.005642
V5993          : -0.003649
V5994          : 0.005852
V5996          : 0.003731
V5997          : 0.002160
V5998          : -0.006686
V6000          : 0.002604
V6001          : 0.004634
V6002          : -0.000000
V6003          : 0.001079
V6004          : 0.005146
V6006          : 0.003186
V6007          : 0.004532
V6008          : 0.004211
V6010          : -0.002121
V6011          : 0.000000
V6012          : 0.004946
V6014          : 0.005551
V6015          : 0.002064
V6017          : 0.005053
V6018          : 0.006259
V6019          : -0.003129
V6021          : 0.005587
V6022          : 0.002871
V6024          : -0.002437
V6026          : 0.005180
V6027          : 0.002688
V6029          : 0.007050
V6030          : 0.003506
V6031          : 0.005638
V6032          : 0.003794
V6033          : 0.005275

