custom_lambda_0.0011 Coefficients
==================================================
Bias Term      : -0.005624
V4760          : -0.004059
V4761          : -0.004656
V4762          : -0.005342
V4763          : 0.000598
V4764          : 0.005764
V4765          : -0.004332
V4766          : 0.004240
V4767          : 0.006149
V4769          : 0.005540
V4770          : 0.005818
V4771          : 0.004691
V4772          : -0.008118
V4773          : 0.005572
V4774          : 0.003339
V4775          : -0.000029
V4776          : 0.005078
V4777          : 0.005351
V4778          : 0.005932
V4779          : 0.005968
V4780          : -0.005732
V4781          : -0.002370
V4783          : 0.001538
V4785          : 0.001505
V4786          : 0.002366
V4787          : -0.003378
V4789          : 0.005572
V4790          : 0.005120
V4791          : 0.003016
V4792          : -0.000179
V4793          : 0.003987
V4794          : 0.000151
V4795          : 0.005548
V4797          : 0.006094
V4798          : -0.003745
V4799          : -0.005669
V4800          : -0.005604
V4801          : 0.006022
V4802          : 0.006228
V4803          : 0.005903
V4804          : 0.005943
V4805          : 0.005628
V4806          : 0.002561
V4807          : 0.005288
V4808          : 0.005837
V4809          : -0.007093
V4810          : -0.001437
V4811          : -0.003405
V4815          : 0.005650
V4816          : -0.001093
V4817          : 0.002694
V4819          : 0.000550
V4820          : 0.005572
V4821          : 0.005775
V4822          : -0.009076
V4824          : 0.000321
V4825          : -0.004159
V4826          : 0.005063
V4828          : 0.001444
V4829          : 0.006876
V4830          : 0.005925
V4831          : -0.000099
V4832          : -0.001593
V4833          : 0.003746
V4834          : -0.001967
V4835          : -0.004629
V4836          : 0.005582
V4837          : 0.004389
V4838          : -0.003175
V4839          : 0.002478
V4841          : -0.003983
V4842          : -0.003910
V4843          : -0.005150
V4844          : 0.006623
V4845          : -0.002504
V4846          : 0.002577
V4847          : 0.005567
V4848          : 0.006055
V4849          : -0.004722
V4850          : 0.003849
V4851          : 0.000139
V4852          : 0.002073
V4853          : 0.005123
V4854          : 0.004858
V4855          : -0.000491
V4857          : 0.003500
V4860          : -0.005662
V4861          : -0.002098
V4862          : 0.006004
V4863          : 0.004712
V4864          : -0.005061
V4865          : 0.005899
V4866          : 0.006637
V4868          : 0.000342
V4871          : -0.005191
V4873          : 0.007118
V4875          : 0.003342
V4877          : -0.005498
V4878          : 0.007147
V4879          : -0.005792
V4880          : 0.002766
V4881          : 0.005625
V4882          : 0.006092
V4884          : 0.004435
V4885          : 0.005130
V4886          : -0.001673
V4887          : -0.004085
V4889          : -0.007396
V4890          : 0.006250
V4893          : -0.003231
V4894          : 0.005559
V4896          : 0.004902
V4897          : 0.005615
V4898          : -0.004978
V4899          : 0.006247
V4900          : -0.008420
V4901          : 0.005704
V4903          : 0.005686
V4904          : -0.005836
V4906          : 0.002196
V4907          : 0.003474
V4908          : -0.003533
V4910          : -0.003332
V4911          : 0.005164
V4912          : -0.001110
V4913          : 0.002420
V4914          : -0.005066
V4915          : 0.005293
V4916          : -0.004039
V4918          : 0.005593
V4921          : 0.005444
V4922          : 0.000222
V4923          : -0.000374
V4924          : -0.002792
V4926          : 0.006017
V4928          : 0.005695
V4929          : 0.005783
V4930          : -0.001046
V4931          : -0.000083
V4932          : 0.003683
V4933          : -0.008107
V4935          : 0.005700
V4936          : -0.007885
V4937          : 0.005305
V4939          : 0.005293
V4941          : 0.006491
V4942          : 0.005732
V4943          : -0.006034
V4944          : 0.005424
V4945          : -0.004066
V4947          : 0.005700
V4948          : 0.006626
V4951          : 0.005718
V4953          : 0.004956
V4954          : -0.005939
V4955          : 0.007330
V4958          : 0.008393
V4960          : 0.006119
V4961          : 0.005820
V4962          : -0.001150
V4963          : -0.005131
V4965          : 0.005975
V4966          : 0.006050
V4967          : 0.004655
V4968          : 0.000851
V4969          : 0.006835
V4970          : 0.004078
V4971          : 0.003088
V4972          : -0.003948
V4973          : -0.001835
V4974          : -0.001456
V4976          : 0.005209
V4978          : -0.005713
V4979          : 0.005847
V4980          : 0.006237
V4981          : 0.005080
V4983          : -0.003467
V4984          : -0.001660
V4985          : 0.003788
V4986          : -0.001555
V4987          : -0.005398
V4988          : -0.005493
V4989          : -0.002341
V4990          : -0.005132
V4991          : 0.005776
V4993          : 0.005546
V4995          : 0.004502
V4996          : -0.004536
V4997          : -0.002614
V4998          : 0.006057
V5000          : 0.006008
V5001          : -0.001884
V5002          : -0.010860
V5004          : 0.005942
V5006          : 0.000408
V5007          : 0.002299
V5008          : -0.001669
V5010          : 0.008454
V5012          : -0.008276
V5013          : -0.005695
V5014          : -0.006805
V5016          : -0.004693
V5017          : 0.006190
V5018          : -0.002099
V5019          : -0.000525
V5020          : -0.001158
V5021          : 0.005131
V5022          : -0.003723
V5023          : -0.001288
V5024          : 0.005033
V5025          : 0.002168
V5026          : 0.004760
V5027          : 0.006351
V5028          : 0.000536
V5029          : 0.002247
V5030          : 0.000510
V5031          : 0.004755
V5035          : 0.002459
V5037          : 0.002898
V5038          : 0.004331
V5039          : -0.009615
V5040          : 0.006889
V5041          : -0.005264
V5042          : -0.001542
V5044          : 0.005283
V5045          : 0.006006
V5048          : -0.000221
V5049          : 0.004937
V5050          : 0.006950
V5051          : 0.005949
V5052          : 0.005602
V5053          : -0.000609
V5054          : 0.005872
V5056          : 0.006488
V5058          : 0.005313
V5059          : 0.006377
V5060          : 0.004254
V5061          : 0.005705
V5062          : -0.008373
V5063          : 0.003473
V5064          : 0.005653
V5065          : 0.004501
V5066          : 0.006028
V5067          : 0.005687
V5068          : 0.006144
V5069          : -0.004640
V5070          : -0.005274
V5071          : -0.003765
V5072          : 0.006489
V5073          : 0.002720
V5074          : 0.006097
V5076          : -0.005015
V5077          : 0.001499
V5078          : 0.006139
V5079          : 0.002293
V5084          : 0.006258
V5085          : 0.005481
V5086          : -0.002281
V5087          : 0.005251
V5088          : 0.001994
V5089          : 0.004619
V5091          : -0.005861
V5092          : 0.002196
V5093          : 0.006045
V5094          : 0.004889
V5095          : 0.005951
V5096          : 0.006380
V5097          : -0.004948
V5098          : 0.006275
V5099          : 0.003704
V5101          : 0.003489
V5102          : -0.002403
V5103          : 0.001775
V5104          : -0.003956
V5105          : 0.001552
V5108          : 0.004078
V5109          : 0.006104
V5111          : 0.005884
V5112          : -0.001575
V5113          : -0.000249
V5116          : -0.003369
V5117          : 0.004913
V5118          : 0.005776
V5119          : -0.003675
V5120          : 0.005981
V5121          : 0.003161
V5123          : 0.006095
V5124          : 0.005861
V5125          : 0.000930
V5126          : -0.004840
V5127          : -0.005383
V5129          : -0.002183
V5130          : 0.005878
V5131          : 0.006566
V5132          : 0.005217
V5133          : 0.003570
V5135          : 0.004954
V5136          : -0.000485
V5138          : 0.005682
V5139          : -0.003755
V5140          : 0.005074
V5141          : 0.005483
V5142          : 0.004204
V5143          : 0.005828
V5144          : 0.003078
V5145          : 0.005206
V5146          : 0.005695
V5148          : 0.005499
V5149          : 0.005679
V5150          : 0.005810
V5151          : 0.005982
V5152          : 0.000636
V5154          : 0.006186
V5155          : 0.007468
V5156          : 0.005839
V5157          : 0.004996
V5158          : 0.005388
V5159          : 0.008577
V5162          : 0.005286
V5163          : 0.005327
V5164          : 0.005635
V5165          : 0.005640
V5167          : -0.002137
V5168          : 0.006946
V5169          : 0.005812
V5170          : -0.006339
V5171          : -0.001785
V5172          : 0.003098
V5174          : 0.000115
V5175          : 0.005029
V5176          : 0.003265
V5177          : 0.003816
V5178          : 0.003576
V5179          : 0.004319
V5180          : 0.002494
V5181          : 0.005347
V5183          : 0.001583
V5184          : 0.004853
V5185          : 0.009894
V5186          : 0.001701
V5188          : 0.005885
V5189          : -0.007325
V5190          : 0.006684
V5191          : 0.005006
V5193          : 0.005814
V5194          : 0.005120
V5197          : 0.006352
V5198          : -0.001298
V5199          : 0.005905
V5201          : 0.006264
V5202          : 0.005968
V5205          : 0.005039
V5206          : 0.003938
V5208          : 0.006468
V5209          : -0.001219
V5210          : 0.005026
V5211          : 0.006373
V5212          : 0.005748
V5215          : 0.005214
V5218          : 0.004547
V5219          : 0.005785
V5220          : 0.001353
V5222          : 0.000978
V5223          : -0.007487
V5224          : 0.005661
V5226          : 0.007282
V5227          : 0.005423
V5228          : 0.004645
V5229          : 0.006226
V5230          : -0.007720
V5231          : -0.004048
V5232          : 0.005189
V5233          : 0.004474
V5234          : 0.003826
V5235          : -0.006653
V5236          : 0.006019
V5237          : 0.004448
V5238          : 0.005921
V5239          : 0.005170
V5241          : 0.005465
V5242          : -0.004075
V5243          : 0.006040
V5244          : -0.005830
V5245          : 0.003240
V5246          : -0.003251
V5247          : 0.004292
V5248          : 0.003030
V5249          : -0.000101
V5250          : 0.005205
V5251          : -0.006266
V5252          : 0.006030
V5254          : 0.003496
V5255          : -0.005485
V5256          : -0.003570
V5257          : 0.005296
V5258          : -0.012408
V5259          : 0.005424
V5261          : 0.003284
V5263          : 0.005327
V5264          : 0.004671
V5265          : 0.005761
V5266          : 0.001654
V5267          : 0.006138
V5268          : 0.007344
V5269          : 0.003877
V5270          : -0.004342
V5272          : -0.004251
V5273          : 0.006526
V5275          : 0.007000
V5276          : -0.001627
V5278          : -0.005145
V5279          : -0.004862
V5280          : 0.004994
V5281          : 0.006027
V5282          : -0.003282
V5283          : 0.006102
V5286          : -0.004311
V5287          : 0.006613
V5288          : 0.000005
V5289          : 0.004781
V5290          : -0.005403
V5293          : 0.005507
V5294          : 0.005495
V5295          : 0.005532
V5296          : 0.005808
V5297          : 0.005979
V5299          : 0.006523
V5300          : 0.003511
V5301          : 0.005058
V5302          : 0.002375
V5303          : 0.006288
V5304          : -0.004137
V5305          : 0.005724
V5306          : 0.005645
V5307          : 0.006382
V5308          : 0.005807
V5309          : 0.005682
V5311          : 0.004121
V5312          : 0.004993
V5313          : -0.009522
V5314          : 0.006294
V5315          : 0.007676
V5316          : -0.006364
V5317          : 0.005437
V5318          : -0.007878
V5319          : 0.005201
V5320          : 0.005390
V5322          : 0.005901
V5323          : 0.001242
V5324          : -0.006822
V5325          : -0.000558
V5327          : 0.002916
V5328          : 0.003612
V5329          : 0.005768
V5330          : -0.001401
V5332          : 0.004422
V5333          : -0.003714
V5334          : -0.006489
V5335          : 0.001828
V5336          : 0.005374
V5337          : 0.004857
V5338          : 0.001847
V5339          : 0.005879
V5341          : 0.005412
V5342          : 0.003853
V5343          : 0.004304
V5345          : 0.006399
V5346          : 0.003589
V5347          : 0.006063
V5348          : 0.005683
V5349          : 0.004953
V5350          : 0.003257
V5353          : -0.005752
V5356          : 0.000667
V5357          : -0.003123
V5358          : -0.001246
V5359          : 0.005807
V5366          : 0.005872
V5367          : 0.005588
V5368          : 0.005637
V5369          : 0.004828
V5370          : 0.007843
V5371          : 0.005761
V5372          : 0.005971
V5373          : 0.005620
V5375          : 0.004588
V5379          : 0.003962
V5381          : 0.007745
V5382          : 0.004549
V5386          : 0.005690
V5387          : -0.003086
V5389          : 0.005207
V5390          : -0.002875
V5391          : -0.006065
V5392          : 0.003085
V5393          : 0.000033
V5395          : -0.005269
V5397          : -0.004417
V5399          : 0.003499
V5400          : 0.004733
V5401          : 0.002496
V5402          : 0.005589
V5403          : -0.001832
V5405          : -0.003606
V5406          : 0.005677
V5407          : 0.001190
V5408          : 0.005633
V5409          : 0.006668
V5410          : 0.005762
V5411          : 0.004629
V5412          : 0.007190
V5413          : 0.004374
V5415          : 0.002852
V5416          : -0.005918
V5417          : 0.006281
V5418          : 0.005158
V5419          : 0.004290
V5420          : 0.004853
V5421          : -0.002186
V5422          : 0.001420
V5423          : 0.005663
V5424          : 0.003832
V5427          : 0.004083
V5428          : 0.005991
V5431          : 0.004178
V5432          : 0.005745
V5433          : 0.005693
V5437          : 0.005614
V5438          : 0.004645
V5439          : 0.008154
V5440          : -0.003581
V5442          : -0.001797
V5443          : 0.002512
V5446          : 0.005529
V5447          : 0.002006
V5448          : 0.006239
V5449          : -0.004984
V5450          : 0.005746
V5452          : -0.006393
V5453          : 0.004199
V5454          : 0.003236
V5455          : 0.004835
V5456          : -0.010367
V5457          : -0.004799
V5459          : -0.007579
V5462          : 0.005037
V5463          : 0.000406
V5464          : 0.006419
V5465          : 0.002004
V5466          : 0.004383
V5468          : -0.004117
V5469          : -0.001656
V5470          : -0.004391
V5471          : 0.005373
V5472          : -0.003174
V5473          : -0.001022
V5474          : 0.004862
V5475          : -0.005462
V5477          : 0.001612
V5479          : -0.001033
V5480          : 0.005617
V5481          : 0.005554
V5482          : -0.000971
V5483          : 0.004794
V5484          : 0.005738
V5485          : 0.007154
V5486          : 0.004888
V5487          : 0.006121
V5490          : 0.003741
V5492          : 0.005878
V5493          : -0.003567
V5494          : -0.004430
V5495          : -0.003762
V5496          : 0.005604
V5498          : 0.006070
V5500          : -0.001125
V5504          : 0.003789
V5505          : 0.005640
V5508          : 0.005875
V5509          : 0.003343
V5510          : -0.006616
V5511          : 0.005811
V5512          : -0.006737
V5513          : 0.001648
V5515          : -0.006408
V5516          : -0.003734
V5517          : 0.005486
V5518          : 0.001044
V5519          : 0.004413
V5520          : -0.004529
V5521          : 0.005274
V5522          : 0.006017
V5523          : -0.004634
V5524          : -0.004469
V5525          : 0.002858
V5526          : -0.000708
V5527          : 0.005290
V5529          : 0.005572
V5531          : -0.005195
V5532          : -0.004550
V5533          : -0.005084
V5534          : -0.000000
V5535          : 0.003479
V5536          : 0.005226
V5537          : 0.006199
V5538          : 0.003611
V5539          : 0.002102
V5540          : 0.005701
V5541          : 0.001105
V5542          : -0.002489
V5543          : 0.003716
V5544          : -0.000271
V5545          : -0.001446
V5546          : 0.005177
V5547          : 0.007689
V5548          : 0.005466
V5549          : -0.005012
V5550          : -0.006050
V5551          : -0.002178
V5552          : 0.006188
V5553          : 0.004737
V5554          : 0.005607
V5555          : 0.005760
V5556          : 0.002710
V5557          : 0.005441
V5558          : 0.000560
V5559          : 0.005699
V5560          : -0.007720
V5561          : 0.005864
V5563          : 0.000355
V5564          : -0.003903
V5565          : 0.005810
V5567          : 0.002563
V5568          : 0.006304
V5569          : 0.004937
V5570          : 0.005967
V5571          : 0.006653
V5572          : 0.006057
V5573          : 0.004525
V5574          : -0.003520
V5578          : 0.005554
V5580          : -0.004684
V5581          : 0.005581
V5582          : 0.004949
V5583          : 0.006275
V5584          : 0.005693
V5585          : 0.004288
V5586          : 0.005560
V5589          : 0.005406
V5590          : -0.005702
V5591          : 0.000511
V5592          : 0.005951
V5593          : 0.004356
V5594          : 0.003785
V5596          : 0.005796
V5597          : 0.005802
V5598          : 0.005916
V5601          : 0.005183
V5602          : -0.004542
V5603          : 0.005480
V5604          : 0.004344
V5607          : -0.005717
V5609          : -0.002091
V5610          : 0.004619
V5611          : 0.000020
V5612          : -0.008627
V5613          : -0.000006
V5614          : 0.001109
V5615          : 0.006006
V5616          : 0.005576
V5617          : 0.003108
V5618          : -0.003162
V5619          : -0.003913
V5620          : -0.000255
V5621          : -0.003696
V5622          : 0.005024
V5623          : 0.004993
V5624          : -0.004841
V5625          : 0.006214
V5626          : -0.000699
V5629          : 0.004784
V5631          : 0.004224
V5632          : 0.005822
V5633          : -0.004436
V5634          : 0.005459
V5635          : 0.005429
V5636          : 0.004545
V5637          : 0.005686
V5639          : 0.007103
V5640          : 0.006121
V5641          : 0.006704
V5643          : 0.004839
V5644          : 0.005534
V5645          : -0.003874
V5646          : 0.006096
V5647          : -0.003545
V5648          : -0.003813
V5649          : -0.006461
V5650          : 0.005263
V5651          : -0.005331
V5652          : -0.005225
V5653          : 0.006922
V5654          : 0.006179
V5655          : 0.006377
V5656          : -0.008201
V5658          : 0.005488
V5660          : 0.005321
V5661          : -0.004383
V5663          : 0.004804
V5664          : 0.004774
V5665          : 0.004589
V5668          : 0.004275
V5670          : 0.006154
V5671          : -0.002327
V5672          : 0.004183
V5673          : -0.000542
V5674          : 0.006199
V5676          : 0.004166
V5677          : 0.005781
V5678          : -0.008884
V5679          : 0.006097
V5680          : 0.000681
V5681          : 0.006602
V5682          : -0.000643
V5683          : -0.003521
V5685          : 0.002847
V5686          : -0.002930
V5687          : 0.005412
V5688          : 0.002777
V5689          : 0.005897
V5690          : 0.004959
V5691          : -0.000301
V5693          : -0.005700
V5694          : 0.003925
V5695          : 0.005169
V5696          : -0.007112
V5697          : -0.005449
V5700          : -0.001770
V5701          : -0.000232
V5702          : 0.005475
V5703          : 0.000916
V5705          : 0.008387
V5706          : -0.004007
V5707          : -0.005779
V5708          : 0.005411
V5709          : 0.003713
V5710          : 0.005622
V5712          : 0.003701
V5713          : 0.004987
V5714          : -0.001182
V5715          : 0.000423
V5716          : 0.000777
V5717          : -0.002851
V5718          : -0.005270
V5720          : -0.004794
V5721          : 0.005663
V5722          : -0.002689
V5724          : -0.002371
V5726          : -0.002397
V5727          : 0.005673
V5730          : 0.000480
V5731          : 0.003016
V5732          : 0.005961
V5733          : 0.005722
V5734          : 0.003514
V5735          : 0.005892
V5736          : 0.005347
V5738          : 0.006244
V5739          : 0.000408
V5740          : -0.001255
V5741          : -0.010966
V5743          : -0.004857
V5745          : 0.005268
V5746          : 0.000095
V5748          : 0.006068
V5751          : 0.005766
V5752          : 0.003080
V5753          : 0.005667
V5754          : 0.005073
V5756          : 0.006480
V5757          : -0.003384
V5758          : 0.005173
V5759          : 0.006478
V5760          : 0.003216
V5761          : 0.001581
V5762          : -0.005270
V5763          : 0.006230
V5764          : 0.007236
V5765          : -0.005891
V5766          : -0.000967
V5767          : 0.005029
V5768          : 0.002449
V5769          : -0.004818
V5770          : -0.000465
V5771          : 0.005217
V5772          : 0.002782
V5773          : -0.004297
V5774          : 0.005117
V5775          : -0.008219
V5776          : -0.001441
V5777          : -0.005128
V5778          : 0.003482
V5780          : 0.007211
V5781          : 0.003194
V5782          : 0.006276
V5783          : 0.001129
V5785          : 0.006217
V5786          : 0.005730
V5788          : 0.005818
V5789          : 0.005159
V5791          : 0.005261
V5792          : 0.006216
V5793          : 0.005670
V5794          : 0.005259
V5795          : 0.005649
V5796          : -0.005783
V5797          : -0.000719
V5798          : 0.005939
V5799          : -0.008081
V5800          : 0.005189
V5801          : 0.003911
V5802          : 0.005542
V5803          : -0.010612
V5804          : -0.004759
V5805          : -0.005649
V5806          : 0.004490
V5808          : 0.003366
V5810          : -0.004659
V5811          : 0.005186
V5813          : -0.006118
V5814          : 0.005779
V5815          : -0.008234
V5816          : -0.005288
V5818          : 0.006425
V5819          : -0.006599
V5821          : 0.005858
V5822          : 0.004551
V5823          : 0.005818
V5824          : -0.005919
V5825          : 0.005103
V5826          : 0.006160
V5827          : 0.004502
V5828          : 0.005224
V5829          : 0.003931
V5830          : 0.006467
V5831          : -0.001531
V5832          : -0.005956
V5833          : 0.001852
V5834          : 0.003307
V5836          : 0.001420
V5837          : 0.003037
V5839          : 0.005177
V5840          : -0.002594
V5842          : -0.001224
V5843          : 0.006927
V5844          : 0.005470
V5846          : 0.006211
V5848          : 0.004847
V5849          : 0.007300
V5850          : 0.002372
V5851          : 0.005719
V5852          : 0.006468
V5853          : 0.006168
V5854          : 0.006104
V5855          : -0.006840
V5856          : -0.004484
V5857          : 0.006123
V5858          : 0.003483
V5860          : 0.002174
V5861          : 0.002218
V5862          : 0.005812
V5863          : 0.003990
V5865          : 0.005426
V5868          : 0.007139
V5869          : 0.005957
V5870          : 0.005892
V5871          : 0.003953
V5872          : -0.000009
V5874          : -0.001749
V5875          : 0.005348
V5876          : -0.000443
V5879          : -0.005848
V5881          : 0.001629
V5882          : 0.004685
V5884          : 0.007409
V5885          : 0.005638
V5887          : 0.006203
V5888          : -0.005930
V5889          : -0.000014
V5890          : -0.002253
V5891          : 0.005634
V5893          : 0.003196
V5894          : 0.005832
V5895          : 0.005389
V5896          : 0.005856
V5897          : 0.006087
V5899          : 0.006193
V5900          : 0.005800
V5901          : 0.006300
V5902          : 0.001989
V5903          : -0.001154
V5904          : 0.000580
V5905          : 0.004881
V5906          : 0.006178
V5907          : 0.005835
V5908          : -0.004209
V5911          : 0.004366
V5912          : 0.005193
V5913          : 0.006325
V5916          : -0.001130
V5917          : 0.003199
V5918          : -0.003154
V5919          : 0.006249
V5920          : 0.003610
V5921          : 0.005289
V5926          : -0.002633
V5927          : 0.004298
V5928          : 0.000906
V5930          : 0.004861
V5931          : 0.005037
V5932          : 0.006389
V5933          : 0.000504
V5934          : -0.001325
V5936          : 0.004428
V5937          : -0.001584
V5938          : 0.002121
V5939          : 0.006581
V5942          : -0.001425
V5944          : 0.001290
V5948          : 0.000232
V5949          : -0.000705
V5950          : 0.005719
V5951          : 0.000506
V5952          : 0.001049
V5953          : 0.000415
V5954          : -0.005076
V5955          : 0.006186
V5956          : 0.005395
V5959          : 0.001472
V5960          : -0.003300
V5961          : -0.004590
V5962          : 0.005555
V5963          : 0.005567
V5964          : 0.001782
V5965          : 0.003967
V5966          : -0.003291
V5967          : -0.005942
V5968          : -0.003383
V5969          : 0.003650
V5970          : 0.002858
V5971          : 0.005738
V5972          : -0.003063
V5974          : -0.004683
V5975          : 0.003210
V5976          : -0.006118
V5977          : 0.004051
V5978          : 0.005813
V5979          : -0.001253
V5980          : -0.005068
V5982          : -0.002172
V5984          : 0.005498
V5985          : -0.001493
V5986          : -0.003099
V5987          : 0.004950
V5989          : -0.002181
V5990          : 0.006092
V5991          : 0.007803
V5992          : 0.006342
V5993          : -0.004586
V5994          : 0.006476
V5996          : 0.004579
V5997          : 0.002912
V5998          : -0.007733
V6000          : 0.003399
V6001          : 0.005841
V6002          : -0.000625
V6003          : 0.001703
V6004          : 0.005605
V6006          : 0.004097
V6007          : 0.005003
V6008          : 0.004740
V6010          : -0.003366
V6011          : 0.000257
V6012          : 0.006939
V6014          : 0.006024
V6015          : 0.002792
V6017          : 0.005600
V6018          : 0.007188
V6019          : -0.004069
V6021          : 0.006047
V6022          : 0.003698
V6024          : -0.004131
V6026          : 0.005616
V6027          : 0.003375
V6029          : 0.007683
V6030          : 0.004449
V6031          : 0.006196
V6032          : 0.004361
V6033          : 0.006181

