custom_lambda_0.0030 Coefficients
==================================================
Bias Term      : -0.005602
V4760          : -0.004034
V4761          : -0.004640
V4762          : -0.005313
V4763          : 0.000557
V4764          : 0.005727
V4765          : -0.004315
V4766          : 0.004210
V4767          : 0.006121
V4769          : 0.005505
V4770          : 0.005790
V4771          : 0.004618
V4772          : -0.008059
V4773          : 0.005545
V4774          : 0.003283
V4775          : -0.000000
V4776          : 0.005044
V4777          : 0.005312
V4778          : 0.005906
V4779          : 0.005942
V4780          : -0.005699
V4781          : -0.002296
V4783          : 0.001507
V4785          : 0.001430
V4786          : 0.002336
V4787          : -0.003335
V4789          : 0.005535
V4790          : 0.005094
V4791          : 0.002965
V4792          : -0.000135
V4793          : 0.003960
V4794          : 0.000070
V4795          : 0.005509
V4797          : 0.006060
V4798          : -0.003735
V4799          : -0.005630
V4800          : -0.005541
V4801          : 0.005996
V4802          : 0.006195
V4803          : 0.005875
V4804          : 0.005912
V4805          : 0.005593
V4806          : 0.002469
V4807          : 0.005254
V4808          : 0.005810
V4809          : -0.006993
V4810          : -0.001392
V4811          : -0.003283
V4815          : 0.005619
V4816          : -0.000956
V4817          : 0.002620
V4819          : 0.000498
V4820          : 0.005540
V4821          : 0.005750
V4822          : -0.009018
V4824          : 0.000106
V4825          : -0.004144
V4826          : 0.005031
V4828          : 0.001413
V4829          : 0.006845
V4830          : 0.005899
V4831          : -0.000043
V4832          : -0.001534
V4833          : 0.003679
V4834          : -0.001954
V4835          : -0.004613
V4836          : 0.005548
V4837          : 0.004358
V4838          : -0.003167
V4839          : 0.002412
V4841          : -0.003972
V4842          : -0.003899
V4843          : -0.005105
V4844          : 0.006559
V4845          : -0.002462
V4846          : 0.002529
V4847          : 0.005436
V4848          : 0.006025
V4849          : -0.004709
V4850          : 0.003809
V4851          : 0.000087
V4852          : 0.002049
V4853          : 0.005080
V4854          : 0.004813
V4855          : -0.000467
V4857          : 0.003463
V4860          : -0.005633
V4861          : -0.002077
V4862          : 0.005963
V4863          : 0.004674
V4864          : -0.005040
V4865          : 0.005875
V4866          : 0.006602
V4868          : 0.000290
V4871          : -0.005166
V4873          : 0.007058
V4875          : 0.003265
V4877          : -0.005429
V4878          : 0.007059
V4879          : -0.005754
V4880          : 0.002738
V4881          : 0.005599
V4882          : 0.006051
V4884          : 0.004379
V4885          : 0.005093
V4886          : -0.001670
V4887          : -0.004074
V4889          : -0.007306
V4890          : 0.006199
V4893          : -0.003223
V4894          : 0.005518
V4896          : 0.004854
V4897          : 0.005570
V4898          : -0.004961
V4899          : 0.006216
V4900          : -0.008289
V4901          : 0.005678
V4903          : 0.005662
V4904          : -0.005807
V4906          : 0.002141
V4907          : 0.003440
V4908          : -0.003407
V4910          : -0.003317
V4911          : 0.005128
V4912          : -0.001036
V4913          : 0.002362
V4914          : -0.005013
V4915          : 0.005256
V4916          : -0.003976
V4918          : 0.005569
V4921          : 0.005380
V4922          : 0.000147
V4923          : -0.000332
V4924          : -0.002652
V4926          : 0.005989
V4928          : 0.005659
V4929          : 0.005746
V4930          : -0.000967
V4931          : -0.000000
V4932          : 0.003615
V4933          : -0.007963
V4935          : 0.005672
V4936          : -0.007812
V4937          : 0.005264
V4939          : 0.005225
V4941          : 0.006309
V4942          : 0.005694
V4943          : -0.005934
V4944          : 0.005383
V4945          : -0.004043
V4947          : 0.005669
V4948          : 0.006580
V4951          : 0.005685
V4953          : 0.004904
V4954          : -0.005914
V4955          : 0.007285
V4958          : 0.008221
V4960          : 0.006093
V4961          : 0.005794
V4962          : -0.001083
V4963          : -0.005012
V4965          : 0.005947
V4966          : 0.006017
V4967          : 0.004535
V4968          : 0.000796
V4969          : 0.006725
V4970          : 0.004033
V4971          : 0.003056
V4972          : -0.003934
V4973          : -0.001819
V4974          : -0.001432
V4976          : 0.005153
V4978          : -0.005681
V4979          : 0.005821
V4980          : 0.006206
V4981          : 0.005006
V4983          : -0.003453
V4984          : -0.001649
V4985          : 0.003755
V4986          : -0.001467
V4987          : -0.005376
V4988          : -0.005461
V4989          : -0.002337
V4990          : -0.005089
V4991          : 0.005728
V4993          : 0.005519
V4995          : 0.004466
V4996          : -0.004510
V4997          : -0.002592
V4998          : 0.006030
V5000          : 0.005984
V5001          : -0.001867
V5002          : -0.010738
V5004          : 0.005899
V5006          : 0.000377
V5007          : 0.002258
V5008          : -0.001651
V5010          : 0.008375
V5012          : -0.008227
V5013          : -0.005672
V5014          : -0.006745
V5016          : -0.004658
V5017          : 0.006156
V5018          : -0.002090
V5019          : -0.000480
V5020          : -0.001150
V5021          : 0.005100
V5022          : -0.003698
V5023          : -0.001266
V5024          : 0.004991
V5025          : 0.002120
V5026          : 0.004703
V5027          : 0.006314
V5028          : 0.000375
V5029          : 0.002167
V5030          : 0.000446
V5031          : 0.004715
V5035          : 0.002425
V5037          : 0.002824
V5038          : 0.004295
V5039          : -0.009539
V5040          : 0.006844
V5041          : -0.005248
V5042          : -0.001491
V5044          : 0.005252
V5045          : 0.005980
V5048          : -0.000154
V5049          : 0.004907
V5050          : 0.006858
V5051          : 0.005919
V5052          : 0.005541
V5053          : -0.000482
V5054          : 0.005829
V5056          : 0.006442
V5058          : 0.005269
V5059          : 0.006331
V5060          : 0.004197
V5061          : 0.005655
V5062          : -0.008328
V5063          : 0.003409
V5064          : 0.005625
V5065          : 0.004451
V5066          : 0.005990
V5067          : 0.005659
V5068          : 0.006094
V5069          : -0.004614
V5070          : -0.005248
V5071          : -0.003754
V5072          : 0.006416
V5073          : 0.002698
V5074          : 0.006055
V5076          : -0.004927
V5077          : 0.001485
V5078          : 0.006099
V5079          : 0.002244
V5084          : 0.006231
V5085          : 0.005450
V5086          : -0.002216
V5087          : 0.005214
V5088          : 0.001944
V5089          : 0.004580
V5091          : -0.005831
V5092          : 0.002157
V5093          : 0.006012
V5094          : 0.004860
V5095          : 0.005915
V5096          : 0.006339
V5097          : -0.004931
V5098          : 0.006247
V5099          : 0.003680
V5101          : 0.003409
V5102          : -0.002371
V5103          : 0.001745
V5104          : -0.003907
V5105          : 0.001509
V5108          : 0.004032
V5109          : 0.006076
V5111          : 0.005857
V5112          : -0.001484
V5113          : -0.000186
V5116          : -0.003347
V5117          : 0.004870
V5118          : 0.005750
V5119          : -0.003631
V5120          : 0.005945
V5121          : 0.003094
V5123          : 0.006061
V5124          : 0.005836
V5125          : 0.000887
V5126          : -0.004808
V5127          : -0.005329
V5129          : -0.002117
V5130          : 0.005846
V5131          : 0.006449
V5132          : 0.005178
V5133          : 0.003545
V5135          : 0.004918
V5136          : -0.000434
V5138          : 0.005646
V5139          : -0.003741
V5140          : 0.005034
V5141          : 0.005453
V5142          : 0.004148
V5143          : 0.005802
V5144          : 0.003022
V5145          : 0.005173
V5146          : 0.005664
V5148          : 0.005470
V5149          : 0.005642
V5150          : 0.005782
V5151          : 0.005944
V5152          : 0.000588
V5154          : 0.006150
V5155          : 0.007384
V5156          : 0.005803
V5157          : 0.004946
V5158          : 0.005358
V5159          : 0.008503
V5162          : 0.005257
V5163          : 0.005286
V5164          : 0.005540
V5165          : 0.005606
V5167          : -0.002130
V5168          : 0.006907
V5169          : 0.005784
V5170          : -0.006107
V5171          : -0.001777
V5172          : 0.003053
V5174          : 0.000045
V5175          : 0.004979
V5176          : 0.003232
V5177          : 0.003743
V5178          : 0.003534
V5179          : 0.004281
V5180          : 0.002454
V5181          : 0.005306
V5183          : 0.001506
V5184          : 0.004806
V5185          : 0.009694
V5186          : 0.001593
V5188          : 0.005857
V5189          : -0.007262
V5190          : 0.006644
V5191          : 0.004973
V5193          : 0.005788
V5194          : 0.005012
V5197          : 0.006315
V5198          : -0.001234
V5199          : 0.005880
V5201          : 0.006235
V5202          : 0.005923
V5205          : 0.004998
V5206          : 0.003877
V5208          : 0.006433
V5209          : -0.001207
V5210          : 0.004976
V5211          : 0.006327
V5212          : 0.005720
V5215          : 0.005163
V5218          : 0.004518
V5219          : 0.005760
V5220          : 0.001275
V5222          : 0.000930
V5223          : -0.007403
V5224          : 0.005617
V5226          : 0.007228
V5227          : 0.005399
V5228          : 0.004607
V5229          : 0.006192
V5230          : -0.007675
V5231          : -0.004036
V5232          : 0.005156
V5233          : 0.004446
V5234          : 0.003790
V5235          : -0.006606
V5236          : 0.005987
V5237          : 0.004394
V5238          : 0.005884
V5239          : 0.005130
V5241          : 0.005426
V5242          : -0.004064
V5243          : 0.006011
V5244          : -0.005735
V5245          : 0.003212
V5246          : -0.003231
V5247          : 0.004254
V5248          : 0.003010
V5249          : -0.000087
V5250          : 0.005175
V5251          : -0.006227
V5252          : 0.005986
V5254          : 0.003447
V5255          : -0.005465
V5256          : -0.003558
V5257          : 0.005246
V5258          : -0.012298
V5259          : 0.005396
V5261          : 0.003250
V5263          : 0.005242
V5264          : 0.004624
V5265          : 0.005722
V5266          : 0.001610
V5267          : 0.006106
V5268          : 0.007242
V5269          : 0.003827
V5270          : -0.004313
V5272          : -0.004236
V5273          : 0.006499
V5275          : 0.006967
V5276          : -0.001622
V5278          : -0.005129
V5279          : -0.004844
V5280          : 0.004967
V5281          : 0.005988
V5282          : -0.003182
V5283          : 0.006067
V5286          : -0.004300
V5287          : 0.006571
V5288          : 0.000000
V5289          : 0.004736
V5290          : -0.005361
V5293          : 0.005471
V5294          : 0.005458
V5295          : 0.005486
V5296          : 0.005775
V5297          : 0.005953
V5299          : 0.006433
V5300          : 0.003476
V5301          : 0.005025
V5302          : 0.002316
V5303          : 0.006256
V5304          : -0.004127
V5305          : 0.005686
V5306          : 0.005611
V5307          : 0.006353
V5308          : 0.005773
V5309          : 0.005652
V5311          : 0.004090
V5312          : 0.004915
V5313          : -0.009387
V5314          : 0.006247
V5315          : 0.007631
V5316          : -0.006337
V5317          : 0.005411
V5318          : -0.007828
V5319          : 0.005168
V5320          : 0.005335
V5322          : 0.005873
V5323          : 0.001207
V5324          : -0.006772
V5325          : -0.000475
V5327          : 0.002864
V5328          : 0.003562
V5329          : 0.005733
V5330          : -0.001282
V5332          : 0.004346
V5333          : -0.003689
V5334          : -0.006297
V5335          : 0.001788
V5336          : 0.005295
V5337          : 0.004824
V5338          : 0.001812
V5339          : 0.005844
V5341          : 0.005297
V5342          : 0.003816
V5343          : 0.004279
V5345          : 0.006354
V5346          : 0.003547
V5347          : 0.006034
V5348          : 0.005659
V5349          : 0.004922
V5350          : 0.003213
V5353          : -0.005688
V5356          : 0.000636
V5357          : -0.003071
V5358          : -0.001183
V5359          : 0.005783
V5366          : 0.005843
V5367          : 0.005563
V5368          : 0.005589
V5369          : 0.004779
V5370          : 0.007787
V5371          : 0.005729
V5372          : 0.005945
V5373          : 0.005591
V5375          : 0.004553
V5379          : 0.003901
V5381          : 0.007708
V5382          : 0.004507
V5386          : 0.005660
V5387          : -0.003077
V5389          : 0.005167
V5390          : -0.002847
V5391          : -0.006042
V5392          : 0.003011
V5393          : 0.000005
V5395          : -0.005246
V5397          : -0.004400
V5399          : 0.003471
V5400          : 0.004674
V5401          : 0.002447
V5402          : 0.005555
V5403          : -0.001829
V5405          : -0.003566
V5406          : 0.005654
V5407          : 0.001099
V5408          : 0.005595
V5409          : 0.006625
V5410          : 0.005728
V5411          : 0.004584
V5412          : 0.007146
V5413          : 0.004331
V5415          : 0.002794
V5416          : -0.005891
V5417          : 0.006245
V5418          : 0.005121
V5419          : 0.004230
V5420          : 0.004801
V5421          : -0.002140
V5422          : 0.001364
V5423          : 0.005635
V5424          : 0.003705
V5427          : 0.004031
V5428          : 0.005953
V5431          : 0.004107
V5432          : 0.005720
V5433          : 0.005647
V5437          : 0.005581
V5438          : 0.004617
V5439          : 0.008068
V5440          : -0.003531
V5442          : -0.001775
V5443          : 0.002441
V5446          : 0.005492
V5447          : 0.001966
V5448          : 0.006190
V5449          : -0.004946
V5450          : 0.005666
V5452          : -0.006354
V5453          : 0.004168
V5454          : 0.003166
V5455          : 0.004809
V5456          : -0.010281
V5457          : -0.004773
V5459          : -0.007514
V5462          : 0.004983
V5463          : 0.000339
V5464          : 0.006388
V5465          : 0.001962
V5466          : 0.004344
V5468          : -0.004102
V5469          : -0.001572
V5470          : -0.004370
V5471          : 0.005337
V5472          : -0.003165
V5473          : -0.001002
V5474          : 0.004829
V5475          : -0.005419
V5477          : 0.001502
V5479          : -0.000970
V5480          : 0.005589
V5481          : 0.005519
V5482          : -0.000893
V5483          : 0.004753
V5484          : 0.005684
V5485          : 0.007103
V5486          : 0.004853
V5487          : 0.006088
V5490          : 0.003707
V5492          : 0.005852
V5493          : -0.003532
V5494          : -0.004416
V5495          : -0.003726
V5496          : 0.005577
V5498          : 0.006040
V5500          : -0.001079
V5504          : 0.003727
V5505          : 0.005613
V5508          : 0.005850
V5509          : 0.003309
V5510          : -0.006579
V5511          : 0.005784
V5512          : -0.006705
V5513          : 0.001608
V5515          : -0.006376
V5516          : -0.003724
V5517          : 0.005446
V5518          : 0.000984
V5519          : 0.004351
V5520          : -0.004197
V5521          : 0.005240
V5522          : 0.005983
V5523          : -0.004618
V5524          : -0.004394
V5525          : 0.002789
V5526          : -0.000660
V5527          : 0.005259
V5529          : 0.005547
V5531          : -0.005173
V5532          : -0.004500
V5533          : -0.004988
V5534          : -0.000000
V5535          : 0.003448
V5536          : 0.005185
V5537          : 0.006168
V5538          : 0.003499
V5539          : 0.002041
V5540          : 0.005673
V5541          : 0.001057
V5542          : -0.002482
V5543          : 0.003677
V5544          : -0.000209
V5545          : -0.001387
V5546          : 0.005147
V5547          : 0.007636
V5548          : 0.005429
V5549          : -0.004988
V5550          : -0.005995
V5551          : -0.002171
V5552          : 0.006160
V5553          : 0.004698
V5554          : 0.005577
V5555          : 0.005735
V5556          : 0.002669
V5557          : 0.005411
V5558          : 0.000511
V5559          : 0.005674
V5560          : -0.007668
V5561          : 0.005837
V5563          : 0.000265
V5564          : -0.003861
V5565          : 0.005781
V5567          : 0.002499
V5568          : 0.006273
V5569          : 0.004890
V5570          : 0.005937
V5571          : 0.006614
V5572          : 0.006022
V5573          : 0.004481
V5574          : -0.003495
V5578          : 0.005520
V5580          : -0.004664
V5581          : 0.005545
V5582          : 0.004915
V5583          : 0.006233
V5584          : 0.005655
V5585          : 0.004239
V5586          : 0.005531
V5589          : 0.005362
V5590          : -0.005680
V5591          : 0.000497
V5592          : 0.005925
V5593          : 0.004308
V5594          : 0.003737
V5596          : 0.005758
V5597          : 0.005777
V5598          : 0.005889
V5601          : 0.005132
V5602          : -0.004524
V5603          : 0.005455
V5604          : 0.004296
V5607          : -0.005687
V5609          : -0.002083
V5610          : 0.004555
V5611          : 0.000000
V5612          : -0.008575
V5613          : -0.000000
V5614          : 0.001046
V5615          : 0.005976
V5616          : 0.005549
V5617          : 0.003056
V5618          : -0.003130
V5619          : -0.003899
V5620          : -0.000227
V5621          : -0.003680
V5622          : 0.005001
V5623          : 0.004957
V5624          : -0.004767
V5625          : 0.006181
V5626          : -0.000648
V5629          : 0.004758
V5631          : 0.004193
V5632          : 0.005788
V5633          : -0.004401
V5634          : 0.005405
V5635          : 0.005399
V5636          : 0.004508
V5637          : 0.005660
V5639          : 0.007075
V5640          : 0.006087
V5641          : 0.006653
V5643          : 0.004791
V5644          : 0.005501
V5645          : -0.003859
V5646          : 0.006048
V5647          : -0.003536
V5648          : -0.003802
V5649          : -0.006417
V5650          : 0.005225
V5651          : -0.005283
V5652          : -0.005144
V5653          : 0.006867
V5654          : 0.006147
V5655          : 0.006339
V5656          : -0.008149
V5658          : 0.005459
V5660          : 0.005271
V5661          : -0.004248
V5663          : 0.004770
V5664          : 0.004710
V5665          : 0.004541
V5668          : 0.004211
V5670          : 0.006104
V5671          : -0.002281
V5672          : 0.004146
V5673          : -0.000519
V5674          : 0.006119
V5676          : 0.004112
V5677          : 0.005741
V5678          : -0.008712
V5679          : 0.006062
V5680          : 0.000612
V5681          : 0.006542
V5682          : -0.000503
V5683          : -0.003328
V5685          : 0.002793
V5686          : -0.002914
V5687          : 0.005381
V5688          : 0.002704
V5689          : 0.005865
V5690          : 0.004892
V5691          : -0.000209
V5693          : -0.005657
V5694          : 0.003894
V5695          : 0.005125
V5696          : -0.007058
V5697          : -0.005384
V5700          : -0.001704
V5701          : -0.000170
V5702          : 0.005427
V5703          : 0.000896
V5705          : 0.008294
V5706          : -0.003968
V5707          : -0.005667
V5708          : 0.005373
V5709          : 0.003665
V5710          : 0.005593
V5712          : 0.003632
V5713          : 0.004947
V5714          : -0.001126
V5715          : 0.000335
V5716          : 0.000721
V5717          : -0.002765
V5718          : -0.005218
V5720          : -0.004779
V5721          : 0.005632
V5722          : -0.002650
V5724          : -0.002313
V5726          : -0.002380
V5727          : 0.005648
V5730          : 0.000427
V5731          : 0.002951
V5732          : 0.005923
V5733          : 0.005696
V5734          : 0.003485
V5735          : 0.005863
V5736          : 0.005311
V5738          : 0.006204
V5739          : 0.000360
V5740          : -0.001182
V5741          : -0.010852
V5743          : -0.004843
V5745          : 0.005235
V5746          : 0.000076
V5748          : 0.006042
V5751          : 0.005741
V5752          : 0.003042
V5753          : 0.005625
V5754          : 0.005044
V5756          : 0.006443
V5757          : -0.003317
V5758          : 0.005142
V5759          : 0.006446
V5760          : 0.003179
V5761          : 0.001502
V5762          : -0.005251
V5763          : 0.006202
V5764          : 0.007195
V5765          : -0.005860
V5766          : -0.000929
V5767          : 0.005001
V5768          : 0.002425
V5769          : -0.004796
V5770          : -0.000419
V5771          : 0.005175
V5772          : 0.002712
V5773          : -0.004285
V5774          : 0.005066
V5775          : -0.008128
V5776          : -0.001298
V5777          : -0.005111
V5778          : 0.003459
V5780          : 0.007165
V5781          : 0.003153
V5782          : 0.006220
V5783          : 0.001103
V5785          : 0.006183
V5786          : 0.005699
V5788          : 0.005791
V5789          : 0.005118
V5791          : 0.005228
V5792          : 0.006149
V5793          : 0.005620
V5794          : 0.005204
V5795          : 0.005618
V5796          : -0.005730
V5797          : -0.000641
V5798          : 0.005909
V5799          : -0.007997
V5800          : 0.005144
V5801          : 0.003859
V5802          : 0.005499
V5803          : -0.010348
V5804          : -0.004696
V5805          : -0.005625
V5806          : 0.004398
V5808          : 0.003338
V5810          : -0.004645
V5811          : 0.005151
V5813          : -0.006086
V5814          : 0.005751
V5815          : -0.008172
V5816          : -0.005244
V5818          : 0.006393
V5819          : -0.006562
V5821          : 0.005833
V5822          : 0.004522
V5823          : 0.005793
V5824          : -0.005894
V5825          : 0.005071
V5826          : 0.006128
V5827          : 0.004465
V5828          : 0.005189
V5829          : 0.003884
V5830          : 0.006433
V5831          : -0.001455
V5832          : -0.005933
V5833          : 0.001808
V5834          : 0.003219
V5836          : 0.001338
V5837          : 0.002956
V5839          : 0.005123
V5840          : -0.002582
V5842          : -0.001111
V5843          : 0.006880
V5844          : 0.005433
V5846          : 0.006184
V5848          : 0.004813
V5849          : 0.007248
V5850          : 0.002327
V5851          : 0.005692
V5852          : 0.006399
V5853          : 0.006137
V5854          : 0.006077
V5855          : -0.006749
V5856          : -0.004334
V5857          : 0.006071
V5858          : 0.003425
V5860          : 0.002139
V5861          : 0.002174
V5862          : 0.005773
V5863          : 0.003909
V5865          : 0.005394
V5868          : 0.007060
V5869          : 0.005931
V5870          : 0.005840
V5871          : 0.003859
V5872          : -0.000000
V5874          : -0.001699
V5875          : 0.005302
V5876          : -0.000353
V5879          : -0.005825
V5881          : 0.001601
V5882          : 0.004643
V5884          : 0.007327
V5885          : 0.005607
V5887          : 0.006164
V5888          : -0.005753
V5889          : -0.000000
V5890          : -0.002196
V5891          : 0.005583
V5893          : 0.003141
V5894          : 0.005806
V5895          : 0.005344
V5896          : 0.005818
V5897          : 0.006058
V5899          : 0.006166
V5900          : 0.005773
V5901          : 0.006253
V5902          : 0.001908
V5903          : -0.001126
V5904          : 0.000542
V5905          : 0.004835
V5906          : 0.006148
V5907          : 0.005809
V5908          : -0.004196
V5911          : 0.004340
V5912          : 0.005150
V5913          : 0.006288
V5916          : -0.000994
V5917          : 0.003174
V5918          : -0.003144
V5919          : 0.006198
V5920          : 0.003578
V5921          : 0.005263
V5926          : -0.002615
V5927          : 0.004248
V5928          : 0.000868
V5930          : 0.004826
V5931          : 0.005008
V5932          : 0.006326
V5933          : 0.000480
V5934          : -0.001280
V5936          : 0.004361
V5937          : -0.001576
V5938          : 0.002070
V5939          : 0.006543
V5942          : -0.001415
V5944          : 0.001243
V5948          : 0.000207
V5949          : -0.000581
V5950          : 0.005658
V5951          : 0.000472
V5952          : 0.001020
V5953          : 0.000355
V5954          : -0.005019
V5955          : 0.006159
V5956          : 0.005348
V5959          : 0.001407
V5960          : -0.003233
V5961          : -0.004329
V5962          : 0.005524
V5963          : 0.005532
V5964          : 0.001756
V5965          : 0.003921
V5966          : -0.003219
V5967          : -0.005848
V5968          : -0.003344
V5969          : 0.003592
V5970          : 0.002833
V5971          : 0.005710
V5972          : -0.003055
V5974          : -0.004666
V5975          : 0.003134
V5976          : -0.006088
V5977          : 0.003991
V5978          : 0.005784
V5979          : -0.001202
V5980          : -0.005012
V5982          : -0.002169
V5984          : 0.005463
V5985          : -0.001408
V5986          : -0.003072
V5987          : 0.004912
V5989          : -0.002133
V5990          : 0.006059
V5991          : 0.007744
V5992          : 0.006302
V5993          : -0.004533
V5994          : 0.006441
V5996          : 0.004531
V5997          : 0.002869
V5998          : -0.007674
V6000          : 0.003354
V6001          : 0.005773
V6002          : -0.000556
V6003          : 0.001667
V6004          : 0.005579
V6006          : 0.004045
V6007          : 0.004976
V6008          : 0.004710
V6010          : -0.003296
V6011          : 0.000168
V6012          : 0.006826
V6014          : 0.005997
V6015          : 0.002751
V6017          : 0.005569
V6018          : 0.007135
V6019          : -0.004016
V6021          : 0.006021
V6022          : 0.003651
V6024          : -0.004035
V6026          : 0.005591
V6027          : 0.003336
V6029          : 0.007647
V6030          : 0.004396
V6031          : 0.006164
V6032          : 0.004329
V6033          : 0.006130

