custom_lambda_0.0078 Coefficients
==================================================
Bias Term      : -0.005541
V4760          : -0.003966
V4761          : -0.004599
V4762          : -0.005235
V4763          : 0.000448
V4764          : 0.005629
V4765          : -0.004273
V4766          : 0.004130
V4767          : 0.006047
V4769          : 0.005412
V4770          : 0.005716
V4771          : 0.004423
V4772          : -0.007902
V4773          : 0.005474
V4774          : 0.003134
V4775          : -0.000000
V4776          : 0.004954
V4777          : 0.005210
V4778          : 0.005839
V4779          : 0.005873
V4780          : -0.005611
V4781          : -0.002101
V4783          : 0.001423
V4785          : 0.001233
V4786          : 0.002254
V4787          : -0.003221
V4789          : 0.005436
V4790          : 0.005023
V4791          : 0.002832
V4792          : -0.000016
V4793          : 0.003890
V4794          : 0.000000
V4795          : 0.005406
V4797          : 0.005973
V4798          : -0.003710
V4799          : -0.005528
V4800          : -0.005376
V4801          : 0.005928
V4802          : 0.006105
V4803          : 0.005802
V4804          : 0.005831
V4805          : 0.005499
V4806          : 0.002226
V4807          : 0.005165
V4808          : 0.005739
V4809          : -0.006729
V4810          : -0.001274
V4811          : -0.002963
V4815          : 0.005535
V4816          : -0.000594
V4817          : 0.002426
V4819          : 0.000362
V4820          : 0.005454
V4821          : 0.005686
V4822          : -0.008865
V4824          : 0.000000
V4825          : -0.004105
V4826          : 0.004947
V4828          : 0.001333
V4829          : 0.006762
V4830          : 0.005831
V4831          : -0.000000
V4832          : -0.001379
V4833          : 0.003500
V4834          : -0.001919
V4835          : -0.004571
V4836          : 0.005458
V4837          : 0.004275
V4838          : -0.003146
V4839          : 0.002237
V4841          : -0.003944
V4842          : -0.003870
V4843          : -0.004985
V4844          : 0.006393
V4845          : -0.002351
V4846          : 0.002400
V4847          : 0.005089
V4848          : 0.005945
V4849          : -0.004675
V4850          : 0.003706
V4851          : 0.000000
V4852          : 0.001984
V4853          : 0.004966
V4854          : 0.004696
V4855          : -0.000404
V4857          : 0.003366
V4860          : -0.005558
V4861          : -0.002022
V4862          : 0.005854
V4863          : 0.004574
V4864          : -0.004987
V4865          : 0.005810
V4866          : 0.006512
V4868          : 0.000153
V4871          : -0.005101
V4873          : 0.006900
V4875          : 0.003062
V4877          : -0.005245
V4878          : 0.006826
V4879          : -0.005654
V4880          : 0.002667
V4881          : 0.005530
V4882          : 0.005946
V4884          : 0.004228
V4885          : 0.004997
V4886          : -0.001663
V4887          : -0.004045
V4889          : -0.007068
V4890          : 0.006063
V4893          : -0.003201
V4894          : 0.005410
V4896          : 0.004727
V4897          : 0.005450
V4898          : -0.004918
V4899          : 0.006134
V4900          : -0.007944
V4901          : 0.005608
V4903          : 0.005598
V4904          : -0.005730
V4906          : 0.001994
V4907          : 0.003352
V4908          : -0.003073
V4910          : -0.003276
V4911          : 0.005033
V4912          : -0.000841
V4913          : 0.002209
V4914          : -0.004872
V4915          : 0.005157
V4916          : -0.003807
V4918          : 0.005505
V4921          : 0.005210
V4922          : 0.000000
V4923          : -0.000221
V4924          : -0.002281
V4926          : 0.005916
V4928          : 0.005563
V4929          : 0.005649
V4930          : -0.000757
V4931          : -0.000000
V4932          : 0.003435
V4933          : -0.007584
V4935          : 0.005598
V4936          : -0.007620
V4937          : 0.005156
V4939          : 0.005045
V4941          : 0.005829
V4942          : 0.005593
V4943          : -0.005672
V4944          : 0.005277
V4945          : -0.003982
V4947          : 0.005587
V4948          : 0.006461
V4951          : 0.005598
V4953          : 0.004766
V4954          : -0.005849
V4955          : 0.007165
V4958          : 0.007767
V4960          : 0.006025
V4961          : 0.005723
V4962          : -0.000904
V4963          : -0.004696
V4965          : 0.005873
V4966          : 0.005932
V4967          : 0.004219
V4968          : 0.000653
V4969          : 0.006437
V4970          : 0.003917
V4971          : 0.002973
V4972          : -0.003897
V4973          : -0.001777
V4974          : -0.001369
V4976          : 0.005006
V4978          : -0.005599
V4979          : 0.005752
V4980          : 0.006124
V4981          : 0.004812
V4983          : -0.003416
V4984          : -0.001623
V4985          : 0.003666
V4986          : -0.001235
V4987          : -0.005318
V4988          : -0.005376
V4989          : -0.002326
V4990          : -0.004976
V4991          : 0.005600
V4993          : 0.005448
V4995          : 0.004370
V4996          : -0.004444
V4997          : -0.002533
V4998          : 0.005957
V5000          : 0.005920
V5001          : -0.001822
V5002          : -0.010416
V5004          : 0.005785
V5006          : 0.000295
V5007          : 0.002149
V5008          : -0.001601
V5010          : 0.008164
V5012          : -0.008097
V5013          : -0.005613
V5014          : -0.006585
V5016          : -0.004566
V5017          : 0.006065
V5018          : -0.002067
V5019          : -0.000361
V5020          : -0.001128
V5021          : 0.005019
V5022          : -0.003632
V5023          : -0.001207
V5024          : 0.004881
V5025          : 0.001993
V5026          : 0.004550
V5027          : 0.006219
V5028          : 0.000000
V5029          : 0.001958
V5030          : 0.000276
V5031          : 0.004608
V5035          : 0.002335
V5037          : 0.002628
V5038          : 0.004200
V5039          : -0.009341
V5040          : 0.006727
V5041          : -0.005206
V5042          : -0.001357
V5044          : 0.005171
V5045          : 0.005909
V5048          : -0.000000
V5049          : 0.004828
V5050          : 0.006615
V5051          : 0.005839
V5052          : 0.005380
V5053          : -0.000147
V5054          : 0.005716
V5056          : 0.006320
V5058          : 0.005151
V5059          : 0.006209
V5060          : 0.004046
V5061          : 0.005522
V5062          : -0.008209
V5063          : 0.003241
V5064          : 0.005551
V5065          : 0.004319
V5066          : 0.005889
V5067          : 0.005583
V5068          : 0.005960
V5069          : -0.004546
V5070          : -0.005177
V5071          : -0.003727
V5072          : 0.006224
V5073          : 0.002639
V5074          : 0.005943
V5076          : -0.004696
V5077          : 0.001448
V5078          : 0.005994
V5079          : 0.002115
V5084          : 0.006161
V5085          : 0.005367
V5086          : -0.002044
V5087          : 0.005117
V5088          : 0.001812
V5089          : 0.004479
V5091          : -0.005751
V5092          : 0.002054
V5093          : 0.005924
V5094          : 0.004785
V5095          : 0.005821
V5096          : 0.006231
V5097          : -0.004885
V5098          : 0.006173
V5099          : 0.003619
V5101          : 0.003197
V5102          : -0.002286
V5103          : 0.001665
V5104          : -0.003778
V5105          : 0.001394
V5108          : 0.003912
V5109          : 0.006001
V5111          : 0.005785
V5112          : -0.001244
V5113          : -0.000021
V5116          : -0.003288
V5117          : 0.004758
V5118          : 0.005682
V5119          : -0.003515
V5120          : 0.005851
V5121          : 0.002917
V5123          : 0.005972
V5124          : 0.005769
V5125          : 0.000773
V5126          : -0.004725
V5127          : -0.005189
V5129          : -0.001943
V5130          : 0.005763
V5131          : 0.006141
V5132          : 0.005076
V5133          : 0.003476
V5135          : 0.004824
V5136          : -0.000300
V5138          : 0.005551
V5139          : -0.003704
V5140          : 0.004927
V5141          : 0.005375
V5142          : 0.004002
V5143          : 0.005732
V5144          : 0.002875
V5145          : 0.005085
V5146          : 0.005583
V5148          : 0.005392
V5149          : 0.005544
V5150          : 0.005708
V5151          : 0.005845
V5152          : 0.000461
V5154          : 0.006053
V5155          : 0.007163
V5156          : 0.005705
V5157          : 0.004813
V5158          : 0.005278
V5159          : 0.008307
V5162          : 0.005182
V5163          : 0.005178
V5164          : 0.005290
V5165          : 0.005517
V5167          : -0.002111
V5168          : 0.006805
V5169          : 0.005710
V5170          : -0.005494
V5171          : -0.001756
V5172          : 0.002934
V5174          : 0.000000
V5175          : 0.004846
V5176          : 0.003144
V5177          : 0.003550
V5178          : 0.003423
V5179          : 0.004182
V5180          : 0.002349
V5181          : 0.005199
V5183          : 0.001303
V5184          : 0.004683
V5185          : 0.009169
V5186          : 0.001308
V5188          : 0.005783
V5189          : -0.007094
V5190          : 0.006541
V5191          : 0.004888
V5193          : 0.005720
V5194          : 0.004727
V5197          : 0.006220
V5198          : -0.001064
V5199          : 0.005813
V5201          : 0.006158
V5202          : 0.005805
V5205          : 0.004889
V5206          : 0.003717
V5208          : 0.006343
V5209          : -0.001174
V5210          : 0.004843
V5211          : 0.006206
V5212          : 0.005648
V5215          : 0.005030
V5218          : 0.004443
V5219          : 0.005693
V5220          : 0.001068
V5222          : 0.000805
V5223          : -0.007179
V5224          : 0.005500
V5226          : 0.007085
V5227          : 0.005336
V5228          : 0.004509
V5229          : 0.006102
V5230          : -0.007557
V5231          : -0.004004
V5232          : 0.005068
V5233          : 0.004373
V5234          : 0.003696
V5235          : -0.006481
V5236          : 0.005904
V5237          : 0.004251
V5238          : 0.005786
V5239          : 0.005025
V5241          : 0.005321
V5242          : -0.004035
V5243          : 0.005934
V5244          : -0.005485
V5245          : 0.003141
V5246          : -0.003179
V5247          : 0.004154
V5248          : 0.002955
V5249          : -0.000050
V5250          : 0.005095
V5251          : -0.006125
V5252          : 0.005872
V5254          : 0.003317
V5255          : -0.005413
V5256          : -0.003527
V5257          : 0.005115
V5258          : -0.012009
V5259          : 0.005325
V5261          : 0.003159
V5263          : 0.005019
V5264          : 0.004501
V5265          : 0.005621
V5266          : 0.001495
V5267          : 0.006019
V5268          : 0.006974
V5269          : 0.003697
V5270          : -0.004236
V5272          : -0.004197
V5273          : 0.006426
V5275          : 0.006882
V5276          : -0.001607
V5278          : -0.005084
V5279          : -0.004798
V5280          : 0.004896
V5281          : 0.005883
V5282          : -0.002919
V5283          : 0.005972
V5286          : -0.004269
V5287          : 0.006461
V5288          : 0.000000
V5289          : 0.004617
V5290          : -0.005250
V5293          : 0.005374
V5294          : 0.005359
V5295          : 0.005366
V5296          : 0.005688
V5297          : 0.005885
V5299          : 0.006198
V5300          : 0.003384
V5301          : 0.004939
V5302          : 0.002161
V5303          : 0.006174
V5304          : -0.004100
V5305          : 0.005585
V5306          : 0.005523
V5307          : 0.006276
V5308          : 0.005684
V5309          : 0.005574
V5311          : 0.004006
V5312          : 0.004709
V5313          : -0.009033
V5314          : 0.006126
V5315          : 0.007511
V5316          : -0.006265
V5317          : 0.005343
V5318          : -0.007696
V5319          : 0.005081
V5320          : 0.005189
V5322          : 0.005801
V5323          : 0.001112
V5324          : -0.006640
V5325          : -0.000256
V5327          : 0.002725
V5328          : 0.003430
V5329          : 0.005642
V5330          : -0.000967
V5332          : 0.004147
V5333          : -0.003624
V5334          : -0.005791
V5335          : 0.001685
V5336          : 0.005087
V5337          : 0.004737
V5338          : 0.001719
V5339          : 0.005752
V5341          : 0.004995
V5342          : 0.003720
V5343          : 0.004214
V5345          : 0.006234
V5346          : 0.003437
V5347          : 0.005955
V5348          : 0.005594
V5349          : 0.004840
V5350          : 0.003097
V5353          : -0.005522
V5356          : 0.000554
V5357          : -0.002934
V5358          : -0.001016
V5359          : 0.005720
V5366          : 0.005764
V5367          : 0.005496
V5368          : 0.005459
V5369          : 0.004649
V5370          : 0.007641
V5371          : 0.005643
V5372          : 0.005877
V5373          : 0.005516
V5375          : 0.004459
V5379          : 0.003741
V5381          : 0.007610
V5382          : 0.004395
V5386          : 0.005581
V5387          : -0.003055
V5389          : 0.005064
V5390          : -0.002771
V5391          : -0.005982
V5392          : 0.002815
V5393          : 0.000000
V5395          : -0.005186
V5397          : -0.004354
V5399          : 0.003397
V5400          : 0.004518
V5401          : 0.002315
V5402          : 0.005466
V5403          : -0.001822
V5405          : -0.003463
V5406          : 0.005591
V5407          : 0.000860
V5408          : 0.005493
V5409          : 0.006511
V5410          : 0.005638
V5411          : 0.004464
V5412          : 0.007031
V5413          : 0.004219
V5415          : 0.002641
V5416          : -0.005820
V5417          : 0.006151
V5418          : 0.005022
V5419          : 0.004070
V5420          : 0.004664
V5421          : -0.002020
V5422          : 0.001214
V5423          : 0.005561
V5424          : 0.003370
V5427          : 0.003895
V5428          : 0.005854
V5431          : 0.003922
V5432          : 0.005655
V5433          : 0.005527
V5437          : 0.005495
V5438          : 0.004543
V5439          : 0.007840
V5440          : -0.003399
V5442          : -0.001718
V5443          : 0.002256
V5446          : 0.005394
V5447          : 0.001859
V5448          : 0.006061
V5449          : -0.004843
V5450          : 0.005454
V5452          : -0.006253
V5453          : 0.004086
V5454          : 0.002980
V5455          : 0.004741
V5456          : -0.010054
V5457          : -0.004703
V5459          : -0.007341
V5462          : 0.004841
V5463          : 0.000161
V5464          : 0.006306
V5465          : 0.001852
V5466          : 0.004241
V5468          : -0.004064
V5469          : -0.001349
V5470          : -0.004315
V5471          : 0.005242
V5472          : -0.003142
V5473          : -0.000951
V5474          : 0.004743
V5475          : -0.005303
V5477          : 0.001211
V5479          : -0.000802
V5480          : 0.005515
V5481          : 0.005428
V5482          : -0.000688
V5483          : 0.004646
V5484          : 0.005543
V5485          : 0.006970
V5486          : 0.004761
V5487          : 0.005999
V5490          : 0.003616
V5492          : 0.005782
V5493          : -0.003440
V5494          : -0.004380
V5495          : -0.003633
V5496          : 0.005508
V5498          : 0.005963
V5500          : -0.000959
V5504          : 0.003561
V5505          : 0.005543
V5508          : 0.005782
V5509          : 0.003220
V5510          : -0.006484
V5511          : 0.005714
V5512          : -0.006621
V5513          : 0.001503
V5515          : -0.006292
V5516          : -0.003696
V5517          : 0.005343
V5518          : 0.000826
V5519          : 0.004188
V5520          : -0.003322
V5521          : 0.005150
V5522          : 0.005894
V5523          : -0.004576
V5524          : -0.004196
V5525          : 0.002608
V5526          : -0.000535
V5527          : 0.005178
V5529          : 0.005481
V5531          : -0.005116
V5532          : -0.004368
V5533          : -0.004733
V5534          : -0.000000
V5535          : 0.003367
V5536          : 0.005076
V5537          : 0.006087
V5538          : 0.003202
V5539          : 0.001882
V5540          : 0.005600
V5541          : 0.000930
V5542          : -0.002464
V5543          : 0.003573
V5544          : -0.000046
V5545          : -0.001231
V5546          : 0.005067
V5547          : 0.007496
V5548          : 0.005334
V5549          : -0.004925
V5550          : -0.005851
V5551          : -0.002152
V5552          : 0.006085
V5553          : 0.004595
V5554          : 0.005496
V5555          : 0.005666
V5556          : 0.002561
V5557          : 0.005333
V5558          : 0.000382
V5559          : 0.005608
V5560          : -0.007531
V5561          : 0.005768
V5563          : 0.000028
V5564          : -0.003750
V5565          : 0.005704
V5567          : 0.002331
V5568          : 0.006190
V5569          : 0.004766
V5570          : 0.005858
V5571          : 0.006511
V5572          : 0.005932
V5573          : 0.004367
V5574          : -0.003430
V5578          : 0.005431
V5580          : -0.004611
V5581          : 0.005452
V5582          : 0.004825
V5583          : 0.006120
V5584          : 0.005557
V5585          : 0.004108
V5586          : 0.005455
V5589          : 0.005244
V5590          : -0.005622
V5591          : 0.000461
V5592          : 0.005855
V5593          : 0.004181
V5594          : 0.003609
V5596          : 0.005657
V5597          : 0.005712
V5598          : 0.005818
V5601          : 0.004997
V5602          : -0.004478
V5603          : 0.005389
V5604          : 0.004169
V5607          : -0.005608
V5609          : -0.002062
V5610          : 0.004388
V5611          : 0.000000
V5612          : -0.008437
V5613          : -0.000000
V5614          : 0.000881
V5615          : 0.005896
V5616          : 0.005478
V5617          : 0.002920
V5618          : -0.003045
V5619          : -0.003862
V5620          : -0.000152
V5621          : -0.003637
V5622          : 0.004939
V5623          : 0.004859
V5624          : -0.004573
V5625          : 0.006095
V5626          : -0.000516
V5629          : 0.004690
V5631          : 0.004111
V5632          : 0.005699
V5633          : -0.004309
V5634          : 0.005263
V5635          : 0.005319
V5636          : 0.004408
V5637          : 0.005589
V5639          : 0.006998
V5640          : 0.006000
V5641          : 0.006520
V5643          : 0.004662
V5644          : 0.005412
V5645          : -0.003819
V5646          : 0.005919
V5647          : -0.003514
V5648          : -0.003776
V5649          : -0.006302
V5650          : 0.005125
V5651          : -0.005154
V5652          : -0.004931
V5653          : 0.006721
V5654          : 0.006062
V5655          : 0.006240
V5656          : -0.008012
V5658          : 0.005384
V5660          : 0.005138
V5661          : -0.003892
V5663          : 0.004679
V5664          : 0.004542
V5665          : 0.004416
V5668          : 0.004041
V5670          : 0.005972
V5671          : -0.002161
V5672          : 0.004050
V5673          : -0.000460
V5674          : 0.005909
V5676          : 0.003971
V5677          : 0.005636
V5678          : -0.008258
V5679          : 0.005968
V5680          : 0.000431
V5681          : 0.006382
V5682          : -0.000133
V5683          : -0.002817
V5685          : 0.002652
V5686          : -0.002869
V5687          : 0.005302
V5688          : 0.002511
V5689          : 0.005779
V5690          : 0.004715
V5691          : -0.000000
V5693          : -0.005546
V5694          : 0.003812
V5695          : 0.005009
V5696          : -0.006915
V5697          : -0.005212
V5700          : -0.001531
V5701          : -0.000004
V5702          : 0.005301
V5703          : 0.000845
V5705          : 0.008049
V5706          : -0.003864
V5707          : -0.005371
V5708          : 0.005274
V5709          : 0.003539
V5710          : 0.005516
V5712          : 0.003449
V5713          : 0.004840
V5714          : -0.000979
V5715          : 0.000102
V5716          : 0.000575
V5717          : -0.002537
V5718          : -0.005082
V5720          : -0.004740
V5721          : 0.005550
V5722          : -0.002548
V5724          : -0.002160
V5726          : -0.002334
V5727          : 0.005580
V5730          : 0.000286
V5731          : 0.002779
V5732          : 0.005824
V5733          : 0.005626
V5734          : 0.003406
V5735          : 0.005787
V5736          : 0.005216
V5738          : 0.006100
V5739          : 0.000232
V5740          : -0.000990
V5741          : -0.010551
V5743          : -0.004805
V5745          : 0.005151
V5746          : 0.000027
V5748          : 0.005971
V5751          : 0.005674
V5752          : 0.002943
V5753          : 0.005515
V5754          : 0.004967
V5756          : 0.006345
V5757          : -0.003141
V5758          : 0.005062
V5759          : 0.006362
V5760          : 0.003082
V5761          : 0.001294
V5762          : -0.005202
V5763          : 0.006127
V5764          : 0.007086
V5765          : -0.005780
V5766          : -0.000830
V5767          : 0.004925
V5768          : 0.002363
V5769          : -0.004737
V5770          : -0.000297
V5771          : 0.005063
V5772          : 0.002526
V5773          : -0.004255
V5774          : 0.004930
V5775          : -0.007886
V5776          : -0.000921
V5777          : -0.005066
V5778          : 0.003397
V5780          : 0.007044
V5781          : 0.003043
V5782          : 0.006070
V5783          : 0.001035
V5785          : 0.006092
V5786          : 0.005619
V5788          : 0.005718
V5789          : 0.005010
V5791          : 0.005140
V5792          : 0.005974
V5793          : 0.005489
V5794          : 0.005058
V5795          : 0.005534
V5796          : -0.005592
V5797          : -0.000436
V5798          : 0.005828
V5799          : -0.007777
V5800          : 0.005025
V5801          : 0.003723
V5802          : 0.005385
V5803          : -0.009653
V5804          : -0.004530
V5805          : -0.005561
V5806          : 0.004154
V5808          : 0.003266
V5810          : -0.004609
V5811          : 0.005060
V5813          : -0.006003
V5814          : 0.005675
V5815          : -0.008006
V5816          : -0.005127
V5818          : 0.006308
V5819          : -0.006466
V5821          : 0.005767
V5822          : 0.004447
V5823          : 0.005726
V5824          : -0.005828
V5825          : 0.004987
V5826          : 0.006043
V5827          : 0.004367
V5828          : 0.005096
V5829          : 0.003760
V5830          : 0.006343
V5831          : -0.001255
V5832          : -0.005872
V5833          : 0.001694
V5834          : 0.002988
V5836          : 0.001122
V5837          : 0.002741
V5839          : 0.004981
V5840          : -0.002548
V5842          : -0.000813
V5843          : 0.006758
V5844          : 0.005335
V5846          : 0.006111
V5848          : 0.004724
V5849          : 0.007111
V5850          : 0.002209
V5851          : 0.005621
V5852          : 0.006219
V5853          : 0.006056
V5854          : 0.006006
V5855          : -0.006508
V5856          : -0.003939
V5857          : 0.005936
V5858          : 0.003274
V5860          : 0.002047
V5861          : 0.002057
V5862          : 0.005671
V5863          : 0.003695
V5865          : 0.005309
V5868          : 0.006853
V5869          : 0.005863
V5870          : 0.005703
V5871          : 0.003609
V5872          : -0.000000
V5874          : -0.001568
V5875          : 0.005180
V5876          : -0.000115
V5879          : -0.005765
V5881          : 0.001527
V5882          : 0.004532
V5884          : 0.007112
V5885          : 0.005524
V5887          : 0.006061
V5888          : -0.005287
V5889          : -0.000000
V5890          : -0.002045
V5891          : 0.005450
V5893          : 0.002995
V5894          : 0.005737
V5895          : 0.005224
V5896          : 0.005719
V5897          : 0.005980
V5899          : 0.006095
V5900          : 0.005702
V5901          : 0.006131
V5902          : 0.001697
V5903          : -0.001053
V5904          : 0.000443
V5905          : 0.004712
V5906          : 0.006069
V5907          : 0.005741
V5908          : -0.004161
V5911          : 0.004271
V5912          : 0.005038
V5913          : 0.006190
V5916          : -0.000638
V5917          : 0.003108
V5918          : -0.003119
V5919          : 0.006063
V5920          : 0.003493
V5921          : 0.005194
V5926          : -0.002565
V5927          : 0.004116
V5928          : 0.000770
V5930          : 0.004732
V5931          : 0.004934
V5932          : 0.006158
V5933          : 0.000416
V5934          : -0.001160
V5936          : 0.004183
V5937          : -0.001556
V5938          : 0.001935
V5939          : 0.006443
V5942          : -0.001391
V5944          : 0.001119
V5948          : 0.000139
V5949          : -0.000255
V5950          : 0.005496
V5951          : 0.000382
V5952          : 0.000946
V5953          : 0.000197
V5954          : -0.004868
V5955          : 0.006090
V5956          : 0.005223
V5959          : 0.001237
V5960          : -0.003059
V5961          : -0.003644
V5962          : 0.005443
V5963          : 0.005441
V5964          : 0.001687
V5965          : 0.003800
V5966          : -0.003031
V5967          : -0.005600
V5968          : -0.003241
V5969          : 0.003441
V5970          : 0.002769
V5971          : 0.005638
V5972          : -0.003035
V5974          : -0.004622
V5975          : 0.002932
V5976          : -0.006007
V5977          : 0.003832
V5978          : 0.005709
V5979          : -0.001067
V5980          : -0.004862
V5982          : -0.002160
V5984          : 0.005370
V5985          : -0.001185
V5986          : -0.003001
V5987          : 0.004810
V5989          : -0.002008
V5990          : 0.005974
V5991          : 0.007590
V5992          : 0.006197
V5993          : -0.004392
V5994          : 0.006347
V5996          : 0.004404
V5997          : 0.002757
V5998          : -0.007517
V6000          : 0.003235
V6001          : 0.005591
V6002          : -0.000372
V6003          : 0.001574
V6004          : 0.005510
V6006          : 0.003908
V6007          : 0.004906
V6008          : 0.004631
V6010          : -0.003109
V6011          : 0.000000
V6012          : 0.006527
V6014          : 0.005926
V6015          : 0.002642
V6017          : 0.005487
V6018          : 0.006995
V6019          : -0.003875
V6021          : 0.005952
V6022          : 0.003527
V6024          : -0.003781
V6026          : 0.005526
V6027          : 0.003233
V6029          : 0.007552
V6030          : 0.004254
V6031          : 0.006080
V6032          : 0.004244
V6033          : 0.005994

