custom_lambda_0.0127 Coefficients
==================================================
Bias Term      : -0.005481
V4760          : -0.003899
V4761          : -0.004557
V4762          : -0.005158
V4763          : 0.000339
V4764          : 0.005531
V4765          : -0.004230
V4766          : 0.004051
V4767          : 0.005973
V4769          : 0.005318
V4770          : 0.005641
V4771          : 0.004228
V4772          : -0.007745
V4773          : 0.005403
V4774          : 0.002985
V4775          : -0.000000
V4776          : 0.004863
V4777          : 0.005107
V4778          : 0.005771
V4779          : 0.005804
V4780          : -0.005524
V4781          : -0.001904
V4783          : 0.001340
V4785          : 0.001035
V4786          : 0.002173
V4787          : -0.003107
V4789          : 0.005337
V4790          : 0.004953
V4791          : 0.002698
V4792          : -0.000000
V4793          : 0.003820
V4794          : 0.000000
V4795          : 0.005302
V4797          : 0.005885
V4798          : -0.003684
V4799          : -0.005425
V4800          : -0.005211
V4801          : 0.005859
V4802          : 0.006016
V4803          : 0.005727
V4804          : 0.005749
V4805          : 0.005405
V4806          : 0.001983
V4807          : 0.005076
V4808          : 0.005667
V4809          : -0.006464
V4810          : -0.001155
V4811          : -0.002641
V4815          : 0.005451
V4816          : -0.000231
V4817          : 0.002230
V4819          : 0.000225
V4820          : 0.005369
V4821          : 0.005621
V4822          : -0.008712
V4824          : 0.000000
V4825          : -0.004066
V4826          : 0.004863
V4828          : 0.001251
V4829          : 0.006679
V4830          : 0.005763
V4831          : -0.000000
V4832          : -0.001224
V4833          : 0.003320
V4834          : -0.001884
V4835          : -0.004529
V4836          : 0.005367
V4837          : 0.004191
V4838          : -0.003124
V4839          : 0.002061
V4841          : -0.003915
V4842          : -0.003841
V4843          : -0.004864
V4844          : 0.006226
V4845          : -0.002239
V4846          : 0.002270
V4847          : 0.004741
V4848          : 0.005864
V4849          : -0.004641
V4850          : 0.003603
V4851          : 0.000000
V4852          : 0.001919
V4853          : 0.004853
V4854          : 0.004579
V4855          : -0.000341
V4857          : 0.003268
V4860          : -0.005483
V4861          : -0.001967
V4862          : 0.005745
V4863          : 0.004473
V4864          : -0.004934
V4865          : 0.005746
V4866          : 0.006421
V4868          : 0.000016
V4871          : -0.005035
V4873          : 0.006742
V4875          : 0.002857
V4877          : -0.005061
V4878          : 0.006592
V4879          : -0.005555
V4880          : 0.002595
V4881          : 0.005461
V4882          : 0.005839
V4884          : 0.004078
V4885          : 0.004900
V4886          : -0.001656
V4887          : -0.004016
V4889          : -0.006829
V4890          : 0.005927
V4893          : -0.003179
V4894          : 0.005302
V4896          : 0.004599
V4897          : 0.005331
V4898          : -0.004874
V4899          : 0.006052
V4900          : -0.007597
V4901          : 0.005538
V4903          : 0.005535
V4904          : -0.005653
V4906          : 0.001846
V4907          : 0.003263
V4908          : -0.002738
V4910          : -0.003235
V4911          : 0.004937
V4912          : -0.000646
V4913          : 0.002056
V4914          : -0.004732
V4915          : 0.005058
V4916          : -0.003638
V4918          : 0.005441
V4921          : 0.005040
V4922          : 0.000000
V4923          : -0.000110
V4924          : -0.001909
V4926          : 0.005842
V4928          : 0.005468
V4929          : 0.005551
V4930          : -0.000546
V4931          : -0.000000
V4932          : 0.003255
V4933          : -0.007203
V4935          : 0.005523
V4936          : -0.007426
V4937          : 0.005048
V4939          : 0.004864
V4941          : 0.005346
V4942          : 0.005492
V4943          : -0.005408
V4944          : 0.005170
V4945          : -0.003920
V4947          : 0.005504
V4948          : 0.006341
V4951          : 0.005511
V4953          : 0.004628
V4954          : -0.005783
V4955          : 0.007045
V4958          : 0.007310
V4960          : 0.005956
V4961          : 0.005653
V4962          : -0.000725
V4963          : -0.004380
V4965          : 0.005798
V4966          : 0.005846
V4967          : 0.003901
V4968          : 0.000508
V4969          : 0.006148
V4970          : 0.003799
V4971          : 0.002890
V4972          : -0.003859
V4973          : -0.001734
V4974          : -0.001305
V4976          : 0.004859
V4978          : -0.005516
V4979          : 0.005683
V4980          : 0.006041
V4981          : 0.004617
V4983          : -0.003379
V4984          : -0.001596
V4985          : 0.003577
V4986          : -0.001002
V4987          : -0.005260
V4988          : -0.005290
V4989          : -0.002316
V4990          : -0.004862
V4991          : 0.005471
V4993          : 0.005377
V4995          : 0.004274
V4996          : -0.004377
V4997          : -0.002474
V4998          : 0.005884
V5000          : 0.005856
V5001          : -0.001776
V5002          : -0.010092
V5004          : 0.005671
V5006          : 0.000212
V5007          : 0.002040
V5008          : -0.001552
V5010          : 0.007952
V5012          : -0.007968
V5013          : -0.005554
V5014          : -0.006426
V5016          : -0.004474
V5017          : 0.005974
V5018          : -0.002043
V5019          : -0.000242
V5020          : -0.001106
V5021          : 0.004938
V5022          : -0.003565
V5023          : -0.001148
V5024          : 0.004770
V5025          : 0.001865
V5026          : 0.004397
V5027          : 0.006123
V5028          : 0.000000
V5029          : 0.001747
V5030          : 0.000106
V5031          : 0.004500
V5035          : 0.002244
V5037          : 0.002432
V5038          : 0.004103
V5039          : -0.009142
V5040          : 0.006609
V5041          : -0.005164
V5042          : -0.001223
V5044          : 0.005090
V5045          : 0.005838
V5048          : -0.000000
V5049          : 0.004749
V5050          : 0.006371
V5051          : 0.005760
V5052          : 0.005218
V5053          : -0.000000
V5054          : 0.005603
V5056          : 0.006197
V5058          : 0.005032
V5059          : 0.006087
V5060          : 0.003893
V5061          : 0.005389
V5062          : -0.008089
V5063          : 0.003073
V5064          : 0.005476
V5065          : 0.004186
V5066          : 0.005788
V5067          : 0.005508
V5068          : 0.005826
V5069          : -0.004478
V5070          : -0.005106
V5071          : -0.003700
V5072          : 0.006031
V5073          : 0.002580
V5074          : 0.005830
V5076          : -0.004464
V5077          : 0.001412
V5078          : 0.005889
V5079          : 0.001985
V5084          : 0.006090
V5085          : 0.005285
V5086          : -0.001871
V5087          : 0.005019
V5088          : 0.001680
V5089          : 0.004377
V5091          : -0.005670
V5092          : 0.001950
V5093          : 0.005835
V5094          : 0.004709
V5095          : 0.005726
V5096          : 0.006123
V5097          : -0.004840
V5098          : 0.006099
V5099          : 0.003557
V5101          : 0.002985
V5102          : -0.002201
V5103          : 0.001585
V5104          : -0.003648
V5105          : 0.001280
V5108          : 0.003792
V5109          : 0.005925
V5111          : 0.005712
V5112          : -0.001003
V5113          : -0.000000
V5116          : -0.003230
V5117          : 0.004645
V5118          : 0.005613
V5119          : -0.003399
V5120          : 0.005757
V5121          : 0.002739
V5123          : 0.005883
V5124          : 0.005702
V5125          : 0.000658
V5126          : -0.004641
V5127          : -0.005048
V5129          : -0.001768
V5130          : 0.005680
V5131          : 0.005831
V5132          : 0.004973
V5133          : 0.003408
V5135          : 0.004728
V5136          : -0.000165
V5138          : 0.005455
V5139          : -0.003668
V5140          : 0.004820
V5141          : 0.005296
V5142          : 0.003856
V5143          : 0.005663
V5144          : 0.002726
V5145          : 0.004997
V5146          : 0.005502
V5148          : 0.005314
V5149          : 0.005445
V5150          : 0.005635
V5151          : 0.005746
V5152          : 0.000334
V5154          : 0.005957
V5155          : 0.006940
V5156          : 0.005608
V5157          : 0.004680
V5158          : 0.005198
V5159          : 0.008110
V5162          : 0.005107
V5163          : 0.005070
V5164          : 0.005038
V5165          : 0.005427
V5167          : -0.002092
V5168          : 0.006703
V5169          : 0.005636
V5170          : -0.004878
V5171          : -0.001735
V5172          : 0.002815
V5174          : 0.000000
V5175          : 0.004712
V5176          : 0.003055
V5177          : 0.003357
V5178          : 0.003312
V5179          : 0.004083
V5180          : 0.002243
V5181          : 0.005091
V5183          : 0.001099
V5184          : 0.004560
V5185          : 0.008642
V5186          : 0.001022
V5188          : 0.005709
V5189          : -0.006926
V5190          : 0.006436
V5191          : 0.004802
V5193          : 0.005651
V5194          : 0.004440
V5197          : 0.006124
V5198          : -0.000893
V5199          : 0.005747
V5201          : 0.006082
V5202          : 0.005687
V5205          : 0.004779
V5206          : 0.003556
V5208          : 0.006252
V5209          : -0.001141
V5210          : 0.004709
V5211          : 0.006085
V5212          : 0.005575
V5215          : 0.004895
V5218          : 0.004368
V5219          : 0.005626
V5220          : 0.000861
V5222          : 0.000678
V5223          : -0.006955
V5224          : 0.005383
V5226          : 0.006941
V5227          : 0.005273
V5228          : 0.004410
V5229          : 0.006011
V5230          : -0.007439
V5231          : -0.003973
V5232          : 0.004979
V5233          : 0.004299
V5234          : 0.003601
V5235          : -0.006356
V5236          : 0.005820
V5237          : 0.004108
V5238          : 0.005688
V5239          : 0.004920
V5241          : 0.005216
V5242          : -0.004007
V5243          : 0.005857
V5244          : -0.005234
V5245          : 0.003069
V5246          : -0.003126
V5247          : 0.004054
V5248          : 0.002901
V5249          : -0.000013
V5250          : 0.005015
V5251          : -0.006023
V5252          : 0.005757
V5254          : 0.003186
V5255          : -0.005361
V5256          : -0.003495
V5257          : 0.004983
V5258          : -0.011718
V5259          : 0.005252
V5261          : 0.003068
V5263          : 0.004795
V5264          : 0.004378
V5265          : 0.005520
V5266          : 0.001379
V5267          : 0.005931
V5268          : 0.006705
V5269          : 0.003566
V5270          : -0.004158
V5272          : -0.004159
V5273          : 0.006352
V5275          : 0.006796
V5276          : -0.001593
V5278          : -0.005039
V5279          : -0.004752
V5280          : 0.004824
V5281          : 0.005777
V5282          : -0.002655
V5283          : 0.005878
V5286          : -0.004237
V5287          : 0.006350
V5288          : 0.000000
V5289          : 0.004498
V5290          : -0.005139
V5293          : 0.005276
V5294          : 0.005260
V5295          : 0.005246
V5296          : 0.005600
V5297          : 0.005817
V5299          : 0.005960
V5300          : 0.003292
V5301          : 0.004853
V5302          : 0.002005
V5303          : 0.006091
V5304          : -0.004074
V5305          : 0.005483
V5306          : 0.005434
V5307          : 0.006198
V5308          : 0.005594
V5309          : 0.005496
V5311          : 0.003923
V5312          : 0.004503
V5313          : -0.008678
V5314          : 0.006003
V5315          : 0.007391
V5316          : -0.006193
V5317          : 0.005275
V5318          : -0.007563
V5319          : 0.004994
V5320          : 0.005041
V5322          : 0.005728
V5323          : 0.001016
V5324          : -0.006507
V5325          : -0.000036
V5327          : 0.002586
V5328          : 0.003298
V5329          : 0.005551
V5330          : -0.000651
V5332          : 0.003947
V5333          : -0.003558
V5334          : -0.005282
V5335          : 0.001581
V5336          : 0.004879
V5337          : 0.004650
V5338          : 0.001626
V5339          : 0.005659
V5341          : 0.004691
V5342          : 0.003624
V5343          : 0.004148
V5345          : 0.006114
V5346          : 0.003325
V5347          : 0.005876
V5348          : 0.005529
V5349          : 0.004757
V5350          : 0.002980
V5353          : -0.005355
V5356          : 0.000471
V5357          : -0.002796
V5358          : -0.000848
V5359          : 0.005656
V5366          : 0.005685
V5367          : 0.005430
V5368          : 0.005330
V5369          : 0.004519
V5370          : 0.007495
V5371          : 0.005557
V5372          : 0.005809
V5373          : 0.005441
V5375          : 0.004365
V5379          : 0.003580
V5381          : 0.007512
V5382          : 0.004283
V5386          : 0.005502
V5387          : -0.003032
V5389          : 0.004959
V5390          : -0.002696
V5391          : -0.005921
V5392          : 0.002618
V5393          : 0.000000
V5395          : -0.005125
V5397          : -0.004309
V5399          : 0.003322
V5400          : 0.004362
V5401          : 0.002184
V5402          : 0.005376
V5403          : -0.001815
V5405          : -0.003359
V5406          : 0.005528
V5407          : 0.000620
V5408          : 0.005390
V5409          : 0.006397
V5410          : 0.005548
V5411          : 0.004344
V5412          : 0.006916
V5413          : 0.004106
V5415          : 0.002487
V5416          : -0.005749
V5417          : 0.006057
V5418          : 0.004922
V5419          : 0.003909
V5420          : 0.004526
V5421          : -0.001900
V5422          : 0.001064
V5423          : 0.005487
V5424          : 0.003033
V5427          : 0.003758
V5428          : 0.005753
V5431          : 0.003736
V5432          : 0.005590
V5433          : 0.005406
V5437          : 0.005409
V5438          : 0.004469
V5439          : 0.007611
V5440          : -0.003266
V5442          : -0.001661
V5443          : 0.002070
V5446          : 0.005295
V5447          : 0.001751
V5448          : 0.005931
V5449          : -0.004741
V5450          : 0.005241
V5452          : -0.006150
V5453          : 0.004003
V5454          : 0.002793
V5455          : 0.004672
V5456          : -0.009827
V5457          : -0.004633
V5459          : -0.007167
V5462          : 0.004698
V5463          : 0.000000
V5464          : 0.006223
V5465          : 0.001741
V5466          : 0.004138
V5468          : -0.004026
V5469          : -0.001125
V5470          : -0.004260
V5471          : 0.005147
V5472          : -0.003119
V5473          : -0.000899
V5474          : 0.004656
V5475          : -0.005187
V5477          : 0.000919
V5479          : -0.000633
V5480          : 0.005441
V5481          : 0.005336
V5482          : -0.000481
V5483          : 0.004539
V5484          : 0.005402
V5485          : 0.006837
V5486          : 0.004669
V5487          : 0.005911
V5490          : 0.003525
V5492          : 0.005711
V5493          : -0.003347
V5494          : -0.004344
V5495          : -0.003539
V5496          : 0.005438
V5498          : 0.005885
V5500          : -0.000839
V5504          : 0.003395
V5505          : 0.005473
V5508          : 0.005715
V5509          : 0.003130
V5510          : -0.006388
V5511          : 0.005643
V5512          : -0.006536
V5513          : 0.001397
V5515          : -0.006208
V5516          : -0.003669
V5517          : 0.005239
V5518          : 0.000667
V5519          : 0.004024
V5520          : -0.002442
V5521          : 0.005059
V5522          : 0.005805
V5523          : -0.004534
V5524          : -0.003997
V5525          : 0.002426
V5526          : -0.000410
V5527          : 0.005096
V5529          : 0.005416
V5531          : -0.005058
V5532          : -0.004236
V5533          : -0.004476
V5534          : -0.000000
V5535          : 0.003285
V5536          : 0.004968
V5537          : 0.006006
V5538          : 0.002904
V5539          : 0.001722
V5540          : 0.005526
V5541          : 0.000803
V5542          : -0.002445
V5543          : 0.003468
V5544          : -0.000000
V5545          : -0.001073
V5546          : 0.004988
V5547          : 0.007356
V5548          : 0.005237
V5549          : -0.004862
V5550          : -0.005706
V5551          : -0.002133
V5552          : 0.006010
V5553          : 0.004492
V5554          : 0.005415
V5555          : 0.005597
V5556          : 0.002453
V5557          : 0.005254
V5558          : 0.000253
V5559          : 0.005542
V5560          : -0.007393
V5561          : 0.005698
V5563          : 0.000000
V5564          : -0.003639
V5565          : 0.005627
V5567          : 0.002162
V5568          : 0.006106
V5569          : 0.004641
V5570          : 0.005779
V5571          : 0.006408
V5572          : 0.005842
V5573          : 0.004251
V5574          : -0.003364
V5578          : 0.005341
V5580          : -0.004558
V5581          : 0.005359
V5582          : 0.004735
V5583          : 0.006006
V5584          : 0.005458
V5585          : 0.003977
V5586          : 0.005379
V5589          : 0.005125
V5590          : -0.005565
V5591          : 0.000424
V5592          : 0.005785
V5593          : 0.004054
V5594          : 0.003480
V5596          : 0.005555
V5597          : 0.005646
V5598          : 0.005747
V5601          : 0.004862
V5602          : -0.004431
V5603          : 0.005323
V5604          : 0.004040
V5607          : -0.005528
V5609          : -0.002040
V5610          : 0.004219
V5611          : 0.000000
V5612          : -0.008298
V5613          : -0.000000
V5614          : 0.000714
V5615          : 0.005815
V5616          : 0.005407
V5617          : 0.002784
V5618          : -0.002960
V5619          : -0.003824
V5620          : -0.000077
V5621          : -0.003593
V5622          : 0.004877
V5623          : 0.004762
V5624          : -0.004378
V5625          : 0.006009
V5626          : -0.000383
V5629          : 0.004621
V5631          : 0.004028
V5632          : 0.005610
V5633          : -0.004217
V5634          : 0.005121
V5635          : 0.005239
V5636          : 0.004308
V5637          : 0.005519
V5639          : 0.006922
V5640          : 0.005912
V5641          : 0.006386
V5643          : 0.004532
V5644          : 0.005323
V5645          : -0.003779
V5646          : 0.005790
V5647          : -0.003491
V5648          : -0.003749
V5649          : -0.006185
V5650          : 0.005024
V5651          : -0.005025
V5652          : -0.004716
V5653          : 0.006575
V5654          : 0.005977
V5655          : 0.006141
V5656          : -0.007874
V5658          : 0.005309
V5660          : 0.005004
V5661          : -0.003534
V5663          : 0.004588
V5664          : 0.004374
V5665          : 0.004290
V5668          : 0.003871
V5670          : 0.005840
V5671          : -0.002040
V5672          : 0.003954
V5673          : -0.000400
V5674          : 0.005698
V5676          : 0.003830
V5677          : 0.005530
V5678          : -0.007802
V5679          : 0.005874
V5680          : 0.000249
V5681          : 0.006221
V5682          : -0.000000
V5683          : -0.002304
V5685          : 0.002509
V5686          : -0.002825
V5687          : 0.005222
V5688          : 0.002316
V5689          : 0.005693
V5690          : 0.004537
V5691          : -0.000000
V5693          : -0.005434
V5694          : 0.003730
V5695          : 0.004891
V5696          : -0.006772
V5697          : -0.005040
V5700          : -0.001356
V5701          : -0.000000
V5702          : 0.005175
V5703          : 0.000794
V5705          : 0.007803
V5706          : -0.003761
V5707          : -0.005074
V5708          : 0.005174
V5709          : 0.003412
V5710          : 0.005440
V5712          : 0.003265
V5713          : 0.004733
V5714          : -0.000832
V5715          : 0.000000
V5716          : 0.000427
V5717          : -0.002307
V5718          : -0.004945
V5720          : -0.004701
V5721          : 0.005468
V5722          : -0.002446
V5724          : -0.002007
V5726          : -0.002289
V5727          : 0.005512
V5730          : 0.000145
V5731          : 0.002606
V5732          : 0.005724
V5733          : 0.005556
V5734          : 0.003327
V5735          : 0.005711
V5736          : 0.005121
V5738          : 0.005995
V5739          : 0.000103
V5740          : -0.000796
V5741          : -0.010249
V5743          : -0.004767
V5745          : 0.005065
V5746          : 0.000000
V5748          : 0.005900
V5751          : 0.005607
V5752          : 0.002843
V5753          : 0.005404
V5754          : 0.004890
V5756          : 0.006246
V5757          : -0.002964
V5758          : 0.004981
V5759          : 0.006278
V5760          : 0.002984
V5761          : 0.001085
V5762          : -0.005152
V5763          : 0.006051
V5764          : 0.006976
V5765          : -0.005699
V5766          : -0.000731
V5767          : 0.004849
V5768          : 0.002300
V5769          : -0.004677
V5770          : -0.000174
V5771          : 0.004951
V5772          : 0.002340
V5773          : -0.004225
V5774          : 0.004794
V5775          : -0.007643
V5776          : -0.000541
V5777          : -0.005020
V5778          : 0.003334
V5780          : 0.006922
V5781          : 0.002933
V5782          : 0.005920
V5783          : 0.000968
V5785          : 0.006002
V5786          : 0.005538
V5788          : 0.005646
V5789          : 0.004902
V5791          : 0.005052
V5792          : 0.005798
V5793          : 0.005357
V5794          : 0.004911
V5795          : 0.005450
V5796          : -0.005453
V5797          : -0.000230
V5798          : 0.005748
V5799          : -0.007556
V5800          : 0.004906
V5801          : 0.003586
V5802          : 0.005271
V5803          : -0.008954
V5804          : -0.004364
V5805          : -0.005496
V5806          : 0.003909
V5808          : 0.003193
V5810          : -0.004573
V5811          : 0.004969
V5813          : -0.005920
V5814          : 0.005599
V5815          : -0.007840
V5816          : -0.005011
V5818          : 0.006222
V5819          : -0.006370
V5821          : 0.005700
V5822          : 0.004372
V5823          : 0.005660
V5824          : -0.005762
V5825          : 0.004903
V5826          : 0.005958
V5827          : 0.004268
V5828          : 0.005003
V5829          : 0.003636
V5830          : 0.006253
V5831          : -0.001054
V5832          : -0.005810
V5833          : 0.001579
V5834          : 0.002755
V5836          : 0.000905
V5837          : 0.002526
V5839          : 0.004838
V5840          : -0.002514
V5842          : -0.000514
V5843          : 0.006636
V5844          : 0.005236
V5846          : 0.006038
V5848          : 0.004634
V5849          : 0.006973
V5850          : 0.002090
V5851          : 0.005550
V5852          : 0.006038
V5853          : 0.005974
V5854          : 0.005934
V5855          : -0.006266
V5856          : -0.003541
V5857          : 0.005800
V5858          : 0.003122
V5860          : 0.001954
V5861          : 0.001940
V5862          : 0.005568
V5863          : 0.003479
V5865          : 0.005224
V5868          : 0.006644
V5869          : 0.005794
V5870          : 0.005565
V5871          : 0.003359
V5872          : -0.000000
V5874          : -0.001436
V5875          : 0.005058
V5876          : -0.000000
V5879          : -0.005705
V5881          : 0.001453
V5882          : 0.004420
V5884          : 0.006897
V5885          : 0.005440
V5887          : 0.005957
V5888          : -0.004819
V5889          : -0.000000
V5890          : -0.001894
V5891          : 0.005316
V5893          : 0.002849
V5894          : 0.005668
V5895          : 0.005104
V5896          : 0.005619
V5897          : 0.005901
V5899          : 0.006024
V5900          : 0.005630
V5901          : 0.006007
V5902          : 0.001484
V5903          : -0.000980
V5904          : 0.000342
V5905          : 0.004589
V5906          : 0.005990
V5907          : 0.005673
V5908          : -0.004127
V5911          : 0.004201
V5912          : 0.004924
V5913          : 0.006092
V5916          : -0.000279
V5917          : 0.003041
V5918          : -0.003093
V5919          : 0.005928
V5920          : 0.003408
V5921          : 0.005126
V5926          : -0.002514
V5927          : 0.003983
V5928          : 0.000671
V5930          : 0.004638
V5931          : 0.004859
V5932          : 0.005990
V5933          : 0.000352
V5934          : -0.001039
V5936          : 0.004004
V5937          : -0.001536
V5938          : 0.001800
V5939          : 0.006342
V5942          : -0.001366
V5944          : 0.000994
V5948          : 0.000072
V5949          : -0.000000
V5950          : 0.005333
V5951          : 0.000291
V5952          : 0.000870
V5953          : 0.000037
V5954          : -0.004717
V5955          : 0.006021
V5956          : 0.005098
V5959          : 0.001065
V5960          : -0.002883
V5961          : -0.002954
V5962          : 0.005361
V5963          : 0.005350
V5964          : 0.001617
V5965          : 0.003677
V5966          : -0.002841
V5967          : -0.005351
V5968          : -0.003137
V5969          : 0.003289
V5970          : 0.002705
V5971          : 0.005565
V5972          : -0.003015
V5974          : -0.004577
V5975          : 0.002729
V5976          : -0.005927
V5977          : 0.003673
V5978          : 0.005634
V5979          : -0.000932
V5980          : -0.004712
V5982          : -0.002151
V5984          : 0.005276
V5985          : -0.000960
V5986          : -0.002930
V5987          : 0.004709
V5989          : -0.001882
V5990          : 0.005889
V5991          : 0.007435
V5992          : 0.006092
V5993          : -0.004251
V5994          : 0.006253
V5996          : 0.004276
V5997          : 0.002643
V5998          : -0.007359
V6000          : 0.003115
V6001          : 0.005409
V6002          : -0.000188
V6003          : 0.001480
V6004          : 0.005441
V6006          : 0.003771
V6007          : 0.004835
V6008          : 0.004551
V6010          : -0.002921
V6011          : 0.000000
V6012          : 0.006226
V6014          : 0.005855
V6015          : 0.002532
V6017          : 0.005405
V6018          : 0.006855
V6019          : -0.003733
V6021          : 0.005883
V6022          : 0.003402
V6024          : -0.003525
V6026          : 0.005460
V6027          : 0.003129
V6029          : 0.007457
V6030          : 0.004112
V6031          : 0.005996
V6032          : 0.004158
V6033          : 0.005857

