custom_lambda_0.0018 Coefficients
==================================================
Bias Term      : -0.005616
V4760          : -0.004050
V4761          : -0.004650
V4762          : -0.005331
V4763          : 0.000582
V4764          : 0.005749
V4765          : -0.004325
V4766          : 0.004228
V4767          : 0.006138
V4769          : 0.005527
V4770          : 0.005807
V4771          : 0.004663
V4772          : -0.008096
V4773          : 0.005562
V4774          : 0.003318
V4775          : -0.000013
V4776          : 0.005065
V4777          : 0.005337
V4778          : 0.005922
V4779          : 0.005958
V4780          : -0.005719
V4781          : -0.002342
V4783          : 0.001526
V4785          : 0.001476
V4786          : 0.002355
V4787          : -0.003362
V4789          : 0.005558
V4790          : 0.005110
V4791          : 0.002996
V4792          : -0.000162
V4793          : 0.003976
V4794          : 0.000120
V4795          : 0.005533
V4797          : 0.006081
V4798          : -0.003741
V4799          : -0.005654
V4800          : -0.005580
V4801          : 0.006012
V4802          : 0.006216
V4803          : 0.005893
V4804          : 0.005932
V4805          : 0.005615
V4806          : 0.002526
V4807          : 0.005275
V4808          : 0.005827
V4809          : -0.007055
V4810          : -0.001420
V4811          : -0.003359
V4815          : 0.005638
V4816          : -0.001040
V4817          : 0.002666
V4819          : 0.000530
V4820          : 0.005560
V4821          : 0.005765
V4822          : -0.009054
V4824          : 0.000239
V4825          : -0.004153
V4826          : 0.005050
V4828          : 0.001432
V4829          : 0.006864
V4830          : 0.005915
V4831          : -0.000078
V4832          : -0.001571
V4833          : 0.003721
V4834          : -0.001962
V4835          : -0.004623
V4836          : 0.005569
V4837          : 0.004377
V4838          : -0.003172
V4839          : 0.002453
V4841          : -0.003979
V4842          : -0.003906
V4843          : -0.005133
V4844          : 0.006599
V4845          : -0.002488
V4846          : 0.002559
V4847          : 0.005517
V4848          : 0.006044
V4849          : -0.004717
V4850          : 0.003834
V4851          : 0.000119
V4852          : 0.002064
V4853          : 0.005106
V4854          : 0.004841
V4855          : -0.000482
V4857          : 0.003486
V4860          : -0.005651
V4861          : -0.002090
V4862          : 0.005989
V4863          : 0.004697
V4864          : -0.005053
V4865          : 0.005890
V4866          : 0.006624
V4868          : 0.000322
V4871          : -0.005182
V4873          : 0.007095
V4875          : 0.003313
V4877          : -0.005472
V4878          : 0.007114
V4879          : -0.005777
V4880          : 0.002755
V4881          : 0.005615
V4882          : 0.006076
V4884          : 0.004414
V4885          : 0.005116
V4886          : -0.001672
V4887          : -0.004081
V4889          : -0.007361
V4890          : 0.006231
V4893          : -0.003228
V4894          : 0.005543
V4896          : 0.004883
V4897          : 0.005598
V4898          : -0.004972
V4899          : 0.006235
V4900          : -0.008370
V4901          : 0.005694
V4903          : 0.005676
V4904          : -0.005825
V4906          : 0.002175
V4907          : 0.003461
V4908          : -0.003485
V4910          : -0.003326
V4911          : 0.005150
V4912          : -0.001082
V4913          : 0.002398
V4914          : -0.005045
V4915          : 0.005279
V4916          : -0.004015
V4918          : 0.005584
V4921          : 0.005419
V4922          : 0.000194
V4923          : -0.000358
V4924          : -0.002739
V4926          : 0.006006
V4928          : 0.005681
V4929          : 0.005769
V4930          : -0.001016
V4931          : -0.000031
V4932          : 0.003657
V4933          : -0.008052
V4935          : 0.005689
V4936          : -0.007858
V4937          : 0.005289
V4939          : 0.005267
V4941          : 0.006422
V4942          : 0.005718
V4943          : -0.005996
V4944          : 0.005408
V4945          : -0.004057
V4947          : 0.005688
V4948          : 0.006608
V4951          : 0.005705
V4953          : 0.004936
V4954          : -0.005930
V4955          : 0.007313
V4958          : 0.008327
V4960          : 0.006109
V4961          : 0.005810
V4962          : -0.001125
V4963          : -0.005086
V4965          : 0.005964
V4966          : 0.006037
V4967          : 0.004609
V4968          : 0.000830
V4969          : 0.006793
V4970          : 0.004061
V4971          : 0.003076
V4972          : -0.003942
V4973          : -0.001829
V4974          : -0.001447
V4976          : 0.005188
V4978          : -0.005701
V4979          : 0.005837
V4980          : 0.006225
V4981          : 0.005052
V4983          : -0.003461
V4984          : -0.001656
V4985          : 0.003775
V4986          : -0.001522
V4987          : -0.005389
V4988          : -0.005481
V4989          : -0.002339
V4990          : -0.005116
V4991          : 0.005758
V4993          : 0.005536
V4995          : 0.004488
V4996          : -0.004526
V4997          : -0.002605
V4998          : 0.006047
V5000          : 0.005999
V5001          : -0.001877
V5002          : -0.010813
V5004          : 0.005925
V5006          : 0.000396
V5007          : 0.002283
V5008          : -0.001662
V5010          : 0.008424
V5012          : -0.008257
V5013          : -0.005686
V5014          : -0.006782
V5016          : -0.004680
V5017          : 0.006177
V5018          : -0.002096
V5019          : -0.000508
V5020          : -0.001155
V5021          : 0.005119
V5022          : -0.003714
V5023          : -0.001280
V5024          : 0.005017
V5025          : 0.002150
V5026          : 0.004738
V5027          : 0.006337
V5028          : 0.000475
V5029          : 0.002216
V5030          : 0.000485
V5031          : 0.004740
V5035          : 0.002446
V5037          : 0.002870
V5038          : 0.004318
V5039          : -0.009586
V5040          : 0.006872
V5041          : -0.005258
V5042          : -0.001523
V5044          : 0.005271
V5045          : 0.005996
V5048          : -0.000196
V5049          : 0.004926
V5050          : 0.006915
V5051          : 0.005937
V5052          : 0.005579
V5053          : -0.000561
V5054          : 0.005856
V5056          : 0.006471
V5058          : 0.005296
V5059          : 0.006359
V5060          : 0.004232
V5061          : 0.005686
V5062          : -0.008356
V5063          : 0.003449
V5064          : 0.005642
V5065          : 0.004482
V5066          : 0.006014
V5067          : 0.005676
V5068          : 0.006125
V5069          : -0.004630
V5070          : -0.005264
V5071          : -0.003761
V5072          : 0.006461
V5073          : 0.002712
V5074          : 0.006081
V5076          : -0.004981
V5077          : 0.001494
V5078          : 0.006124
V5079          : 0.002274
V5084          : 0.006248
V5085          : 0.005469
V5086          : -0.002257
V5087          : 0.005237
V5088          : 0.001975
V5089          : 0.004604
V5091          : -0.005850
V5092          : 0.002181
V5093          : 0.006033
V5094          : 0.004878
V5095          : 0.005938
V5096          : 0.006365
V5097          : -0.004942
V5098          : 0.006265
V5099          : 0.003695
V5101          : 0.003459
V5102          : -0.002391
V5103          : 0.001763
V5104          : -0.003937
V5105          : 0.001536
V5108          : 0.004061
V5109          : 0.006093
V5111          : 0.005874
V5112          : -0.001540
V5113          : -0.000225
V5116          : -0.003360
V5117          : 0.004897
V5118          : 0.005766
V5119          : -0.003658
V5120          : 0.005967
V5121          : 0.003135
V5123          : 0.006082
V5124          : 0.005851
V5125          : 0.000914
V5126          : -0.004828
V5127          : -0.005362
V5129          : -0.002158
V5130          : 0.005866
V5131          : 0.006521
V5132          : 0.005202
V5133          : 0.003561
V5135          : 0.004940
V5136          : -0.000465
V5138          : 0.005668
V5139          : -0.003749
V5140          : 0.005059
V5141          : 0.005472
V5142          : 0.004182
V5143          : 0.005818
V5144          : 0.003057
V5145          : 0.005193
V5146          : 0.005683
V5148          : 0.005488
V5149          : 0.005665
V5150          : 0.005799
V5151          : 0.005968
V5152          : 0.000618
V5154          : 0.006172
V5155          : 0.007436
V5156          : 0.005825
V5157          : 0.004977
V5158          : 0.005377
V5159          : 0.008549
V5162          : 0.005275
V5163          : 0.005311
V5164          : 0.005599
V5165          : 0.005627
V5167          : -0.002134
V5168          : 0.006931
V5169          : 0.005802
V5170          : -0.006251
V5171          : -0.001782
V5172          : 0.003081
V5174          : 0.000088
V5175          : 0.005010
V5176          : 0.003252
V5177          : 0.003788
V5178          : 0.003560
V5179          : 0.004305
V5180          : 0.002479
V5181          : 0.005331
V5183          : 0.001554
V5184          : 0.004835
V5185          : 0.009818
V5186          : 0.001659
V5188          : 0.005875
V5189          : -0.007301
V5190          : 0.006669
V5191          : 0.004993
V5193          : 0.005804
V5194          : 0.005079
V5197          : 0.006338
V5198          : -0.001274
V5199          : 0.005895
V5201          : 0.006253
V5202          : 0.005951
V5205          : 0.005023
V5206          : 0.003915
V5208          : 0.006455
V5209          : -0.001215
V5210          : 0.005007
V5211          : 0.006355
V5212          : 0.005737
V5215          : 0.005195
V5218          : 0.004536
V5219          : 0.005776
V5220          : 0.001323
V5222          : 0.000960
V5223          : -0.007455
V5224          : 0.005644
V5226          : 0.007262
V5227          : 0.005414
V5228          : 0.004630
V5229          : 0.006213
V5230          : -0.007703
V5231          : -0.004043
V5232          : 0.005177
V5233          : 0.004463
V5234          : 0.003812
V5235          : -0.006635
V5236          : 0.006007
V5237          : 0.004427
V5238          : 0.005907
V5239          : 0.005155
V5241          : 0.005450
V5242          : -0.004070
V5243          : 0.006029
V5244          : -0.005794
V5245          : 0.003229
V5246          : -0.003244
V5247          : 0.004278
V5248          : 0.003022
V5249          : -0.000095
V5250          : 0.005193
V5251          : -0.006251
V5252          : 0.006013
V5254          : 0.003477
V5255          : -0.005477
V5256          : -0.003565
V5257          : 0.005277
V5258          : -0.012366
V5259          : 0.005413
V5261          : 0.003271
V5263          : 0.005294
V5264          : 0.004653
V5265          : 0.005746
V5266          : 0.001637
V5267          : 0.006126
V5268          : 0.007305
V5269          : 0.003858
V5270          : -0.004331
V5272          : -0.004245
V5273          : 0.006516
V5275          : 0.006987
V5276          : -0.001625
V5278          : -0.005139
V5279          : -0.004855
V5280          : 0.004984
V5281          : 0.006012
V5282          : -0.003244
V5283          : 0.006089
V5286          : -0.004307
V5287          : 0.006597
V5288          : 0.000000
V5289          : 0.004764
V5290          : -0.005387
V5293          : 0.005493
V5294          : 0.005481
V5295          : 0.005514
V5296          : 0.005796
V5297          : 0.005969
V5299          : 0.006489
V5300          : 0.003497
V5301          : 0.005046
V5302          : 0.002352
V5303          : 0.006276
V5304          : -0.004133
V5305          : 0.005709
V5306          : 0.005632
V5307          : 0.006371
V5308          : 0.005794
V5309          : 0.005671
V5311          : 0.004109
V5312          : 0.004963
V5313          : -0.009470
V5314          : 0.006276
V5315          : 0.007659
V5316          : -0.006353
V5317          : 0.005427
V5318          : -0.007859
V5319          : 0.005188
V5320          : 0.005369
V5322          : 0.005890
V5323          : 0.001229
V5324          : -0.006803
V5325          : -0.000526
V5327          : 0.002896
V5328          : 0.003593
V5329          : 0.005755
V5330          : -0.001356
V5332          : 0.004393
V5333          : -0.003705
V5334          : -0.006416
V5335          : 0.001813
V5336          : 0.005344
V5337          : 0.004844
V5338          : 0.001833
V5339          : 0.005866
V5341          : 0.005368
V5342          : 0.003839
V5343          : 0.004294
V5345          : 0.006382
V5346          : 0.003573
V5347          : 0.006052
V5348          : 0.005674
V5349          : 0.004941
V5350          : 0.003240
V5353          : -0.005727
V5356          : 0.000656
V5357          : -0.003103
V5358          : -0.001222
V5359          : 0.005798
V5366          : 0.005861
V5367          : 0.005578
V5368          : 0.005619
V5369          : 0.004809
V5370          : 0.007822
V5371          : 0.005749
V5372          : 0.005961
V5373          : 0.005609
V5375          : 0.004575
V5379          : 0.003939
V5381          : 0.007731
V5382          : 0.004533
V5386          : 0.005679
V5387          : -0.003083
V5389          : 0.005192
V5390          : -0.002864
V5391          : -0.006056
V5392          : 0.003057
V5393          : 0.000022
V5395          : -0.005260
V5397          : -0.004411
V5399          : 0.003489
V5400          : 0.004711
V5401          : 0.002477
V5402          : 0.005576
V5403          : -0.001831
V5405          : -0.003591
V5406          : 0.005668
V5407          : 0.001155
V5408          : 0.005619
V5409          : 0.006651
V5410          : 0.005749
V5411          : 0.004612
V5412          : 0.007173
V5413          : 0.004357
V5415          : 0.002830
V5416          : -0.005908
V5417          : 0.006267
V5418          : 0.005144
V5419          : 0.004267
V5420          : 0.004834
V5421          : -0.002168
V5422          : 0.001399
V5423          : 0.005652
V5424          : 0.003784
V5427          : 0.004063
V5428          : 0.005976
V5431          : 0.004151
V5432          : 0.005735
V5433          : 0.005675
V5437          : 0.005601
V5438          : 0.004634
V5439          : 0.008121
V5440          : -0.003562
V5442          : -0.001788
V5443          : 0.002485
V5446          : 0.005515
V5447          : 0.001991
V5448          : 0.006220
V5449          : -0.004970
V5450          : 0.005716
V5452          : -0.006378
V5453          : 0.004187
V5454          : 0.003210
V5455          : 0.004825
V5456          : -0.010334
V5457          : -0.004789
V5459          : -0.007554
V5462          : 0.005016
V5463          : 0.000380
V5464          : 0.006407
V5465          : 0.001988
V5466          : 0.004368
V5468          : -0.004111
V5469          : -0.001624
V5470          : -0.004383
V5471          : 0.005359
V5472          : -0.003171
V5473          : -0.001014
V5474          : 0.004850
V5475          : -0.005446
V5477          : 0.001570
V5479          : -0.001009
V5480          : 0.005607
V5481          : 0.005541
V5482          : -0.000941
V5483          : 0.004778
V5484          : 0.005717
V5485          : 0.007134
V5486          : 0.004875
V5487          : 0.006108
V5490          : 0.003728
V5492          : 0.005868
V5493          : -0.003554
V5494          : -0.004425
V5495          : -0.003748
V5496          : 0.005594
V5498          : 0.006058
V5500          : -0.001107
V5504          : 0.003765
V5505          : 0.005630
V5508          : 0.005866
V5509          : 0.003330
V5510          : -0.006602
V5511          : 0.005801
V5512          : -0.006725
V5513          : 0.001633
V5515          : -0.006396
V5516          : -0.003730
V5517          : 0.005471
V5518          : 0.001021
V5519          : 0.004389
V5520          : -0.004403
V5521          : 0.005261
V5522          : 0.006004
V5523          : -0.004628
V5524          : -0.004441
V5525          : 0.002832
V5526          : -0.000690
V5527          : 0.005278
V5529          : 0.005562
V5531          : -0.005187
V5532          : -0.004531
V5533          : -0.005048
V5534          : -0.000000
V5535          : 0.003467
V5536          : 0.005210
V5537          : 0.006187
V5538          : 0.003568
V5539          : 0.002079
V5540          : 0.005691
V5541          : 0.001086
V5542          : -0.002486
V5543          : 0.003701
V5544          : -0.000247
V5545          : -0.001424
V5546          : 0.005166
V5547          : 0.007669
V5548          : 0.005452
V5549          : -0.005003
V5550          : -0.006029
V5551          : -0.002175
V5552          : 0.006178
V5553          : 0.004722
V5554          : 0.005596
V5555          : 0.005751
V5556          : 0.002695
V5557          : 0.005430
V5558          : 0.000541
V5559          : 0.005689
V5560          : -0.007700
V5561          : 0.005854
V5563          : 0.000321
V5564          : -0.003887
V5565          : 0.005799
V5567          : 0.002539
V5568          : 0.006292
V5569          : 0.004919
V5570          : 0.005955
V5571          : 0.006638
V5572          : 0.006043
V5573          : 0.004508
V5574          : -0.003511
V5578          : 0.005541
V5580          : -0.004676
V5581          : 0.005567
V5582          : 0.004936
V5583          : 0.006259
V5584          : 0.005678
V5585          : 0.004270
V5586          : 0.005549
V5589          : 0.005389
V5590          : -0.005693
V5591          : 0.000506
V5592          : 0.005941
V5593          : 0.004337
V5594          : 0.003767
V5596          : 0.005781
V5597          : 0.005793
V5598          : 0.005906
V5601          : 0.005163
V5602          : -0.004535
V5603          : 0.005470
V5604          : 0.004326
V5607          : -0.005706
V5609          : -0.002088
V5610          : 0.004595
V5611          : 0.000000
V5612          : -0.008607
V5613          : -0.000000
V5614          : 0.001085
V5615          : 0.005995
V5616          : 0.005566
V5617          : 0.003088
V5618          : -0.003149
V5619          : -0.003908
V5620          : -0.000244
V5621          : -0.003690
V5622          : 0.005015
V5623          : 0.004979
V5624          : -0.004813
V5625          : 0.006201
V5626          : -0.000679
V5629          : 0.004774
V5631          : 0.004212
V5632          : 0.005809
V5633          : -0.004423
V5634          : 0.005439
V5635          : 0.005418
V5636          : 0.004531
V5637          : 0.005676
V5639          : 0.007092
V5640          : 0.006108
V5641          : 0.006685
V5643          : 0.004821
V5644          : 0.005522
V5645          : -0.003868
V5646          : 0.006078
V5647          : -0.003541
V5648          : -0.003809
V5649          : -0.006444
V5650          : 0.005249
V5651          : -0.005313
V5652          : -0.005194
V5653          : 0.006901
V5654          : 0.006166
V5655          : 0.006363
V5656          : -0.008181
V5658          : 0.005477
V5660          : 0.005302
V5661          : -0.004332
V5663          : 0.004791
V5664          : 0.004749
V5665          : 0.004571
V5668          : 0.004251
V5670          : 0.006135
V5671          : -0.002310
V5672          : 0.004169
V5673          : -0.000533
V5674          : 0.006168
V5676          : 0.004145
V5677          : 0.005766
V5678          : -0.008818
V5679          : 0.006084
V5680          : 0.000655
V5681          : 0.006579
V5682          : -0.000590
V5683          : -0.003448
V5685          : 0.002827
V5686          : -0.002924
V5687          : 0.005400
V5688          : 0.002749
V5689          : 0.005885
V5690          : 0.004933
V5691          : -0.000266
V5693          : -0.005683
V5694          : 0.003914
V5695          : 0.005153
V5696          : -0.007091
V5697          : -0.005424
V5700          : -0.001745
V5701          : -0.000208
V5702          : 0.005457
V5703          : 0.000908
V5705          : 0.008352
V5706          : -0.003992
V5707          : -0.005736
V5708          : 0.005396
V5709          : 0.003695
V5710          : 0.005611
V5712          : 0.003674
V5713          : 0.004972
V5714          : -0.001161
V5715          : 0.000390
V5716          : 0.000756
V5717          : -0.002818
V5718          : -0.005250
V5720          : -0.004789
V5721          : 0.005651
V5722          : -0.002674
V5724          : -0.002349
V5726          : -0.002390
V5727          : 0.005663
V5730          : 0.000460
V5731          : 0.002992
V5732          : 0.005947
V5733          : 0.005712
V5734          : 0.003503
V5735          : 0.005881
V5736          : 0.005333
V5738          : 0.006229
V5739          : 0.000390
V5740          : -0.001227
V5741          : -0.010922
V5743          : -0.004851
V5745          : 0.005255
V5746          : 0.000088
V5748          : 0.006058
V5751          : 0.005756
V5752          : 0.003066
V5753          : 0.005651
V5754          : 0.005062
V5756          : 0.006466
V5757          : -0.003359
V5758          : 0.005161
V5759          : 0.006466
V5760          : 0.003202
V5761          : 0.001551
V5762          : -0.005263
V5763          : 0.006219
V5764          : 0.007220
V5765          : -0.005879
V5766          : -0.000952
V5767          : 0.005018
V5768          : 0.002440
V5769          : -0.004810
V5770          : -0.000448
V5771          : 0.005201
V5772          : 0.002755
V5773          : -0.004292
V5774          : 0.005097
V5775          : -0.008184
V5776          : -0.001387
V5777          : -0.005122
V5778          : 0.003473
V5780          : 0.007194
V5781          : 0.003178
V5782          : 0.006255
V5783          : 0.001119
V5785          : 0.006204
V5786          : 0.005718
V5788          : 0.005807
V5789          : 0.005143
V5791          : 0.005249
V5792          : 0.006190
V5793          : 0.005651
V5794          : 0.005238
V5795          : 0.005637
V5796          : -0.005763
V5797          : -0.000689
V5798          : 0.005928
V5799          : -0.008049
V5800          : 0.005172
V5801          : 0.003891
V5802          : 0.005526
V5803          : -0.010512
V5804          : -0.004735
V5805          : -0.005640
V5806          : 0.004455
V5808          : 0.003355
V5810          : -0.004654
V5811          : 0.005173
V5813          : -0.006106
V5814          : 0.005768
V5815          : -0.008211
V5816          : -0.005271
V5818          : 0.006413
V5819          : -0.006585
V5821          : 0.005848
V5822          : 0.004540
V5823          : 0.005808
V5824          : -0.005910
V5825          : 0.005091
V5826          : 0.006148
V5827          : 0.004488
V5828          : 0.005211
V5829          : 0.003913
V5830          : 0.006454
V5831          : -0.001502
V5832          : -0.005947
V5833          : 0.001835
V5834          : 0.003274
V5836          : 0.001388
V5837          : 0.003006
V5839          : 0.005156
V5840          : -0.002590
V5842          : -0.001181
V5843          : 0.006909
V5844          : 0.005456
V5846          : 0.006201
V5848          : 0.004834
V5849          : 0.007280
V5850          : 0.002355
V5851          : 0.005709
V5852          : 0.006442
V5853          : 0.006156
V5854          : 0.006094
V5855          : -0.006805
V5856          : -0.004427
V5857          : 0.006103
V5858          : 0.003461
V5860          : 0.002161
V5861          : 0.002201
V5862          : 0.005797
V5863          : 0.003959
V5865          : 0.005414
V5868          : 0.007109
V5869          : 0.005947
V5870          : 0.005872
V5871          : 0.003917
V5872          : -0.000000
V5874          : -0.001730
V5875          : 0.005331
V5876          : -0.000409
V5879          : -0.005839
V5881          : 0.001618
V5882          : 0.004669
V5884          : 0.007377
V5885          : 0.005626
V5887          : 0.006188
V5888          : -0.005863
V5889          : -0.000000
V5890          : -0.002231
V5891          : 0.005614
V5893          : 0.003175
V5894          : 0.005822
V5895          : 0.005372
V5896          : 0.005842
V5897          : 0.006076
V5899          : 0.006183
V5900          : 0.005790
V5901          : 0.006282
V5902          : 0.001958
V5903          : -0.001143
V5904          : 0.000566
V5905          : 0.004864
V5906          : 0.006167
V5907          : 0.005825
V5908          : -0.004204
V5911          : 0.004356
V5912          : 0.005177
V5913          : 0.006311
V5916          : -0.001078
V5917          : 0.003190
V5918          : -0.003150
V5919          : 0.006229
V5920          : 0.003597
V5921          : 0.005279
V5926          : -0.002626
V5927          : 0.004279
V5928          : 0.000892
V5930          : 0.004848
V5931          : 0.005026
V5932          : 0.006365
V5933          : 0.000495
V5934          : -0.001308
V5936          : 0.004403
V5937          : -0.001581
V5938          : 0.002102
V5939          : 0.006566
V5942          : -0.001421
V5944          : 0.001272
V5948          : 0.000223
V5949          : -0.000658
V5950          : 0.005696
V5951          : 0.000493
V5952          : 0.001038
V5953          : 0.000392
V5954          : -0.005054
V5955          : 0.006176
V5956          : 0.005377
V5959          : 0.001447
V5960          : -0.003274
V5961          : -0.004490
V5962          : 0.005543
V5963          : 0.005553
V5964          : 0.001772
V5965          : 0.003950
V5966          : -0.003264
V5967          : -0.005906
V5968          : -0.003368
V5969          : 0.003628
V5970          : 0.002848
V5971          : 0.005727
V5972          : -0.003060
V5974          : -0.004677
V5975          : 0.003181
V5976          : -0.006107
V5977          : 0.004028
V5978          : 0.005802
V5979          : -0.001233
V5980          : -0.005047
V5982          : -0.002171
V5984          : 0.005485
V5985          : -0.001460
V5986          : -0.003088
V5987          : 0.004935
V5989          : -0.002163
V5990          : 0.006079
V5991          : 0.007781
V5992          : 0.006327
V5993          : -0.004566
V5994          : 0.006463
V5996          : 0.004561
V5997          : 0.002896
V5998          : -0.007711
V6000          : 0.003382
V6001          : 0.005815
V6002          : -0.000599
V6003          : 0.001689
V6004          : 0.005595
V6006          : 0.004077
V6007          : 0.004993
V6008          : 0.004729
V6010          : -0.003339
V6011          : 0.000223
V6012          : 0.006896
V6014          : 0.006013
V6015          : 0.002777
V6017          : 0.005588
V6018          : 0.007167
V6019          : -0.004049
V6021          : 0.006037
V6022          : 0.003680
V6024          : -0.004095
V6026          : 0.005607
V6027          : 0.003360
V6029          : 0.007669
V6030          : 0.004429
V6031          : 0.006184
V6032          : 0.004349
V6033          : 0.006161

